"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Social Research","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","EO","40","40","[c]","[c]"
"In post","2022","Social Research","London","G6/G7","190","180","60700","59540"
"In post","2022","Social Research","London","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","SEO/HEO","270","260","38930","39110"
"In post","2022","Social Research","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","North West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","North West (England)","SEO/HEO","40","30","[c]","[c]"
"In post","2022","Social Research","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South East (England)","G6/G7","50","50","53250","51210"
"In post","2022","Social Research","South East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South East (England)","SEO/HEO","180","160","34620","33850"
"In post","2022","Social Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Wales","G6/G7","90","90","54430","51210"
"In post","2022","Social Research","Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Wales","SEO/HEO","330","310","35750","38160"
"In post","2022","Social Research","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","London","AA/AO","50","50","[c]","[c]"
"In post","2022","Statistics","London","EO","110","100","29640","30040"
"In post","2022","Statistics","London","G6/G7","370","350","60800","60720"
"In post","2022","Statistics","London","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","London","SEO/HEO","480","460","39700","39570"
"In post","2022","Statistics","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North East (England)","G6/G7","40","40","[c]","[c]"
"In post","2022","Statistics","North East (England)","SEO/HEO","60","60","34390","33430"
"In post","2022","Statistics","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North West (England)","G6/G7","40","30","[c]","[c]"
"In post","2022","Statistics","North West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North West (England)","SEO/HEO","110","110","35570","33370"
"In post","2022","Statistics","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South East (England)","EO","30","30","[c]","[c]"
"In post","2022","Statistics","South East (England)","G6/G7","50","50","55450","53580"
"In post","2022","Statistics","South East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South East (England)","SEO/HEO","100","100","35550","36460"
"In post","2022","Statistics","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South West (England)","G6/G7","40","40","[c]","[c]"
"In post","2022","Statistics","South West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South West (England)","SEO/HEO","110","100","36810","36000"
"In post","2022","Statistics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Wales","EO","40","40","[c]","[c]"
"In post","2022","Statistics","Wales","G6/G7","140","130","55140","51380"
"In post","2022","Statistics","Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Wales","SEO/HEO","250","240","35790","36840"
"In post","2022","Statistics","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Yorkshire and The Humber","G6/G7","50","40","[c]","[c]"
"In post","2022","Statistics","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Yorkshire and The Humber","SEO/HEO","60","60","34870","35590"
"In post","2022","Tax","East Midlands (England)","AA/AO","240","220","21260","21250"
"In post","2022","Tax","East Midlands (England)","EO","400","380","26870","26820"
"In post","2022","Tax","East Midlands (England)","G6/G7","240","240","58240","55210"
"In post","2022","Tax","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Tax","East Midlands (England)","SEO/HEO","680","650","35320","33370"
"In post","2022","Tax","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","East of England","EO","60","50","28010","28920"
"In post","2022","Tax","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Tax","East of England","SEO/HEO","110","100","36040","33600"
"In post","2022","Tax","London","AA/AO","60","50","25650","25330"
"In post","2022","Tax","London","EO","500","470","31810","31020"
"In post","2022","Tax","London","G6/G7","570","540","65670","62120"
"In post","2022","Tax","London","SCS","40","40","[c]","[c]"
"In post","2022","Tax","London","SEO/HEO","1360","1300","40170","38020"
"In post","2022","Tax","North East (England)","AA/AO","580","530","21280","21250"
"In post","2022","Tax","North East (England)","EO","720","690","26760","26820"
"In post","2022","Tax","North East (England)","G6/G7","240","230","57410","55210"
"In post","2022","Tax","North East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Tax","North East (England)","SEO/HEO","800","770","34870","33370"
"In post","2022","Tax","North West (England)","AA/AO","990","920","21290","21250"
"In post","2022","Tax","North West (England)","EO","860","830","26570","26590"
"In post","2022","Tax","North West (England)","G6/G7","570","550","58160","55210"
"In post","2022","Tax","North West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Tax","North West (England)","SEO/HEO","1410","1350","35560","33370"
"In post","2022","Tax","Northern Ireland","AA/AO","180","170","21250","21250"
"In post","2022","Tax","Northern Ireland","EO","190","180","26730","26590"
"In post","2022","Tax","Northern Ireland","G6/G7","120","120","57070","55210"
"In post","2022","Tax","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Northern Ireland","SEO/HEO","360","340","35360","33370"
"In post","2022","Tax","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Scotland","AA/AO","520","490","21260","21250"
"In post","2022","Tax","Scotland","EO","450","410","27140","26820"
"In post","2022","Tax","Scotland","G6/G7","300","290","57740","55210"
"In post","2022","Tax","Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Scotland","SEO/HEO","890","850","35240","33370"
"In post","2022","Tax","South East (England)","AA/AO","100","90","21370","21250"
"In post","2022","Tax","South East (England)","EO","120","100","28660","28920"
"In post","2022","Tax","South East (England)","G6/G7","80","70","60260","56120"
"In post","2022","Tax","South East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Tax","South East (England)","SEO/HEO","260","230","36550","35980"
"In post","2022","Tax","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Tax","South West (England)","EO","70","60","27730","26820"
"In post","2022","Tax","South West (England)","G6/G7","180","170","58900","55210"
"In post","2022","Tax","South West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Tax","South West (England)","SEO/HEO","310","300","35790","33370"
"In post","2022","Tax","Wales","AA/AO","300","280","21270","21250"
"In post","2022","Tax","Wales","EO","510","490","26760","26820"
"In post","2022","Tax","Wales","G6/G7","190","190","57000","55210"
"In post","2022","Tax","Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Wales","SEO/HEO","760","730","34880","33370"
"In post","2022","Tax","West Midlands (England)","AA/AO","150","140","21300","21250"
"In post","2022","Tax","West Midlands (England)","EO","380","350","27000","26820"
"In post","2022","Tax","West Midlands (England)","G6/G7","250","240","58090","55210"
"In post","2022","Tax","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Tax","West Midlands (England)","SEO/HEO","730","700","35520","33370"
"In post","2022","Tax","Yorkshire and The Humber","AA/AO","290","270","21260","21250"
"In post","2022","Tax","Yorkshire and The Humber","EO","550","530","26840","26820"
"In post","2022","Tax","Yorkshire and The Humber","G6/G7","250","230","57890","55210"
"In post","2022","Tax","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Yorkshire and The Humber","SEO/HEO","660","630","34730","33370"
"In post","2022","Unknown","East Midlands (England)","AA/AO","40","30","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","EO","100","90","26670","26590"
"In post","2022","Unknown","East Midlands (England)","G6/G7","60","60","63300","55210"
"In post","2022","Unknown","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Midlands (England)","SEO/HEO","210","200","34490","33370"
"In post","2022","Unknown","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","G6/G7","40","40","[c]","[c]"
"In post","2022","Unknown","East of England","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East of England","SEO/HEO","60","50","34690","33300"
"In post","2022","Unknown","London","AA/AO","220","210","25140","24490"
"In post","2022","Unknown","London","EO","910","900","28850","28560"
"In post","2022","Unknown","London","G6/G7","3260","3200","60820","58600"
"In post","2022","Unknown","London","SCS","740","730","99080","93000"
"In post","2022","Unknown","London","SEO/HEO","3350","3320","35410","34550"
"In post","2022","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","AA/AO","400","370","21190","21250"
"In post","2022","Unknown","North East (England)","EO","260","240","25790","26590"
"In post","2022","Unknown","North East (England)","G6/G7","110","100","58400","55210"
"In post","2022","Unknown","North East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","SEO/HEO","340","340","33990","33080"
"In post","2022","Unknown","North West (England)","AA/AO","360","330","21330","21250"
"In post","2022","Unknown","North West (England)","EO","340","340","26390","26590"
"In post","2022","Unknown","North West (England)","G6/G7","360","360","59110","55210"
"In post","2022","Unknown","North West (England)","SCS","40","40","[c]","[c]"
"In post","2022","Unknown","North West (England)","SEO/HEO","670","660","34570","33370"
"In post","2022","Unknown","Northern Ireland","AA/AO","40","40","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","EO","50","50","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","SEO/HEO","50","50","34360","33370"
