"Status","Year","Sex","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Digital, Data and Technology","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Bradford","90","80","36530","31810"
"In post","2021","Female","Digital, Data and Technology","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Bristol, City of","130","120","40730","38630"
"In post","2021","Female","Digital, Data and Technology","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Cardiff and Vale of Glamorgan","140","130","38530","36530"
"In post","2021","Female","Digital, Data and Technology","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","City of Edinburgh","60","50","38650","34190"
"In post","2021","Female","Digital, Data and Technology","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Coventry","120","120","39750","36780"
"In post","2021","Female","Digital, Data and Technology","Croydon","230","220","49060","44260"
"In post","2021","Female","Digital, Data and Technology","Darlington","60","50","34550","36500"
"In post","2021","Female","Digital, Data and Technology","Devon CC","90","90","35320","33860"
"In post","2021","Female","Digital, Data and Technology","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Greater Manchester South West","50","50","41190","37450"
"In post","2021","Female","Digital, Data and Technology","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Hounslow and Richmond upon Thames","40","40","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Lambeth","50","50","44940","40180"
"In post","2021","Female","Digital, Data and Technology","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Leeds","50","50","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Liverpool","40","40","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Manchester","90","90","40740","36780"
"In post","2021","Female","Digital, Data and Technology","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Monmouthshire and Newport","210","200","40730","37240"
"In post","2021","Female","Digital, Data and Technology","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Nottingham","60","60","41630","39770"
"In post","2021","Female","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Plymouth","170","150","36870","38450"
"In post","2021","Female","Digital, Data and Technology","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Sefton","70","70","35800","31810"
"In post","2021","Female","Digital, Data and Technology","Sheffield","150","140","42580","40450"
"In post","2021","Female","Digital, Data and Technology","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Somerset","40","40","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","South Hampshire","60","50","39400","35880"
"In post","2021","Female","Digital, Data and Technology","South Lanarkshire","70","70","40070","39190"
"In post","2021","Female","Digital, Data and Technology","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Southend-on-Sea","70","60","38560","35000"
"In post","2021","Female","Digital, Data and Technology","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Swansea","240","220","34450","31860"
"In post","2021","Female","Digital, Data and Technology","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Telford and Wrekin","110","100","41910","38630"
"In post","2021","Female","Digital, Data and Technology","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Tower Hamlets","180","180","47380","42030"
"In post","2021","Female","Digital, Data and Technology","Tyneside","200","190","40900","38630"
"In post","2021","Female","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Warrington","50","50","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","West Sussex (South West)","50","50","35860","31810"
"In post","2021","Female","Digital, Data and Technology","Westminster","680","660","48760","45980"
"In post","2021","Female","Digital, Data and Technology","Wiltshire","100","90","35650","33300"
"In post","2021","Female","Digital, Data and Technology","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data and Technology","York","50","50","39270","36520"
"In post","2021","Female","Economics","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Monmouthshire and Newport","40","40","[c]","[c]"
"In post","2021","Female","Economics","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Tower Hamlets","80","70","55280","55860"
"In post","2021","Female","Economics","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","Westminster","550","530","46490","42020"
"In post","2021","Female","Economics","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Economics","York","[c]","[c]","[c]","[c]"
"In post","2021","Female","Finance","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
