"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Transport Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Unknown","60","50","24500","23320"
"New entrant CS","2021","20-29","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Heterosexual / straight","300","300","29060","29540"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Unknown","140","140","27220","29540"
"New entrant CS","2021","20-29","Valuation Office Agency","Heterosexual / straight","60","60","25650","24500"
"New entrant CS","2021","20-29","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Valuation Office Agency","Unknown","60","60","24640","24500"
"New entrant CS","2021","20-29","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Heterosexual / straight","60","50","22740","20500"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Heterosexual / straight","80","80","26260","24920"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Heterosexual / straight","140","130","43390","40600"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Unknown","150","150","51050","54700"
"New entrant CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Heterosexual / straight","140","140","38680","38000"
"New entrant CS","2021","30-39","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","Heterosexual / straight","140","130","34200","30000"
"New entrant CS","2021","30-39","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","80","80","43250","40050"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Heterosexual / straight","70","70","42090","34020"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Heterosexual / straight","80","80","40820","36500"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Unknown","60","60","38910","36500"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","160","160","37930","35900"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","60","60","40440","36790"
"New entrant CS","2021","30-39","Department for International Trade","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","Heterosexual / straight","80","80","41430","38650"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","3070","2980","27150","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","LGBO","320","310","27170","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Undeclared","180","170","28250","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","470","450","28370","27570"
"New entrant CS","2021","30-39","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","50","50","42670","40650"
"New entrant CS","2021","30-39","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care (excl. agencies)","Unknown","150","150","43980","40650"
"New entrant CS","2021","30-39","Disclosure Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Licensing Agency","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Licensing Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Standards Agency","Unknown","40","30","[c]","[c]"
"New entrant CS","2021","30-39","Education and Skills Funding Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Legal Department","Heterosexual / straight","60","50","46120","50500"
"New entrant CS","2021","30-39","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Courts and Tribunals Service","Heterosexual / straight","180","170","23830","19930"
"New entrant CS","2021","30-39","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Courts and Tribunals Service","Unknown","180","180","22650","20100"
"New entrant CS","2021","30-39","HM Land Registry","Heterosexual / straight","90","90","28920","22350"
"New entrant CS","2021","30-39","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Land Registry","Unknown","90","80","27550","22350"
"New entrant CS","2021","30-39","HM Prison and Probation Service","Heterosexual / straight","820","800","24210","22920"
"New entrant CS","2021","30-39","HM Prison and Probation Service","LGBO","80","80","23330","22850"
"New entrant CS","2021","30-39","HM Prison and Probation Service","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","30-39","HM Prison and Probation Service","Unknown","500","460","24220","22850"
"New entrant CS","2021","30-39","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","360","350","26910","25560"
"New entrant CS","2021","30-39","HM Revenue and Customs (excl. agencies)","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","30-39","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Revenue and Customs (excl. agencies)","Unknown","790","770","24720","20140"
"New entrant CS","2021","30-39","HM Treasury (excl. agencies)","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","30-39","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Heterosexual / straight","150","150","33040","28210"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Unknown","320","310","33390","25780"
"New entrant CS","2021","30-39","Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Met Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Met Office","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Heterosexual / straight","450","440","30240","26350"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","LGBO","50","40","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Unknown","120","110","33140","26750"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","60","60","38830","36340"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Heterosexual / straight","120","110","41340","39530"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Unknown","80","70","44020","40000"
"New entrant CS","2021","30-39","National Crime Agency","Heterosexual / straight","230","220","34240","33800"
"New entrant CS","2021","30-39","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Records of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of the Public Guardian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
