"Status","Year","Region_ITL2","Profession_of_post","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Lincolnshire","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","EO","70","70","27530","27570"
"New entrant CS","2021","Lincolnshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Operational Delivery","AA/AO","260","250","20640","21430"
"New entrant CS","2021","Merseyside","Operational Delivery","EO","70","60","24480","24880"
"New entrant CS","2021","Merseyside","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Operational Delivery","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Operational Delivery","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Merseyside","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Tax","AA/AO","210","200","20140","20140"
"New entrant CS","2021","Merseyside","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","AA/AO","110","110","20940","21010"
"New entrant CS","2021","Merseyside","Unknown","EO","200","200","27380","27570"
"New entrant CS","2021","Merseyside","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Operational Delivery","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","EO","60","60","27250","27570"
"New entrant CS","2021","North Eastern Scotland","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Operational Delivery","AA/AO","60","60","20920","21050"
"New entrant CS","2021","North Yorkshire","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Other","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Policy","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Science and Engineering","EO","30","30","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Science and Engineering","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","EO","90","90","27510","27570"
"New entrant CS","2021","North Yorkshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Communications","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Operational Delivery","AA/AO","90","90","20310","20140"
"New entrant CS","2021","Northern Ireland","Operational Delivery","EO","50","40","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Tax","AA/AO","100","90","20140","20140"
"New entrant CS","2021","Northern Ireland","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","AA/AO","[c]","[c]","[c]","[c]"
