"Status","Year","Profession_of_post","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Property","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Cardiff and Vale of Glamorgan","140","130","39700","37410"
"In post","2021","Communications","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Westminster","160","150","49750","44220"
"In post","2021","Corporate Finance","Analysis","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Commercial","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Communications","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Finance","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Finance","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Finance","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Finance","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Finance","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Finance","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Finance","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Finance","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Finance","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Finance","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Finance","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","No function","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","No function","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Project Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Project Delivery","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Project Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Birmingham","70","70","37270","36720"
"In post","2021","Counter Fraud","Counter Fraud","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Hackney and Newham","40","40","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Leeds","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Manchester","60","50","39650","39490"
"In post","2021","Counter Fraud","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Westminster","280","280","44820","40000"
"In post","2021","Counter Fraud","Counter Fraud","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","York","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Finance","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","No function","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","No function","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","No function","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","No function","Westminster","40","30","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Durham CC","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Glasgow City","60","60","25480","25040"
"In post","2021","Counter Fraud","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Sheffield","50","50","44750","42420"
"In post","2021","Digital, Data and Technology","Analysis","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","Westminster","70","70","46510","45250"
"In post","2021","Digital, Data and Technology","Analysis","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Analysis","York","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Communications","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Communications","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Communications","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Communications","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Digital, Data & Technology","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Digital, Data & Technology","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Digital, Data & Technology","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Digital, Data & Technology","Barnet","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","70","70","38170","36300"
"In post","2021","Digital, Data and Technology","Digital, Data & Technology","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Digital, Data & Technology","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Digital, Data & Technology","Berkshire","110","100","40070","36460"
"In post","2021","Digital, Data and Technology","Digital, Data & Technology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Digital, Data & Technology","Birmingham","230","220","41310","37590"
"In post","2021","Digital, Data and Technology","Digital, Data & Technology","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Digital, Data & Technology","Bradford","190","180","37590","31870"
"In post","2021","Digital, Data and Technology","Digital, Data & Technology","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Digital, Data & Technology","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Digital, Data & Technology","Brighton and Hove","[c]","[c]","[c]","[c]"
