"Status","Year","Region_ITL1","Region_ITL3","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East of England","Norwich and East Norfolk","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Norwich and East Norfolk","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Norwich and East Norfolk","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Norwich and East Norfolk","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Norwich and East Norfolk","Valuation Office Agency","40","40","[c]","[c]"
"In post","2021","East of England","Peterborough","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Peterborough","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Peterborough","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Peterborough","Department for Environment, Food and Rural Affairs (excl. agencies)","100","90","38770","36970"
"In post","2021","East of England","Peterborough","Department for Work and Pensions (excl. agencies)","240","210","26620","27570"
"In post","2021","East of England","Peterborough","Driver and Vehicle Standards Agency","40","30","[c]","[c]"
"In post","2021","East of England","Peterborough","HM Courts and Tribunals Service","80","80","24860","20100"
"In post","2021","East of England","Peterborough","HM Land Registry","280","260","31050","27130"
"In post","2021","East of England","Peterborough","HM Prison and Probation Service","150","140","34180","30210"
"In post","2021","East of England","Peterborough","HM Revenue and Customs (excl. agencies)","40","40","[c]","[c]"
"In post","2021","East of England","Peterborough","Home Office (incl. agencies)","550","480","24100","21430"
"In post","2021","East of England","Peterborough","Ministry of Defence (excl. agencies)","160","150","25440","21130"
"In post","2021","East of England","Peterborough","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Peterborough","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","Department for Work and Pensions (excl. agencies)","220","200","28800","29290"
"In post","2021","East of England","Southend-on-Sea","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","HM Courts and Tribunals Service","40","40","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","HM Revenue and Customs (excl. agencies)","1030","930","33360","31810"
"In post","2021","East of England","Southend-on-Sea","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Suffolk","Advisory, Conciliation and Arbitration Service","40","40","[c]","[c]"
"In post","2021","East of England","Suffolk","Animal and Plant Health Agency","40","40","[c]","[c]"
"In post","2021","East of England","Suffolk","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Suffolk","Centre for Environment, Fisheries and Aquaculture Science","460","440","34620","30220"
"In post","2021","East of England","Suffolk","Crown Prosecution Service","30","30","[c]","[c]"
"In post","2021","East of England","Suffolk","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Suffolk","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Suffolk","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Suffolk","Department for Work and Pensions (excl. agencies)","610","550","26980","27570"
"In post","2021","East of England","Suffolk","Driver and Vehicle Standards Agency","60","50","29080","27230"
"In post","2021","East of England","Suffolk","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Suffolk","HM Courts and Tribunals Service","190","170","22140","19380"
"In post","2021","East of England","Suffolk","HM Prison and Probation Service","1080","1020","30100","30380"
"In post","2021","East of England","Suffolk","HM Revenue and Customs (excl. agencies)","550","510","29360","28130"
"In post","2021","East of England","Suffolk","Home Office (incl. agencies)","260","250","25760","25310"
"In post","2021","East of England","Suffolk","Insolvency Service","60","60","27010","20880"
"In post","2021","East of England","Suffolk","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Suffolk","Ministry of Defence (excl. agencies)","700","670","25150","21580"
"In post","2021","East of England","Suffolk","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Suffolk","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Suffolk","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Thurrock","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Thurrock","Department for Work and Pensions (excl. agencies)","80","80","29720","29290"
"In post","2021","East of England","Thurrock","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Thurrock","Home Office (incl. agencies)","270","260","25120","24890"
"In post","2021","East of England","West Essex","Department for Work and Pensions (excl. agencies)","140","130","29720","29290"
"In post","2021","East of England","West Essex","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","West Essex","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","East of England","West Essex","Home Office (incl. agencies)","410","350","28980","27370"
"In post","2021","East of England","West Essex","Ministry of Defence (excl. agencies)","60","60","24090","20280"
"In post","2021","East of England","West Essex","Public Health England","70","60","46180","36160"
"In post","2021","London","Barking & Dagenham and Havering","Department for Work and Pensions (excl. agencies)","460","420","30980","31060"
"In post","2021","London","Barking & Dagenham and Havering","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","London","Barking & Dagenham and Havering","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","London","Barking & Dagenham and Havering","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","London","Barking & Dagenham and Havering","HM Courts and Tribunals Service","70","60","24820","22450"
"In post","2021","London","Barking & Dagenham and Havering","HM Prison and Probation Service","50","40","[c]","[c]"
"In post","2021","London","Barking & Dagenham and Havering","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","London","Barking & Dagenham and Havering","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","London","Barnet","Department for Work and Pensions (excl. agencies)","300","280","30710","31060"
"In post","2021","London","Barnet","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"In post","2021","London","Barnet","HM Courts and Tribunals Service","40","40","[c]","[c]"
"In post","2021","London","Barnet","HM Prison and Probation Service","50","40","[c]","[c]"
"In post","2021","London","Barnet","Home Office (incl. agencies)","150","150","44640","42170"
"In post","2021","London","Barnet","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","London","Barnet","Public Health England","1100","1040","43010","39110"
"In post","2021","London","Bexley and Greenwich","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","London","Bexley and Greenwich","Department for Work and Pensions (excl. agencies)","390","360","31090","31060"
"In post","2021","London","Bexley and Greenwich","Driver and Vehicle Standards Agency","50","50","32970","30780"
"In post","2021","London","Bexley and Greenwich","HM Courts and Tribunals Service","70","60","24080","23500"
"In post","2021","London","Bexley and Greenwich","HM Prison and Probation Service","1110","1070","32270","32700"
"In post","2021","London","Bexley and Greenwich","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","London","Bexley and Greenwich","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","London","Bexley and Greenwich","Ministry of Defence (excl. agencies)","120","110","33260","33950"
"In post","2021","London","Bexley and Greenwich","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","London","Brent","Department for Work and Pensions (excl. agencies)","260","240","30440","31060"
"In post","2021","London","Brent","HM Courts and Tribunals Service","150","130","27380","23500"
"In post","2021","London","Brent","HM Prison and Probation Service","60","60","32140","28690"
"In post","2021","London","Brent","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","London","Brent","Valuation Office Agency","140","130","37250","34280"
"In post","2021","London","Bromley","Department for Work and Pensions (excl. agencies)","280","260","31150","31060"
"In post","2021","London","Bromley","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","London","Bromley","HM Courts and Tribunals Service","140","130","25280","22450"
"In post","2021","London","Bromley","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","London","Bromley","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","London","Camden and City of London","Cabinet Office (excl. agencies)","100","90","54190","54700"
"In post","2021","London","Camden and City of London","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","London","Camden and City of London","Debt Management Office","110","110","58680","51550"
"In post","2021","London","Camden and City of London","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","London","Camden and City of London","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","London","Camden and City of London","Department for Work and Pensions (excl. agencies)","70","70","30980","31060"
"In post","2021","London","Camden and City of London","Government Actuary's Department","200","190","64910","57250"
"In post","2021","London","Camden and City of London","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2021","London","Camden and City of London","HM Courts and Tribunals Service","860","830","26190","23500"
"In post","2021","London","Camden and City of London","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","London","Camden and City of London","HM Revenue and Customs (excl. agencies)","1510","1450","38460","36160"
"In post","2021","London","Camden and City of London","Home Office (incl. agencies)","340","330","34220","30600"
"In post","2021","London","Camden and City of London","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","London","Camden and City of London","Ministry of Defence (excl. agencies)","120","120","34730","30750"
"In post","2021","London","Camden and City of London","Ministry of Justice (excl. agencies)","130","130","37770","31780"
"In post","2021","London","Camden and City of London","National Infrastructure Commission","40","40","[c]","[c]"
"In post","2021","London","Camden and City of London","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
