"Status","Year","Organisation","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","Inner London - West","140","130","44300","39240"
"In post","2022","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","Northumberland, and Tyne and Wear","100","90","30170","30950"
"In post","2022","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","West Central Scotland","70","60","32410","30950"
"In post","2022","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","West Midlands","50","50","32190","30950"
"In post","2022","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","West Yorkshire","40","40","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","LGBO","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Undeclared","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Unknown","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Advisory, Conciliation and Arbitration Service","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Cornwall and Isles of Scilly","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Cumbria","120","110","25200","21300"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Devon","160","150","28100","21300"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","East Anglia","70","70","31320","29180"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","East Wales","90","80","28590","24920"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Eastern Scotland","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Essex","40","40","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","28470","24920"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","130","120","29870","27110"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Kent","40","30","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Lancashire","70","60","28440","24920"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","North Yorkshire","140","130","29050","25310"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Northumberland, and Tyne and Wear","40","30","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Outer London - West and North West","60","60","33330","31690"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Shropshire and Staffordshire","70","70","29440","24920"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Southern Scotland","50","50","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Surrey, East and West Sussex","470","450","33310","28840"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","West Wales and The Valleys","160","140","28130","25100"
"In post","2022","Animal and Plant Health Agency","Heterosexual / straight","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
