"Status","Year","Region_ITL2","Region_ITL3","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","South Teesside","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","South Teesside","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","South Teesside","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","South Teesside","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","South Teesside","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Cabinet Office (excl. agencies)","290","290","39880","32000"
"Leaver Dept.","2022","Unknown","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","60","60","48150","51710"
"Leaver Dept.","2022","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","200","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Driver and Vehicle Licensing Agency","150","150","28950","26470"
"Leaver Dept.","2022","Unknown","Unknown","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Department for Work and Pensions (excl. agencies)","130","130","27000","27570"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","HM Revenue and Customs (excl. agencies)","40","40","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Home Office","60","60","26500","24890"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Office of Gas and Electricity Markets","50","50","32860","26340"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Glasgow City","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","North Lanarkshire","Department for Work and Pensions (excl. agencies)","50","40","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","North Lanarkshire","HM Revenue and Customs (excl. agencies)","40","40","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Department for Work and Pensions (excl. agencies)","110","100","28370","27570"
"Leaver Dept.","2022","West Midlands","Birmingham","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","HM Courts and Tribunals Service","50","50","24120","20970"
"Leaver Dept.","2022","West Midlands","Birmingham","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","HM Revenue and Customs (excl. agencies)","70","70","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Office of the Public Guardian","90","90","24700","21410"
"Leaver Dept.","2022","West Midlands","Birmingham","Public Health England","330","290","40570","34530"
"Leaver Dept.","2022","West Midlands","Birmingham","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Birmingham","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Coventry","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Coventry","Department for Education (excl. agencies)","30","30","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Coventry","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Coventry","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Coventry","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Coventry","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Coventry","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Coventry","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Coventry","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Coventry","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Dudley","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Dudley","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Dudley","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Sandwell","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Sandwell","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Sandwell","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Sandwell","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Solihull","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Solihull","Home Office","40","40","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Solihull","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Walsall","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Walsall","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Wolverhampton","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Wolverhampton","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Wolverhampton","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Wolverhampton","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Wolverhampton","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Wolverhampton","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Central Valleys","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Central Valleys","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Central Valleys","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Central Valleys","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Central Valleys","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Central Valleys","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Central Valleys","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Conwy and Denbighshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Conwy and Denbighshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Conwy and Denbighshire","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Conwy and Denbighshire","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Conwy and Denbighshire","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Gwent Valleys","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Gwent Valleys","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Gwent Valleys","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Gwent Valleys","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Gwynedd","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Gwynedd","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Gwynedd","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Gwynedd","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Isle of Anglesey","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Isle of Anglesey","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Isle of Anglesey","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","South West Wales","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","South West Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","South West Wales","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","South West Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","South West Wales","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","South West Wales","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","South West Wales","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","South West Wales","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Swansea","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Swansea","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Swansea","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Swansea","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Swansea","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Swansea","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Swansea","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Swansea","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Bradford","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Bradford","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Bradford","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Bradford","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Bradford","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Bradford","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Calderdale and Kirklees","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Calderdale and Kirklees","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Calderdale and Kirklees","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Calderdale and Kirklees","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Calderdale and Kirklees","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Calderdale and Kirklees","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Department for Work and Pensions (excl. agencies)","130","130","32940","27570"
"Leaver Dept.","2022","West Yorkshire","Leeds","Department of Health and Social Care (excl. agencies)","340","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","HM Revenue and Customs (excl. agencies)","70","70","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Home Office","50","40","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Ministry of Justice (excl. agencies)","30","30","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Public Health England","270","250","41480","36330"
"Leaver Dept.","2022","West Yorkshire","Leeds","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Wakefield","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Wakefield","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Wakefield","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Wakefield","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Wakefield","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Wakefield","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Wakefield","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Bedford","Department for Work and Pensions (excl. agencies)","60","60","26820","27570"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Bedford","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Bedford","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Bedford","HM Prison and Probation Service","90","80","23520","22850"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Bedford","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Bedford","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Department for Work and Pensions (excl. agencies)","260","250","28050","29290"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","HM Prison and Probation Service","110","100","24730","24020"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Medicines and Healthcare Products Regulatory Agency","30","30","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Luton","Department for Work and Pensions (excl. agencies)","80","80","25840","27570"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Luton","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedfordshire and Hertfordshire","Luton","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
