"Status","Year","Responsibility_level","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","AA/AO","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Cornwall and Isles of Scilly","Undeclared","40","30","[c]","[c]"
"In post","2021","AA/AO","Cornwall and Isles of Scilly","Unknown","80","70","20990","21010"
"In post","2021","AA/AO","Cornwall and Isles of Scilly","White","580","520","20830","21010"
"In post","2021","AA/AO","Coventry","Asian","50","40","21180","21010"
"In post","2021","AA/AO","Coventry","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Coventry","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Coventry","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Coventry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Coventry","White","190","160","20740","21010"
"In post","2021","AA/AO","Croydon","Asian","430","380","24750","25630"
"In post","2021","AA/AO","Croydon","Black","320","300","24650","25630"
"In post","2021","AA/AO","Croydon","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Croydon","Mixed","60","50","24550","25630"
"In post","2021","AA/AO","Croydon","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Croydon","Undeclared","90","80","24680","25630"
"In post","2021","AA/AO","Croydon","Unknown","230","220","23890","24120"
"In post","2021","AA/AO","Croydon","White","580","530","24480","25630"
"In post","2021","AA/AO","Darlington","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Darlington","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Darlington","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Darlington","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Darlington","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Darlington","White","80","70","20790","21000"
"In post","2021","AA/AO","Derby","Asian","50","40","21030","21010"
"In post","2021","AA/AO","Derby","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Derby","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Derby","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Derby","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Derby","Unknown","60","50","23070","21010"
"In post","2021","AA/AO","Derby","White","330","280","21360","21010"
"In post","2021","AA/AO","Derry City and Strabane","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Derry City and Strabane","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Derry City and Strabane","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Derry City and Strabane","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Derry City and Strabane","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Derry City and Strabane","White","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Devon CC","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Devon CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Devon CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Devon CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Devon CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Devon CC","Undeclared","70","60","21940","21010"
"In post","2021","AA/AO","Devon CC","Unknown","260","230","21180","21010"
"In post","2021","AA/AO","Devon CC","White","1570","1400","22380","21010"
"In post","2021","AA/AO","Dorset CC","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dorset CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dorset CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dorset CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dorset CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dorset CC","Unknown","140","130","23140","22350"
"In post","2021","AA/AO","Dorset CC","White","810","760","23940","22350"
"In post","2021","AA/AO","Dudley","Asian","50","50","20430","20180"
"In post","2021","AA/AO","Dudley","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dudley","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dudley","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dudley","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dudley","Undeclared","30","20","[c]","[c]"
"In post","2021","AA/AO","Dudley","Unknown","80","70","20710","21010"
"In post","2021","AA/AO","Dudley","White","340","280","20810","21010"
"In post","2021","AA/AO","Dumfries and Galloway","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dumfries and Galloway","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dumfries and Galloway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dumfries and Galloway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dumfries and Galloway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Dumfries and Galloway","Unknown","70","70","22930","22230"
"In post","2021","AA/AO","Dumfries and Galloway","White","160","150","24150","22920"
"In post","2021","AA/AO","Durham CC","Asian","40","30","[c]","[c]"
"In post","2021","AA/AO","Durham CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Durham CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Durham CC","Mixed","30","30","[c]","[c]"
"In post","2021","AA/AO","Durham CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Durham CC","Undeclared","60","50","22540","21430"
"In post","2021","AA/AO","Durham CC","Unknown","510","480","22820","21440"
"In post","2021","AA/AO","Durham CC","White","2690","2350","23310","21430"
"In post","2021","AA/AO","Ealing","Asian","30","30","[c]","[c]"
"In post","2021","AA/AO","Ealing","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Ealing","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Ealing","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Ealing","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Ealing","White","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","Unknown","40","40","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","White","240","200","21880","21010"
"In post","2021","AA/AO","East Cumbria","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Cumbria","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Cumbria","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Cumbria","Unknown","50","50","21760","21050"
"In post","2021","AA/AO","East Cumbria","White","280","240","21430","21050"
"In post","2021","AA/AO","East Derbyshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Derbyshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Derbyshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Derbyshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Derbyshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Derbyshire","White","90","80","20320","20180"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","60","60","28380","25870"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","260","250","25850","23540"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","White","1030","970","26540","22220"
"In post","2021","AA/AO","East Kent","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Kent","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Kent","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Kent","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Kent","Undeclared","60","50","22930","22150"
"In post","2021","AA/AO","East Kent","Unknown","100","100","22070","21430"
"In post","2021","AA/AO","East Kent","White","800","740","22700","22080"
"In post","2021","AA/AO","East Lancashire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lancashire","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lancashire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lancashire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lancashire","White","110","100","20290","20670"
"In post","2021","AA/AO","East Lothian and Midlothian","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lothian and Midlothian","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lothian and Midlothian","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lothian and Midlothian","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lothian and Midlothian","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lothian and Midlothian","White","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Merseyside","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Merseyside","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Merseyside","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Merseyside","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Merseyside","White","240","200","20690","20200"
"In post","2021","AA/AO","East Riding of Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Riding of Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Riding of Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Riding of Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Riding of Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Riding of Yorkshire","Unknown","130","120","23760","23970"
"In post","2021","AA/AO","East Riding of Yorkshire","White","830","770","25440","24890"
"In post","2021","AA/AO","East Surrey","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Surrey","Black","60","60","30470","33570"
"In post","2021","AA/AO","East Surrey","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Surrey","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Surrey","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Surrey","Unknown","100","100","31000","33590"
"In post","2021","AA/AO","East Surrey","White","340","320","30280","32330"
"In post","2021","AA/AO","East Sussex CC","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Sussex CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Sussex CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Sussex CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Sussex CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Sussex CC","Undeclared","50","40","[c]","[c]"
"In post","2021","AA/AO","East Sussex CC","Unknown","110","90","23410","21010"
"In post","2021","AA/AO","East Sussex CC","White","720","640","22390","21010"
"In post","2021","AA/AO","Enfield","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Enfield","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Enfield","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Enfield","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Enfield","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Enfield","White","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","White","260","250","25160","21430"
"In post","2021","AA/AO","Essex Thames Gateway","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Thames Gateway","Black","30","30","[c]","[c]"
"In post","2021","AA/AO","Essex Thames Gateway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Thames Gateway","Undeclared","30","30","[c]","[c]"
"In post","2021","AA/AO","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Thames Gateway","White","230","190","23400","24180"
"In post","2021","AA/AO","Falkirk","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Falkirk","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Falkirk","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Falkirk","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Falkirk","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Falkirk","Unknown","240","200","21900","21010"
"In post","2021","AA/AO","Falkirk","White","580","500","21350","21010"
"In post","2021","AA/AO","Fermanagh and Omagh","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Fermanagh and Omagh","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Fermanagh and Omagh","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Fermanagh and Omagh","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Fermanagh and Omagh","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Fermanagh and Omagh","White","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Flintshire and Wrexham","Asian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Flintshire and Wrexham","Black","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Flintshire and Wrexham","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Flintshire and Wrexham","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Flintshire and Wrexham","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Flintshire and Wrexham","Unknown","160","160","22600","22850"
"In post","2021","AA/AO","Flintshire and Wrexham","White","810","760","22220","21010"
