"Status","Year","Organisation","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Crown Prosecution Service Inspectorate","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","London","G6/G7","60","60","71740","67260"
"In post","2021","Debt Management Office","London","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","London","SEO/HEO","50","40","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Wales","AA/AO","80","70","19970","21000"
"In post","2021","Defence Electronics and Components Agency","Wales","EO","230","220","28200","28750"
"In post","2021","Defence Electronics and Components Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Wales","SEO/HEO","70","70","36170","32850"
"In post","2021","Defence Electronics and Components Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","West Midlands (England)","EO","40","30","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","East Midlands (England)","SEO/HEO","180","180","35210","34840"
"In post","2021","Defence Equipment and Support","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","East of England","SEO/HEO","180","180","34600","33710"
"In post","2021","Defence Equipment and Support","London","EO","120","110","20440","19990"
"In post","2021","Defence Equipment and Support","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","London","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","London","SEO/HEO","70","70","31310","28680"
"In post","2021","Defence Equipment and Support","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","North West (England)","EO","80","70","21320","20570"
"In post","2021","Defence Equipment and Support","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","North West (England)","SEO/HEO","60","60","35220","35560"
"In post","2021","Defence Equipment and Support","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Defence Equipment and Support","Scotland","EO","260","250","21790","21370"
"In post","2021","Defence Equipment and Support","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Scotland","SEO/HEO","220","220","34020","32320"
"In post","2021","Defence Equipment and Support","South East (England)","EO","210","200","21510","20800"
"In post","2021","Defence Equipment and Support","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","South East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","South East (England)","SEO/HEO","220","220","34480","33460"
"In post","2021","Defence Equipment and Support","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","South West (England)","EO","1770","1690","22630","21980"
"In post","2021","Defence Equipment and Support","South West (England)","G6/G7","1550","1520","56900","55250"
"In post","2021","Defence Equipment and Support","South West (England)","SCS","110","110","103820","94470"
"In post","2021","Defence Equipment and Support","South West (England)","SEO/HEO","5220","5040","35860","35630"
"In post","2021","Defence Equipment and Support","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","West Midlands (England)","EO","130","120","20940","20520"
"In post","2021","Defence Equipment and Support","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","West Midlands (England)","SEO/HEO","80","80","32680","30980"
"In post","2021","Defence Equipment and Support","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","South East (England)","EO","70","70","22920","22780"
"In post","2021","Defence Science and Technology Laboratory","South East (England)","G6/G7","840","800","50710","46720"
"In post","2021","Defence Science and Technology Laboratory","South East (England)","SEO/HEO","760","730","33320","37320"
"In post","2021","Defence Science and Technology Laboratory","South West (England)","AA/AO","100","100","18880","17710"
"In post","2021","Defence Science and Technology Laboratory","South West (England)","EO","170","160","23110","22780"
"In post","2021","Defence Science and Technology Laboratory","South West (England)","G6/G7","1120","1080","51440","46720"
"In post","2021","Defence Science and Technology Laboratory","South West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","South West (England)","SEO/HEO","1270","1230","33180","34410"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AA/AO","60","60","25600","24900"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","330","330","28770","27690"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","2210","2150","58900","56760"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS","310","300","83440","75500"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","1990","1960","37770","38620"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","SEO/HEO","60","60","54390","69170"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","EO","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","G6/G7","50","50","53580","49520"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","SEO/HEO","70","70","33900","34090"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","EO","170","170","27490","26180"
"In post","2021","Department for Digital, Culture, Media and Sport","London","G6/G7","780","770","58780","57300"
