"Status","Year","Sexual_orientation","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Camden and City of London","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cardiff and Vale of Glamorgan","AA/AO","240","210","[c]","[c]"
"Leaver CS","2022","Unknown","Cardiff and Vale of Glamorgan","EO","90","70","[c]","[c]"
"Leaver CS","2022","Unknown","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cardiff and Vale of Glamorgan","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cardiff and Vale of Glamorgan","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Central Hampshire","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Chorley and West Lancashire","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","City of Edinburgh","AA/AO","300","270","23540","23230"
"Leaver CS","2022","Unknown","City of Edinburgh","EO","80","70","29120","28460"
"Leaver CS","2022","Unknown","City of Edinburgh","G6/G7","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","City of Edinburgh","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","City of Edinburgh","SEO/HEO","140","120","39970","39660"
"Leaver CS","2022","Unknown","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Coventry","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Croydon","AA/AO","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Croydon","EO","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Croydon","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Croydon","SEO/HEO","70","70","[c]","[c]"
"Leaver CS","2022","Unknown","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derby","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derby","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derry City and Strabane","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derry City and Strabane","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon CC","AA/AO","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dudley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Durham","AA/AO","130","110","[c]","[c]"
"Leaver CS","2022","Unknown","Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ealing","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Sussex CC","AA/AO","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Enfield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Falkirk","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Flintshire and Wrexham","AA/AO","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Glasgow City","AA/AO","100","90","21940","21260"
"Leaver CS","2022","Unknown","Glasgow City","EO","80","70","28280","27570"
"Leaver CS","2022","Unknown","Glasgow City","G6/G7","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Glasgow City","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Glasgow City","SEO/HEO","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South West","AA/AO","190","170","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South West","EO","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South West","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South West","SEO/HEO","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwent Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwynedd","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hackney and Newham","AA/AO","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","Hackney and Newham","EO","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","Hackney and Newham","G6/G7","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Hackney and Newham","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hackney and Newham","SEO/HEO","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Haringey and Islington","AA/AO","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hartlepool and Stockton-on-Tees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heart of Essex","AA/AO","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heart of Essex","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hounslow and Richmond upon Thames","AA/AO","60","60","[c]","[c]"
"Leaver CS","2022","Unknown","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hounslow and Richmond upon Thames","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent Thames Gateway","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
