"Status","Year","Age","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Digital, Data & Technology","Unknown","40","40","[c]","[c]"
"In post","2022","60-64","Finance","Commercial","50","40","[c]","[c]"
"In post","2022","60-64","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Finance","590","510","39420","35980"
"In post","2022","60-64","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Operational Delivery","170","130","24270","22080"
"In post","2022","60-64","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Grants Management","Operational Delivery","180","150","25330","21300"
"In post","2022","60-64","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Human Resources","560","480","36460","33300"
"In post","2022","60-64","Human Resources","Legal","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Operational Delivery","170","140","29610","27570"
"In post","2022","60-64","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Tax","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Human Resources","Unknown","70","50","40830","35590"
"In post","2022","60-64","Internal Audit","Internal Audit","70","60","44530","43710"
"In post","2022","60-64","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Legal","410","350","60870","62120"
"In post","2022","60-64","Legal","Operational Delivery","230","200","27110","26400"
"In post","2022","60-64","Legal","Other","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Tax","30","30","[c]","[c]"
"In post","2022","60-64","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Economics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Geography","30","30","[c]","[c]"
"In post","2022","60-64","No function","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Inspector of Education and Training","90","80","70050","75500"
"In post","2022","60-64","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","International Trade","50","50","[c]","[c]"
"In post","2022","60-64","No function","Knowledge and Information Management","70","60","32590","27570"
"In post","2022","60-64","No function","Legal","90","70","50810","47100"
"In post","2022","60-64","No function","Medicine","70","60","97020","111670"
"In post","2022","60-64","No function","Operational Delivery","19750","15680","27650","26780"
"In post","2022","60-64","No function","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Other","550","460","31500","27570"
"In post","2022","60-64","No function","Planning","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Planning Inspectors","40","30","[c]","[c]"
"In post","2022","60-64","No function","Policy","650","610","49610","43360"
"In post","2022","60-64","No function","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Property","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Science and Engineering","360","320","45940","45870"
"In post","2022","60-64","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","No function","Tax","880","690","39080","35980"
"In post","2022","60-64","No function","Unknown","170","150","38580","29970"
"In post","2022","60-64","No function","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Commercial","40","40","[c]","[c]"
"In post","2022","60-64","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Operational Delivery","120","110","36650","32710"
"In post","2022","60-64","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Other","340","310","36260","31900"
"In post","2022","60-64","Project Delivery","Policy","130","110","55900","55210"
"In post","2022","60-64","Project Delivery","Project Delivery","870","740","42770","40580"
"In post","2022","60-64","Project Delivery","Property","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Science and Engineering","320","290","41850","41750"
"In post","2022","60-64","Project Delivery","Tax","70","50","35240","33440"
"In post","2022","60-64","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Operational Delivery","100","90","27300","22130"
"In post","2022","60-64","Property","Other","80","80","26960","25090"
"In post","2022","60-64","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Property","870","780","37720","34000"
"In post","2022","60-64","Property","Security","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Intelligence Analysis","60","50","39410","35380"
"In post","2022","60-64","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Other","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Security","800","730","28500","22330"
"In post","2022","60-64","Security","Unknown","80","70","32020","33300"
"In post","2022","60-64","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Digital, Data and Technology","90","90","53110","47850"
"In post","2022","60-64","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Finance","270","260","36290","33300"
"In post","2022","60-64","Unknown","Human Resources","50","40","39110","37030"
"In post","2022","60-64","Unknown","Intelligence Analysis","80","70","29380","27370"
"In post","2022","60-64","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Medicine","140","120","51510","39630"
"In post","2022","60-64","Unknown","Operational Delivery","2020","1610","28950","26840"
"In post","2022","60-64","Unknown","Other","2090","1980","27540","22460"
"In post","2022","60-64","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Policy","290","260","47000","41950"
"In post","2022","60-64","Unknown","Project Delivery","120","100","44760","38160"
"In post","2022","60-64","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Science and Engineering","310","300","33110","26020"
"In post","2022","60-64","Unknown","Security","40","40","[c]","[c]"
"In post","2022","60-64","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","870","780","41270","36130"
"In post","2022","60-64","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Analysis","Economics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","65+","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","65+","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Analysis","Other","[c]","[c]","[c]","[c]"
"In post","2022","65+","Analysis","Policy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","65+","Analysis","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Analysis","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","Commercial","50","40","35210","34820"
"In post","2022","65+","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","65+","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","Communications","40","40","[c]","[c]"
"In post","2022","65+","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","Tax","[c]","[c]","[c]","[c]"
"In post","2022","65+","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","Counter Fraud","300","210","28730","27570"
"In post","2022","65+","Counter Fraud","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","Legal","70","50","32030","28920"
"In post","2022","65+","Counter Fraud","Operational Delivery","90","70","28010","26400"
"In post","2022","65+","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"In post","2022","65+","Counter Fraud","Tax","50","30","41490","35980"
"In post","2022","65+","Debt","Operational Delivery","140","100","26440","25900"
"In post","2022","65+","Debt","Other","90","60","22380","21260"
"In post","2022","65+","Debt","Tax","[c]","[c]","[c]","[c]"
"In post","2022","65+","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","Digital, Data and Technology","290","240","37570","34090"
"In post","2022","65+","Digital, Data & Technology","Knowledge and Information Management","30","30","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2022","65+","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Finance","Finance","160","140","36550","33100"
"In post","2022","65+","Finance","Operational Delivery","50","30","[c]","[c]"
"In post","2022","65+","Finance","Other","[c]","[c]","[c]","[c]"
