"Status","Year","Sexual_orientation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","Female","490","480","27000","24530"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","Male","270","270","27610","24430"
"New entrant CS","2022","Heterosexual / straight","Unknown","Female","160","150","30250","28070"
"New entrant CS","2022","Heterosexual / straight","Unknown","Male","110","100","34360","29290"
"New entrant CS","2022","Heterosexual / straight","West Central Scotland","Female","1000","970","29200","27230"
"New entrant CS","2022","Heterosexual / straight","West Central Scotland","Male","750","740","30070","27230"
"New entrant CS","2022","Heterosexual / straight","West Midlands","Female","1230","1170","28220","26590"
"New entrant CS","2022","Heterosexual / straight","West Midlands","Male","840","830","29880","27570"
"New entrant CS","2022","Heterosexual / straight","West Wales and The Valleys","Female","610","590","25590","21840"
"New entrant CS","2022","Heterosexual / straight","West Wales and The Valleys","Male","430","420","27020","24610"
"New entrant CS","2022","Heterosexual / straight","West Yorkshire","Female","1020","970","29090","26590"
"New entrant CS","2022","Heterosexual / straight","West Yorkshire","Male","750","730","29010","26590"
"New entrant CS","2022","LGBO","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Female","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire","Female","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Derbyshire and Nottinghamshire","Female","70","70","26220","24920"
"New entrant CS","2022","LGBO","Derbyshire and Nottinghamshire","Male","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Devon","Female","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Devon","Male","40","30","[c]","[c]"
"New entrant CS","2022","LGBO","Dorset and Somerset","Female","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Anglia","Female","60","60","24350","23140"
"New entrant CS","2022","LGBO","East Anglia","Male","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","East Wales","Female","100","100","26160","23880"
"New entrant CS","2022","LGBO","East Wales","Male","90","90","27660","24730"
"New entrant CS","2022","LGBO","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Eastern Scotland","Female","130","130","27940","25740"
"New entrant CS","2022","LGBO","Eastern Scotland","Male","100","100","28640","27230"
"New entrant CS","2022","LGBO","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Female","140","140","28350","25480"
"New entrant CS","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Male","80","80","30040","27540"
"New entrant CS","2022","LGBO","Greater Manchester","Female","120","120","27900","25000"
"New entrant CS","2022","LGBO","Greater Manchester","Male","120","120","28420","26590"
"New entrant CS","2022","LGBO","Hampshire and Isle of Wight","Female","50","50","26040","23990"
"New entrant CS","2022","LGBO","Hampshire and Isle of Wight","Male","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Inner London - East","Female","100","100","37440","33120"
"New entrant CS","2022","LGBO","Inner London - East","Male","100","90","38840","33400"
"New entrant CS","2022","LGBO","Inner London - West","Female","290","290","35220","32790"
"New entrant CS","2022","LGBO","Inner London - West","Male","280","270","38100","34210"
"New entrant CS","2022","LGBO","Kent","Female","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Lancashire","Female","60","60","23850","23140"
"New entrant CS","2022","LGBO","Lancashire","Male","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Leicestershire, Rutland and Northamptonshire","Female","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Merseyside","Female","80","80","24740","23160"
"New entrant CS","2022","LGBO","Merseyside","Male","100","100","25080","24800"
"New entrant CS","2022","LGBO","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North Yorkshire","Female","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northumberland, and Tyne and Wear","Female","110","110","24350","21260"
"New entrant CS","2022","LGBO","Northumberland, and Tyne and Wear","Male","100","90","25450","21840"
"New entrant CS","2022","LGBO","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Outer London - West and North West","Female","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Shropshire and Staffordshire","Female","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South Yorkshire","Female","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","South Yorkshire","Male","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Surrey, East and West Sussex","Female","60","60","28420","26140"
"New entrant CS","2022","LGBO","Surrey, East and West Sussex","Male","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Tees Valley and Durham","Female","50","50","26830","24450"
"New entrant CS","2022","LGBO","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Central Scotland","Female","120","120","29240","27230"
"New entrant CS","2022","LGBO","West Central Scotland","Male","130","120","26590","24880"
"New entrant CS","2022","LGBO","West Midlands","Female","90","90","28260","24830"
"New entrant CS","2022","LGBO","West Midlands","Male","70","70","28270","26590"
"New entrant CS","2022","LGBO","West Wales and The Valleys","Female","50","50","25780","21840"
"New entrant CS","2022","LGBO","West Wales and The Valleys","Male","50","50","25330","21840"
"New entrant CS","2022","LGBO","West Yorkshire","Female","100","90","27610","26130"
"New entrant CS","2022","LGBO","West Yorkshire","Male","60","60","33210","27570"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Female","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Male","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Female","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Male","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Female","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Male","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Female","60","60","30480","27190"
"New entrant CS","2022","Undeclared","East Wales","Male","50","50","31310","27080"
"New entrant CS","2022","Undeclared","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Eastern Scotland","Female","60","60","30880","27230"
"New entrant CS","2022","Undeclared","Eastern Scotland","Male","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Female","100","90","30800","27500"
"New entrant CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Male","100","100","33410","29180"
"New entrant CS","2022","Undeclared","Greater Manchester","Female","60","60","28410","23830"
"New entrant CS","2022","Undeclared","Greater Manchester","Male","60","60","28920","26590"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","Female","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Hampshire and Isle of Wight","Male","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inner London - East","Female","130","120","37830","32330"
"New entrant CS","2022","Undeclared","Inner London - East","Male","80","80","42270","36450"
"New entrant CS","2022","Undeclared","Inner London - West","Female","440","340","36360","32790"
"New entrant CS","2022","Undeclared","Inner London - West","Male","290","220","38740","33210"
"New entrant CS","2022","Undeclared","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Merseyside","Female","60","60","25850","24090"
"New entrant CS","2022","Undeclared","Merseyside","Male","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","Female","60","50","25710","21300"
"New entrant CS","2022","Undeclared","Northumberland, and Tyne and Wear","Male","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outer London - South","Male","[c]","[c]","[c]","[c]"
