"Status","Year","Age","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","London","Planning","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Policy","6240","6090","52180","53380"
"In post","2022","30-39","London","Project Delivery","900","880","49890","47590"
"In post","2022","30-39","London","Property","180","170","46730","44260"
"In post","2022","30-39","London","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","30-39","London","Science and Engineering","310","300","45010","41330"
"In post","2022","30-39","London","Security","300","300","41090","39030"
"In post","2022","30-39","London","Social Research","150","140","50990","53850"
"In post","2022","30-39","London","Statistics","250","250","49500","51500"
"In post","2022","30-39","London","Tax","500","490","45480","37930"
"In post","2022","30-39","London","Unknown","2330","2290","52450","54700"
"In post","2022","30-39","London","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","Commercial","40","30","[c]","[c]"
"In post","2022","30-39","North East (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","Counter Fraud","90","80","27650","27570"
"In post","2022","30-39","North East (England)","Digital, Data and Technology","520","510","41890","40180"
"In post","2022","30-39","North East (England)","Economics","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","Finance","130","120","38030","35590"
"In post","2022","30-39","North East (England)","Human Resources","70","70","34960","31990"
"In post","2022","30-39","North East (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","Legal","110","110","38320","33370"
"In post","2022","30-39","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","Operational Delivery","4070","3750","26190","25190"
"In post","2022","30-39","North East (England)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","Other","190","180","25630","21260"
"In post","2022","30-39","North East (England)","Planning","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","Policy","170","160","41690","37300"
"In post","2022","30-39","North East (England)","Project Delivery","180","180","41040","40520"
"In post","2022","30-39","North East (England)","Property","70","70","34450","32440"
"In post","2022","30-39","North East (England)","Psychology","40","40","[c]","[c]"
"In post","2022","30-39","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North East (England)","Statistics","30","30","[c]","[c]"
"In post","2022","30-39","North East (England)","Tax","730","700","31710","26820"
"In post","2022","30-39","North East (England)","Unknown","340","330","30640","27570"
"In post","2022","30-39","North East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North West (England)","Commercial","170","170","36520","35680"
"In post","2022","30-39","North West (England)","Communications","60","60","37970","35730"
"In post","2022","30-39","North West (England)","Counter Fraud","90","90","28530","27570"
"In post","2022","30-39","North West (England)","Digital, Data and Technology","620","600","40500","37450"
"In post","2022","30-39","North West (England)","Economics","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North West (England)","Finance","240","230","38580","36500"
"In post","2022","30-39","North West (England)","Human Resources","290","280","34410","30820"
"In post","2022","30-39","North West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North West (England)","Intelligence Analysis","130","120","28230","25690"
"In post","2022","30-39","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North West (England)","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North West (England)","Knowledge and Information Management","50","50","31200","27570"
"In post","2022","30-39","North West (England)","Legal","300","290","41110","38380"
"In post","2022","30-39","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North West (England)","Operational Delivery","8480","7990","26980","25700"
"In post","2022","30-39","North West (England)","Operational Research","30","30","[c]","[c]"
"In post","2022","30-39","North West (England)","Other","400","380","27940","27570"
"In post","2022","30-39","North West (England)","Planning","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North West (England)","Policy","420","410","41070","36740"
"In post","2022","30-39","North West (England)","Project Delivery","330","320","39010","38980"
"In post","2022","30-39","North West (England)","Property","100","100","38750","36270"
"In post","2022","30-39","North West (England)","Psychology","80","70","34200","31180"
"In post","2022","30-39","North West (England)","Science and Engineering","90","90","34130","32310"
"In post","2022","30-39","North West (England)","Security","70","70","34060","31990"
"In post","2022","30-39","North West (England)","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","30-39","North West (England)","Statistics","40","40","[c]","[c]"
"In post","2022","30-39","North West (England)","Tax","1080","1050","33810","33080"
"In post","2022","30-39","North West (England)","Unknown","520","510","36170","33080"
"In post","2022","30-39","North West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Economics","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Legal","40","40","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Operational Delivery","460","440","26720","24880"
"In post","2022","30-39","Northern Ireland","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Other","30","30","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Policy","40","40","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Security","40","40","[c]","[c]"
"In post","2022","30-39","Northern Ireland","Tax","240","230","33030","33080"
"In post","2022","30-39","Northern Ireland","Unknown","60","60","28920","26820"
"In post","2022","30-39","Overseas","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Overseas","Communications","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Overseas","Economics","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Overseas","Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Overseas","Geography","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Overseas","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Overseas","Intelligence Analysis","40","40","[c]","[c]"
"In post","2022","30-39","Overseas","International Trade","70","70","53270","52400"
"In post","2022","30-39","Overseas","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Overseas","Legal","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Overseas","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Overseas","Operational Delivery","50","50","40920","36740"
"In post","2022","30-39","Overseas","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Overseas","Other","130","130","45070","41600"
"In post","2022","30-39","Overseas","Policy","520","510","47600","51740"
"In post","2022","30-39","Overseas","Project Delivery","50","50","[c]","[c]"
"In post","2022","30-39","Overseas","Property","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Overseas","Science and Engineering","50","50","[c]","[c]"
"In post","2022","30-39","Overseas","Security","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Overseas","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scotland","Commercial","60","50","34660","33000"
"In post","2022","30-39","Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scotland","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scotland","Counter Fraud","110","110","25690","27570"
"In post","2022","30-39","Scotland","Digital, Data and Technology","200","200","37400","33930"
"In post","2022","30-39","Scotland","Economics","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scotland","Finance","100","90","35860","33930"
"In post","2022","30-39","Scotland","Human Resources","160","150","30810","27570"
"In post","2022","30-39","Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scotland","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scotland","Legal","300","290","48770","51000"
"In post","2022","30-39","Scotland","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scotland","Operational Delivery","4510","4270","27860","26900"
"In post","2022","30-39","Scotland","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scotland","Other","520","490","30600","27570"
"In post","2022","30-39","Scotland","Policy","140","140","42790","47650"
"In post","2022","30-39","Scotland","Project Delivery","140","140","41440","39130"
"In post","2022","30-39","Scotland","Property","40","40","[c]","[c]"
"In post","2022","30-39","Scotland","Psychology","40","40","[c]","[c]"
"In post","2022","30-39","Scotland","Science and Engineering","80","80","39780","38400"
"In post","2022","30-39","Scotland","Security","300","290","30550","28890"
"In post","2022","30-39","Scotland","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scotland","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scotland","Tax","620","600","34070","33370"
"In post","2022","30-39","Scotland","Unknown","4160","4020","37980","34600"
"In post","2022","30-39","Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","30-39","South East (England)","Commercial","110","110","37380","35780"
"In post","2022","30-39","South East (England)","Communications","50","50","35230","35000"
"In post","2022","30-39","South East (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","South East (England)","Counter Fraud","80","70","27340","27570"
"In post","2022","30-39","South East (England)","Digital, Data and Technology","210","210","37160","33370"
