"Status","Year","Parent_department","Age","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Business, Energy and Industrial Strategy","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","50-59","Analysis","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","50-59","Commercial","60","60","45530","47960"
"In post","2021","Department for Business, Energy and Industrial Strategy","50-59","Communications","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","50-59","Counter Fraud","100","90","41280","39490"
"In post","2021","Department for Business, Energy and Industrial Strategy","50-59","Digital, Data & Technology","390","380","45490","42290"
"In post","2021","Department for Business, Energy and Industrial Strategy","50-59","Finance","80","70","46760","41870"
"In post","2021","Department for Business, Energy and Industrial Strategy","50-59","Human Resources","110","100","42890","40410"
"In post","2021","Department for Business, Energy and Industrial Strategy","50-59","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","50-59","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","50-59","No function","1800","1730","40510","34500"
"In post","2021","Department for Business, Energy and Industrial Strategy","50-59","Project Delivery","230","230","46330","41950"
"In post","2021","Department for Business, Energy and Industrial Strategy","50-59","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","50-59","Security","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","50-59","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","60-64","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","60-64","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","60-64","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","60-64","Counter Fraud","40","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","60-64","Digital, Data & Technology","80","70","42740","41550"
"In post","2021","Department for Business, Energy and Industrial Strategy","60-64","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","60-64","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","60-64","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","60-64","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","60-64","No function","390","330","35760","30360"
"In post","2021","Department for Business, Energy and Industrial Strategy","60-64","Project Delivery","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","60-64","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","60-64","Security","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","65+","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","65+","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","65+","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","65+","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","65+","Digital, Data & Technology","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","65+","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","65+","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","65+","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","65+","No function","150","120","34580","30420"
"In post","2021","Department for Business, Energy and Industrial Strategy","65+","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","65+","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","65+","Security","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","20-29","Analysis","80","80","46680","42020"
"In post","2021","Department for Digital, Culture, Media and Sport","20-29","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","20-29","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","20-29","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","20-29","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","20-29","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","20-29","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","20-29","No function","470","470","40450","34020"
"In post","2021","Department for Digital, Culture, Media and Sport","20-29","Project Delivery","70","70","36200","34020"
"In post","2021","Department for Digital, Culture, Media and Sport","20-29","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","20-29","Security","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","30-39","Analysis","40","40","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","30-39","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","30-39","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","30-39","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","30-39","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","30-39","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","30-39","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","30-39","No function","420","410","51850","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","30-39","Project Delivery","60","60","50120","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","30-39","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","40-49","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","40-49","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","40-49","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","40-49","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","40-49","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","40-49","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","40-49","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","40-49","No function","170","160","57940","54840"
"In post","2021","Department for Digital, Culture, Media and Sport","40-49","Project Delivery","40","40","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","40-49","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","40-49","Security","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","50-59","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","50-59","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","50-59","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","50-59","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","50-59","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","50-59","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","50-59","No function","100","100","48150","43950"
"In post","2021","Department for Digital, Culture, Media and Sport","50-59","Project Delivery","40","40","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","50-59","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","60-64","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","60-64","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","60-64","No function","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","60-64","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","60-64","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","65+","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","65+","No function","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","65+","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","16-19","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","16-19","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","16-19","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","16-19","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","16-19","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","16-19","No function","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","16-19","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","16-19","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","16-19","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","20-29","Analysis","140","140","40030","37280"
"In post","2021","Department for Education","20-29","Commercial","40","40","[c]","[c]"
"In post","2021","Department for Education","20-29","Communications","90","90","32870","29360"
"In post","2021","Department for Education","20-29","Digital, Data & Technology","140","130","34230","32870"
"In post","2021","Department for Education","20-29","Finance","100","100","34740","32940"
"In post","2021","Department for Education","20-29","Human Resources","40","40","[c]","[c]"
"In post","2021","Department for Education","20-29","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","20-29","No function","820","820","35730","32940"
"In post","2021","Department for Education","20-29","Project Delivery","90","90","35020","32940"
"In post","2021","Department for Education","20-29","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","20-29","Security","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","20-29","Unknown","120","120","36880","33610"
"In post","2021","Department for Education","30-39","Analysis","120","110","46780","45850"
"In post","2021","Department for Education","30-39","Commercial","60","60","41340","38280"
"In post","2021","Department for Education","30-39","Communications","70","70","40940","40230"
"In post","2021","Department for Education","30-39","Digital, Data & Technology","170","170","40770","36780"
"In post","2021","Department for Education","30-39","Finance","140","140","45280","49860"
"In post","2021","Department for Education","30-39","Human Resources","40","40","[c]","[c]"
"In post","2021","Department for Education","30-39","Legal","[c]","[c]","[c]","[c]"
