"Status","Year","Region_ITL3","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Brighton and Hove","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Male","White","180","170","31030","27570"
"In post","2021","Bristol, City of","Female","Asian","100","80","34230","28590"
"In post","2021","Bristol, City of","Female","Black","70","60","30130","27570"
"In post","2021","Bristol, City of","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Female","Mixed","70","60","30750","27570"
"In post","2021","Bristol, City of","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Female","Undeclared","120","110","33560","29730"
"In post","2021","Bristol, City of","Female","Unknown","430","400","32170","27720"
"In post","2021","Bristol, City of","Female","White","2710","2430","35050","30620"
"In post","2021","Bristol, City of","Male","Asian","70","60","32800","27570"
"In post","2021","Bristol, City of","Male","Black","60","50","31140","30600"
"In post","2021","Bristol, City of","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Male","Mixed","50","50","[c]","[c]"
"In post","2021","Bristol, City of","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Male","Undeclared","180","160","38470","32780"
"In post","2021","Bristol, City of","Male","Unknown","420","410","33870","30950"
"In post","2021","Bristol, City of","Male","White","2300","2210","38500","32120"
"In post","2021","Bromley","Female","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Female","Black","70","70","29890","31060"
"In post","2021","Bromley","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Female","White","190","160","28870","30330"
"In post","2021","Bromley","Male","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Male","Black","30","30","[c]","[c]"
"In post","2021","Bromley","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Male","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Male","White","70","60","29620","31060"
"In post","2021","Buckinghamshire CC","Female","Asian","50","50","29680","27570"
"In post","2021","Buckinghamshire CC","Female","Black","30","30","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","Undeclared","30","30","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","Unknown","80","80","32530","28670"
"In post","2021","Buckinghamshire CC","Female","White","750","700","31080","28670"
"In post","2021","Buckinghamshire CC","Male","Asian","40","40","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","Black","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","Undeclared","40","40","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","Unknown","60","60","31800","29920"
"In post","2021","Buckinghamshire CC","Male","White","530","520","34020","32040"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Black","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","White","90","90","27620","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","Black","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","White","90","80","31720","29190"
"In post","2021","Calderdale and Kirklees","Female","Asian","80","70","25920","27570"
"In post","2021","Calderdale and Kirklees","Female","Black","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Female","Undeclared","30","30","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Female","Unknown","80","60","25410","27570"
"In post","2021","Calderdale and Kirklees","Female","White","490","410","27150","27570"
"In post","2021","Calderdale and Kirklees","Male","Asian","60","60","27130","27570"
"In post","2021","Calderdale and Kirklees","Male","Black","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Male","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Male","Unknown","40","40","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Male","White","210","200","27610","27570"
"In post","2021","Cambridgeshire CC","Female","Asian","30","30","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","Undeclared","80","70","35420","33300"
"In post","2021","Cambridgeshire CC","Female","Unknown","110","100","31370","26680"
"In post","2021","Cambridgeshire CC","Female","White","1340","1240","32890","29200"
"In post","2021","Cambridgeshire CC","Male","Asian","50","50","37600","31310"
"In post","2021","Cambridgeshire CC","Male","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Male","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Male","Undeclared","110","100","36400","33300"
"In post","2021","Cambridgeshire CC","Male","Unknown","170","170","29730","28400"
"In post","2021","Cambridgeshire CC","Male","White","1380","1330","35090","31900"
"In post","2021","Camden and City of London","Female","Asian","330","300","32530","29570"
"In post","2021","Camden and City of London","Female","Black","330","320","30080","28670"
"In post","2021","Camden and City of London","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Female","Mixed","40","40","[c]","[c]"
"In post","2021","Camden and City of London","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Female","Undeclared","100","100","35380","31520"
"In post","2021","Camden and City of London","Female","Unknown","280","270","32050","29570"
"In post","2021","Camden and City of London","Female","White","650","600","41750","36160"
"In post","2021","Camden and City of London","Male","Asian","250","240","34260","29570"
"In post","2021","Camden and City of London","Male","Black","130","120","31000","29000"
"In post","2021","Camden and City of London","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Male","Mixed","60","60","37180","32570"
"In post","2021","Camden and City of London","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Male","Undeclared","140","140","40570","36160"
"In post","2021","Camden and City of London","Male","Unknown","300","300","35200","32230"
"In post","2021","Camden and City of London","Male","White","950","930","45670","38930"
"In post","2021","Cardiff and Vale of Glamorgan","Female","Asian","120","100","28880","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Female","Black","60","50","27540","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Female","Mixed","110","100","31690","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Female","Undeclared","160","140","33700","28430"
"In post","2021","Cardiff and Vale of Glamorgan","Female","Unknown","800","730","27240","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Female","White","5220","4710","33200","28130"
"In post","2021","Cardiff and Vale of Glamorgan","Male","Asian","120","120","30160","25280"
"In post","2021","Cardiff and Vale of Glamorgan","Male","Black","50","50","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Male","Mixed","70","70","32780","28850"
"In post","2021","Cardiff and Vale of Glamorgan","Male","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Male","Undeclared","250","240","35220","31810"
"In post","2021","Cardiff and Vale of Glamorgan","Male","Unknown","820","800","27930","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Male","White","4200","4070","34940","30000"
"In post","2021","Causeway Coast and Glens","Female","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Female","Black","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Female","White","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Male","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Male","Black","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Male","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Male","White","60","60","20790","20310"
"In post","2021","Central Bedfordshire","Female","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Female","Black","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Female","White","150","140","28590","26670"
"In post","2021","Central Bedfordshire","Male","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Male","Black","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Male","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Male","White","200","190","31660","30680"
"In post","2021","Central Hampshire","Female","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Female","Black","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Female","Undeclared","80","80","34500","33300"
"In post","2021","Central Hampshire","Female","Unknown","120","110","36230","32390"
"In post","2021","Central Hampshire","Female","White","1590","1500","33340","33000"
"In post","2021","Central Hampshire","Male","Asian","40","30","[c]","[c]"
"In post","2021","Central Hampshire","Male","Black","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Male","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Male","Mixed","30","30","[c]","[c]"
"In post","2021","Central Hampshire","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Male","Undeclared","220","220","40940","41550"
"In post","2021","Central Hampshire","Male","Unknown","180","180","37270","32360"
"In post","2021","Central Hampshire","Male","White","1810","1770","38390","37320"
"In post","2021","Central Valleys","Female","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Female","Black","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Female","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Female","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Female","Unknown","60","50","34620","28850"
"In post","2021","Central Valleys","Female","White","1030","940","32600","28750"
"In post","2021","Central Valleys","Male","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Male","Black","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Male","Chinese","[c]","[c]","[c]","[c]"
