"Status","Year","Region_ITL1","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Yorkshire and The Humber","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Cabinet Office","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Education","Heterosexual / straight","50","40","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Work and Pensions","Heterosexual / straight","230","220","32170","27570"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department for Work and Pensions","Unknown","60","60","33510","27570"
"Leaver Dept.","2022","Yorkshire and The Humber","Department of Health and Social Care","Heterosexual / straight","370","280","42310","36820"
"Leaver Dept.","2022","Yorkshire and The Humber","Department of Health and Social Care","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department of Health and Social Care","Undeclared","290","30","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Department of Health and Social Care","Unknown","50","50","45820","40600"
"Leaver Dept.","2022","Yorkshire and The Humber","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","HM Revenue and Customs","Unknown","90","90","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Home Office","Heterosexual / straight","90","80","31470","25040"
"Leaver Dept.","2022","Yorkshire and The Humber","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Ministry of Justice","Heterosexual / straight","90","90","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Attorney General's Departments","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Transport","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Transport","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Work and Pensions","Heterosexual / straight","660","640","25980","27570"
"New entrant CS","2021","East Midlands (England)","Department for Work and Pensions","LGBO","60","60","26260","27570"
"New entrant CS","2021","East Midlands (England)","Department for Work and Pensions","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department for Work and Pensions","Unknown","90","90","26300","27570"
"New entrant CS","2021","East Midlands (England)","Department of Health and Social Care","Heterosexual / straight","60","50","32520","28590"
"New entrant CS","2021","East Midlands (England)","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","HM Land Registry","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","HM Land Registry","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","HM Revenue and Customs","Heterosexual / straight","110","100","30170","25560"
"New entrant CS","2021","East Midlands (England)","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","HM Revenue and Customs","Unknown","170","160","26620","25560"
"New entrant CS","2021","East Midlands (England)","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Ministry of Defence","Heterosexual / straight","150","140","28320","21890"
"New entrant CS","2021","East Midlands (England)","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Ministry of Housing, Communities and Local Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Ministry of Justice","Heterosexual / straight","420","410","22330","22850"
"New entrant CS","2021","East Midlands (England)","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Ministry of Justice","Unknown","230","220","21070","20600"
"New entrant CS","2021","East Midlands (England)","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Attorney General's Departments","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2021","East of England","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Department for Environment, Food and Rural Affairs","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","East of England","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Department for Work and Pensions","Heterosexual / straight","1030","1000","27320","27570"
"New entrant CS","2021","East of England","Department for Work and Pensions","LGBO","80","80","27800","27570"
"New entrant CS","2021","East of England","Department for Work and Pensions","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","East of England","Department for Work and Pensions","Unknown","110","100","28580","27570"
"New entrant CS","2021","East of England","Department of Health and Social Care","Heterosexual / straight","120","110","35830","31370"
"New entrant CS","2021","East of England","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","HM Revenue and Customs","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","East of England","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Home Office","Unknown","70","70","22850","21430"
"New entrant CS","2021","East of England","Ministry of Defence","Heterosexual / straight","230","220","28170","26350"
"New entrant CS","2021","East of England","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Ministry of Defence","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","East of England","Ministry of Housing, Communities and Local Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Ministry of Justice","Heterosexual / straight","500","490","23240","22850"
"New entrant CS","2021","East of England","Ministry of Justice","LGBO","50","50","[c]","[c]"
"New entrant CS","2021","East of England","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Ministry of Justice","Unknown","310","290","22960","22570"
"New entrant CS","2021","East of England","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Attorney General's Departments","Heterosexual / straight","350","340","40150","43920"
"New entrant CS","2021","London","Attorney General's Departments","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","London","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Attorney General's Departments","Unknown","60","60","33300","26960"
"New entrant CS","2021","London","Cabinet Office","Heterosexual / straight","430","420","40050","34550"
"New entrant CS","2021","London","Cabinet Office","LGBO","60","60","36500","34550"
"New entrant CS","2021","London","Cabinet Office","Undeclared","60","50","38140","34550"
"New entrant CS","2021","London","Cabinet Office","Unknown","670","660","42540","28000"
"New entrant CS","2021","London","Chancellor's other departments","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","London","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Competition and Markets Authority","Heterosexual / straight","60","60","50430","53530"
"New entrant CS","2021","London","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","450","440","38600","33570"
"New entrant CS","2021","London","Department for Business, Energy and Industrial Strategy","LGBO","70","70","34680","33570"
"New entrant CS","2021","London","Department for Business, Energy and Industrial Strategy","Undeclared","60","60","38530","33570"
"New entrant CS","2021","London","Department for Business, Energy and Industrial Strategy","Unknown","150","150","37350","33570"
"New entrant CS","2021","London","Department for Digital, Culture, Media and Sport","Heterosexual / straight","250","250","38530","34020"
"New entrant CS","2021","London","Department for Digital, Culture, Media and Sport","LGBO","50","40","[c]","[c]"
"New entrant CS","2021","London","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Department for Digital, Culture, Media and Sport","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","London","Department for Education","Heterosexual / straight","110","100","41460","36660"
"New entrant CS","2021","London","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Department for Education","Unknown","120","120","37440","32940"
"New entrant CS","2021","London","Department for Environment, Food and Rural Affairs","Heterosexual / straight","310","310","36600","32560"
"New entrant CS","2021","London","Department for Environment, Food and Rural Affairs","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","London","Department for Environment, Food and Rural Affairs","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","London","Department for Environment, Food and Rural Affairs","Unknown","160","160","38290","32990"
"New entrant CS","2021","London","Department for International Trade","Heterosexual / straight","170","170","35720","31800"
"New entrant CS","2021","London","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Department for International Trade","Unknown","140","140","32620","31800"
"New entrant CS","2021","London","Department for Transport","Heterosexual / straight","260","260","37310","34710"
"New entrant CS","2021","London","Department for Transport","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","London","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Department for Transport","Unknown","160","160","37920","34710"
"New entrant CS","2021","London","Department for Work and Pensions","Heterosexual / straight","2510","2470","30410","31060"
"New entrant CS","2021","London","Department for Work and Pensions","LGBO","200","200","30380","31060"
"New entrant CS","2021","London","Department for Work and Pensions","Undeclared","160","160","31380","31060"
"New entrant CS","2021","London","Department for Work and Pensions","Unknown","380","380","32090","31060"
"New entrant CS","2021","London","Department of Health and Social Care","Heterosexual / straight","960","870","38320","32790"
"New entrant CS","2021","London","Department of Health and Social Care","LGBO","100","90","35310","32640"
"New entrant CS","2021","London","Department of Health and Social Care","Undeclared","180","160","39660","32650"
"New entrant CS","2021","London","Department of Health and Social Care","Unknown","650","630","41680","32790"
"New entrant CS","2021","London","Food Standards Agency","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","London","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","HM Revenue and Customs","Heterosexual / straight","120","120","34090","29570"
"New entrant CS","2021","London","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","HM Revenue and Customs","Unknown","210","200","35650","36160"
"New entrant CS","2021","London","HM Treasury","Heterosexual / straight","290","290","33710","28500"
"New entrant CS","2021","London","HM Treasury","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","London","HM Treasury","Undeclared","80","80","35720","32320"
"New entrant CS","2021","London","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Home Office","Heterosexual / straight","260","250","40400","35050"
"New entrant CS","2021","London","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Home Office","Unknown","630","630","38660","35050"
"New entrant CS","2021","London","Ministry of Defence","Heterosexual / straight","180","180","33310","30200"
"New entrant CS","2021","London","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Defence","Unknown","50","50","31150","29370"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Heterosexual / straight","150","140","40350","33210"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Ministry of Justice","Heterosexual / straight","940","940","30130","26810"
"New entrant CS","2021","London","Ministry of Justice","LGBO","100","100","30320","28470"
"New entrant CS","2021","London","Ministry of Justice","Undeclared","70","70","32870","30220"
"New entrant CS","2021","London","Ministry of Justice","Unknown","1020","1010","28900","26410"
"New entrant CS","2021","London","National Crime Agency","Heterosexual / straight","250","240","37980","37390"
"New entrant CS","2021","London","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","National Crime Agency","Unknown","60","60","41810","37560"
"New entrant CS","2021","London","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office for Standards in Education","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","London","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
