"Status","Year","Region_ITL3","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Barking & Dagenham and Havering","Female","London","440","390","31330","31060"
"In post","2022","Barking & Dagenham and Havering","Male","London","260","250","32180","31060"
"In post","2022","Barnet","Female","London","1140","1040","38240","32330"
"In post","2022","Barnet","Male","London","660","640","42050","36820"
"In post","2022","Barnsley, Doncaster and Rotherham","Female","Yorkshire and The Humber","1930","1670","26760","26610"
"In post","2022","Barnsley, Doncaster and Rotherham","Male","Yorkshire and The Humber","1200","1130","29430","27570"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","South West (England)","5570","5170","35140","32990"
"In post","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","South West (England)","8170","8010","40080","38150"
"In post","2022","Bedford","Female","East of England","480","440","29730","27570"
"In post","2022","Bedford","Male","East of England","380","370","31880","28820"
"In post","2022","Belfast","Female","Northern Ireland","1590","1450","30280","26820"
"In post","2022","Belfast","Male","Northern Ireland","1550","1510","30980","26820"
"In post","2022","Berkshire","Female","South East (England)","1390","1280","32630","29290"
"In post","2022","Berkshire","Male","South East (England)","1540","1510","36090","33440"
"In post","2022","Bexley and Greenwich","Female","London","950","890","30870","30550"
"In post","2022","Bexley and Greenwich","Male","London","850","830","33730","33490"
"In post","2022","Birmingham","Female","West Midlands (England)","7390","6730","30740","27570"
"In post","2022","Birmingham","Male","West Midlands (England)","5640","5480","32930","27570"
"In post","2022","Blackburn with Darwen","Female","North West (England)","290","250","27220","27570"
"In post","2022","Blackburn with Darwen","Male","North West (England)","200","190","27450","27570"
"In post","2022","Blackpool","Female","North West (England)","3390","3020","28820","27570"
"In post","2022","Blackpool","Male","North West (England)","2160","2100","31700","27570"
"In post","2022","Bournemouth, Christchurch and Poole","Female","South West (England)","450","390","28270","27570"
"In post","2022","Bournemouth, Christchurch and Poole","Male","South West (England)","330","320","27850","27370"
"In post","2022","Bradford","Female","Yorkshire and The Humber","1680","1420","26010","23170"
"In post","2022","Bradford","Male","Yorkshire and The Humber","1080","1020","26110","22080"
"In post","2022","Breckland and South Norfolk","Female","East of England","230","210","29380","26800"
"In post","2022","Breckland and South Norfolk","Male","East of England","290","280","29650","27120"
"In post","2022","Brent","Female","London","400","360","31220","31060"
"In post","2022","Brent","Male","London","220","220","34350","31060"
"In post","2022","Bridgend and Neath Port Talbot","Female","Wales","530","460","26850","27570"
"In post","2022","Bridgend and Neath Port Talbot","Male","Wales","250","230","30210","27570"
"In post","2022","Brighton and Hove","Female","South East (England)","480","430","32130","27570"
"In post","2022","Brighton and Hove","Male","South East (England)","250","240","33850","27570"
"In post","2022","Bristol, City of","Female","South West (England)","3690","3360","34130","30040"
"In post","2022","Bristol, City of","Male","South West (England)","3040","2940","36610","33080"
"In post","2022","Bromley","Female","London","420","380","31760","31060"
"In post","2022","Bromley","Male","London","150","140","32750","31060"
"In post","2022","Buckinghamshire","Female","South East (England)","980","920","32120","28670"
"In post","2022","Buckinghamshire","Male","South East (England)","710","690","34760","32120"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Female","Scotland","100","90","28750","27570"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Male","Scotland","100","100","32100","31000"
"In post","2022","Calderdale and Kirklees","Female","Yorkshire and The Humber","700","600","28300","27570"
"In post","2022","Calderdale and Kirklees","Male","Yorkshire and The Humber","370","360","28430","27570"
"In post","2022","Cambridgeshire CC","Female","East of England","1650","1540","31770","28200"
"In post","2022","Cambridgeshire CC","Male","East of England","1840","1780","35070","31900"
"In post","2022","Camden and City of London","Female","London","1100","1030","36260","29210"
"In post","2022","Camden and City of London","Male","London","1000","980","42430","32880"
"In post","2022","Cardiff and Vale of Glamorgan","Female","Wales","6420","5860","33850","29430"
"In post","2022","Cardiff and Vale of Glamorgan","Male","Wales","5520","5360","35250","30820"
"In post","2022","Causeway Coast and Glens","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Male","Northern Ireland","70","70","21450","20560"
"In post","2022","Central Bedfordshire","Female","East of England","190","180","29560","26780"
"In post","2022","Central Bedfordshire","Male","East of England","250","250","33120","32270"
"In post","2022","Central Hampshire","Female","South East (England)","1950","1840","34580","33000"
"In post","2022","Central Hampshire","Male","South East (England)","2380","2320","39140","38070"
"In post","2022","Central Valleys","Female","Wales","1690","1530","31080","27570"
"In post","2022","Central Valleys","Male","Wales","1000","970","33450","27570"
"In post","2022","Cheshire East","Female","North West (England)","740","680","30170","26670"
"In post","2022","Cheshire East","Male","North West (England)","490","460","30320","27570"
"In post","2022","Cheshire West and Chester","Female","North West (England)","330","290","28250","27570"
"In post","2022","Cheshire West and Chester","Male","North West (England)","180","180","29220","27570"
"In post","2022","Chorley and West Lancashire","Female","North West (England)","710","650","29210","27380"
"In post","2022","Chorley and West Lancashire","Male","North West (England)","730","670","31200","28860"
"In post","2022","City of Edinburgh","Female","Scotland","7250","6800","38800","33370"
"In post","2022","City of Edinburgh","Male","Scotland","6460","6290","39010","34600"
"In post","2022","Clackmannanshire and Fife","Female","Scotland","660","600","28700","27570"
"In post","2022","Clackmannanshire and Fife","Male","Scotland","670","640","32810","33000"
"In post","2022","Conwy and Denbighshire","Female","Wales","480","440","34590","29430"
"In post","2022","Conwy and Denbighshire","Male","Wales","260","250","37020","31050"
"In post","2022","Cornwall and Isles of Scilly","Female","South West (England)","980","860","27320","27570"
"In post","2022","Cornwall and Isles of Scilly","Male","South West (England)","790","760","28360","26670"
"In post","2022","Coventry","Female","West Midlands (England)","1570","1450","35870","32000"
"In post","2022","Coventry","Male","West Midlands (England)","990","970","38780","36500"
"In post","2022","Croydon","Female","London","5860","5460","38010","35050"
"In post","2022","Croydon","Male","London","4700","4600","41680","37610"
"In post","2022","Darlington","Female","North East (England)","820","760","35950","30710"
"In post","2022","Darlington","Male","North East (England)","490","490","38320","36500"
"In post","2022","Derby","Female","East Midlands (England)","730","620","26010","24090"
"In post","2022","Derby","Male","East Midlands (England)","390","380","29530","27570"
"In post","2022","Derry City and Strabane","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Devon CC","Female","South West (England)","2750","2410","30760","27570"
"In post","2022","Devon CC","Male","South West (England)","2930","2800","34380","31650"
"In post","2022","Dorset","Female","South West (England)","1010","910","28800","26900"
"In post","2022","Dorset","Male","South West (England)","1200","1160","30730","28610"
"In post","2022","Dudley","Female","West Midlands (England)","780","650","25340","25410"
"In post","2022","Dudley","Male","West Midlands (England)","330","310","26620","27570"
"In post","2022","Dumfries and Galloway","Female","Scotland","260","240","28790","27360"
"In post","2022","Dumfries and Galloway","Male","Scotland","300","280","31670","30040"
"In post","2022","Durham","Female","North East (England)","3280","2900","27020","24840"
"In post","2022","Durham","Male","North East (England)","2440","2270","29040","27130"
"In post","2022","Ealing","Female","London","320","300","33060","31060"
"In post","2022","Ealing","Male","London","180","170","33090","31060"
"In post","2022","East Ayrshire and North Ayrshire mainland","Female","Scotland","550","480","26800","27230"
"In post","2022","East Ayrshire and North Ayrshire mainland","Male","Scotland","480","470","27800","26400"
"In post","2022","East Cumbria","Female","North West (England)","570","510","28460","25190"
"In post","2022","East Cumbria","Male","North West (England)","440","430","28920","25360"
"In post","2022","East Derbyshire","Female","East Midlands (England)","290","240","27140","27570"
"In post","2022","East Derbyshire","Male","East Midlands (England)","130","120","30710","27570"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","Scotland","820","750","28550","26670"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","Scotland","1620","1570","32280","30890"
"In post","2022","East Kent","Female","South East (England)","2160","1950","28480","26670"
"In post","2022","East Kent","Male","South East (England)","2290","2190","28870","27040"
"In post","2022","East Lancashire","Female","North West (England)","360","320","27040","27570"
"In post","2022","East Lancashire","Male","North West (England)","190","180","27980","27570"
"In post","2022","East Lothian and Midlothian","Female","Scotland","80","70","31150","27570"
"In post","2022","East Lothian and Midlothian","Male","Scotland","40","40","[c]","[c]"
"In post","2022","East Merseyside","Female","North West (England)","810","710","28100","27570"
"In post","2022","East Merseyside","Male","North West (England)","340","320","30510","27570"
