"Status","Year","Age","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Male","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Bristol, City of","100","100","31970","28370"
"New entrant CS","2021","30-39","Male","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Cambridgeshire CC","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Male","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Cardiff and Vale of Glamorgan","120","120","28300","22850"
"New entrant CS","2021","30-39","Male","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Central Hampshire","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Male","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","City of Edinburgh","170","170","31970","27570"
"New entrant CS","2021","30-39","Male","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Croydon","80","80","38690","35610"
"New entrant CS","2021","30-39","Male","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Devon CC","80","80","26520","24620"
"New entrant CS","2021","30-39","Male","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Durham CC","50","50","25550","22850"
"New entrant CS","2021","30-39","Male","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","East Kent","50","50","26270","24880"
"New entrant CS","2021","30-39","Male","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","East Sussex CC","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Male","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Flintshire and Wrexham","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Male","Glasgow City","160","160","28280","26160"
"New entrant CS","2021","30-39","Male","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Greater Manchester South West","110","110","29870","25560"
"New entrant CS","2021","30-39","Male","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Hackney and Newham","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Male","Haringey and Islington","40","30","[c]","[c]"
"New entrant CS","2021","30-39","Male","Harrow and Hillingdon","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Male","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Hertfordshire","50","50","[c]","[c]"
"New entrant CS","2021","30-39","Male","Hounslow and Richmond upon Thames","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Male","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Kent Thames Gateway","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Male","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Lambeth","110","110","39910","36330"
"New entrant CS","2021","30-39","Male","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Leeds","200","200","29420","27570"
"New entrant CS","2021","30-39","Male","Leicester","50","50","25210","22850"
"New entrant CS","2021","30-39","Male","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Lewisham and Southwark","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Liverpool","70","60","28250","24880"
"New entrant CS","2021","30-39","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Manchester","150","150","33490","30820"
"New entrant CS","2021","30-39","Male","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Mid Lancashire","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Male","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Monmouthshire and Newport","100","100","32390","29540"
"New entrant CS","2021","30-39","Male","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Nottingham","100","100","28720","25560"
"New entrant CS","2021","30-39","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Oxfordshire","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Male","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Plymouth","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Male","Portsmouth","50","50","30050","27570"
"New entrant CS","2021","30-39","Male","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Sefton","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Male","Sheffield","80","80","31250","27570"
"New entrant CS","2021","30-39","Male","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","South Hampshire","60","50","31700","29540"
"New entrant CS","2021","30-39","Male","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Staffordshire CC","50","50","25120","24120"
"New entrant CS","2021","30-39","Male","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Suffolk","40","40","[c]","[c]"
"New entrant CS","2021","30-39","Male","Sunderland","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Male","Swansea","50","50","30440","27350"
"New entrant CS","2021","30-39","Male","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Tower Hamlets","130","130","46410","41840"
"New entrant CS","2021","30-39","Male","Tyneside","240","240","26830","24250"
"New entrant CS","2021","30-39","Male","Unknown","80","80","32560","27570"
"New entrant CS","2021","30-39","Male","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Warrington","60","60","30610","27570"
"New entrant CS","2021","30-39","Male","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Westminster","720","720","45390","41550"
"New entrant CS","2021","30-39","Male","Wiltshire","70","70","33730","33000"
"New entrant CS","2021","30-39","Male","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Male","Worcestershire","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Male","York","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Barnet","40","30","[c]","[c]"
"New entrant CS","2021","40-49","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","100","90","35240","27570"
"New entrant CS","2021","40-49","Female","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Berkshire","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Female","Bexley and Greenwich","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Female","Birmingham","150","140","34210","27570"
"New entrant CS","2021","40-49","Female","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Blackpool","50","40","[c]","[c]"
"New entrant CS","2021","40-49","Female","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Bristol, City of","80","80","34670","30460"
"New entrant CS","2021","40-49","Female","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Buckinghamshire CC","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Female","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Cambridgeshire CC","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Female","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Cardiff and Vale of Glamorgan","70","60","29290","27570"
"New entrant CS","2021","40-49","Female","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Central Hampshire","50","50","[c]","[c]"
"New entrant CS","2021","40-49","Female","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","City of Edinburgh","150","140","37090","30650"
"New entrant CS","2021","40-49","Female","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Coventry","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Female","Croydon","70","70","38100","31110"
"New entrant CS","2021","40-49","Female","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Devon CC","60","60","31550","27570"
"New entrant CS","2021","40-49","Female","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Durham CC","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Female","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","East Kent","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Female","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","East Sussex CC","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Female","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Glasgow City","120","110","28950","26160"
"New entrant CS","2021","40-49","Female","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Greater Manchester North East","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Female","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Greater Manchester South West","50","50","[c]","[c]"
"New entrant CS","2021","40-49","Female","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Haringey and Islington","40","30","[c]","[c]"
"New entrant CS","2021","40-49","Female","Harrow and Hillingdon","50","50","[c]","[c]"
"New entrant CS","2021","40-49","Female","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Hertfordshire","50","50","28820","29290"
"New entrant CS","2021","40-49","Female","Hounslow and Richmond upon Thames","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Female","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Lambeth","140","120","40920","36330"
"New entrant CS","2021","40-49","Female","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Leeds","170","160","34010","27570"
"New entrant CS","2021","40-49","Female","Leicester","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Female","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Lewisham and Southwark","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Liverpool","60","60","28470","22230"
"New entrant CS","2021","40-49","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Manchester","110","100","36100","31700"
"New entrant CS","2021","40-49","Female","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Monmouthshire and Newport","70","70","31850","27700"
"New entrant CS","2021","40-49","Female","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Nottingham","80","70","31680","27820"
"New entrant CS","2021","40-49","Female","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Plymouth","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Female","Portsmouth","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Female","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Sefton","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Female","Sheffield","50","50","32410","27570"
"New entrant CS","2021","40-49","Female","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","South Hampshire","60","60","31190","29540"
"New entrant CS","2021","40-49","Female","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Staffordshire CC","50","50","[c]","[c]"
"New entrant CS","2021","40-49","Female","Stoke-on-Trent","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Female","Suffolk","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Female","Sunderland","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Female","Swansea","40","40","[c]","[c]"
"New entrant CS","2021","40-49","Female","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Tower Hamlets","70","70","47500","43920"
"New entrant CS","2021","40-49","Female","Tyneside","180","170","27150","22920"
"New entrant CS","2021","40-49","Female","Unknown","90","90","[c]","[c]"
"New entrant CS","2021","40-49","Female","Wakefield","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Female","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Female","Warrington","50","50","[c]","[c]"
"New entrant CS","2021","40-49","Female","Warwickshire","[c]","[c]","[c]","[c]"
