"Status","Year","Region_ITL1","Responsibility_level","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Yorkshire and The Humber","SCS","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Commercial","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","No function","100","100","91120","82220"
"In post","2021","Yorkshire and The Humber","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Property","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Security","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Unknown","60","50","83730","77800"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Analysis","150","140","35910","33880"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Commercial","240","230","36400","36820"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Communications","210","210","33710","31810"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Counter Fraud","380","360","34010","31810"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Debt","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Digital, Data & Technology","400","380","34680","33300"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Finance","280","270","34740","36500"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Grants Management","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Human Resources","230","220","35670","35290"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Internal Audit","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Legal","240","230","34820","34480"
"In post","2021","Yorkshire and The Humber","SEO/HEO","No function","3140","2980","35870","35310"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Project Delivery","330","310","34680","35000"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Property","300","280","35790","33300"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Security","220","210","37460","33630"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Unknown","2750","2590","34570","33820"
"In post","2021","Yorkshire and The Humber","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","No function","1310","1190","29650","28340"
"In post","2021","Yorkshire and The Humber","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Communications","40","40","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Counter Fraud","90","80","21500","21260"
"In post","2022","East Midlands (England)","AA/AO","Debt","430","370","21560","21260"
"In post","2022","East Midlands (England)","AA/AO","Digital, Data & Technology","40","40","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Finance","30","30","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Grants Management","50","50","21040","21300"
"In post","2022","East Midlands (England)","AA/AO","Human Resources","40","40","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Legal","120","110","21840","22200"
"In post","2022","East Midlands (England)","AA/AO","No function","6160","5590","22910","21260"
"In post","2022","East Midlands (England)","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Property","130","120","19690","19010"
"In post","2022","East Midlands (England)","AA/AO","Security","120","120","26190","21830"
"In post","2022","East Midlands (England)","AA/AO","Unknown","670","640","21000","21170"
"In post","2022","East Midlands (England)","EO","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","EO","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","EO","Communications","390","380","26700","26590"
"In post","2022","East Midlands (England)","EO","Counter Fraud","360","330","27370","27570"
"In post","2022","East Midlands (England)","EO","Debt","60","60","27430","27570"
"In post","2022","East Midlands (England)","EO","Digital, Data & Technology","110","110","27100","26780"
"In post","2022","East Midlands (England)","EO","Finance","80","70","26570","26670"
"In post","2022","East Midlands (England)","EO","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","EO","Human Resources","140","130","26790","27130"
"In post","2022","East Midlands (England)","EO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","EO","Legal","110","100","27060","26820"
"In post","2022","East Midlands (England)","EO","No function","4400","4050","27520","27570"
"In post","2022","East Midlands (England)","EO","Project Delivery","70","60","26260","26820"
"In post","2022","East Midlands (England)","EO","Property","90","80","26660","26820"
"In post","2022","East Midlands (England)","EO","Security","60","60","30530","28550"
"In post","2022","East Midlands (England)","EO","Unknown","350","330","27130","26670"
"In post","2022","East Midlands (England)","G6/G7","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","G6/G7","Commercial","30","30","[c]","[c]"
"In post","2022","East Midlands (England)","G6/G7","Communications","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","G6/G7","Counter Fraud","80","80","58890","55210"
"In post","2022","East Midlands (England)","G6/G7","Debt","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","G6/G7","Digital, Data & Technology","60","60","57190","55440"
"In post","2022","East Midlands (England)","G6/G7","Finance","60","60","56530","55210"
"In post","2022","East Midlands (England)","G6/G7","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","G6/G7","Human Resources","90","90","57740","55210"
"In post","2022","East Midlands (England)","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","G6/G7","Legal","240","220","54060","54160"
"In post","2022","East Midlands (England)","G6/G7","No function","790","760","59400","55210"
"In post","2022","East Midlands (England)","G6/G7","Project Delivery","110","110","56010","55210"
"In post","2022","East Midlands (England)","G6/G7","Property","120","110","57920","57150"
"In post","2022","East Midlands (England)","G6/G7","Security","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","G6/G7","Unknown","60","50","65070","60930"
"In post","2022","East Midlands (England)","SCS","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","SCS","Communications","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","SCS","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","SCS","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","SCS","Finance","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","SCS","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","SCS","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","SCS","Legal","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","SCS","No function","50","40","[c]","[c]"
"In post","2022","East Midlands (England)","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","SCS","Property","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","SEO/HEO","Analysis","40","40","[c]","[c]"
"In post","2022","East Midlands (England)","SEO/HEO","Commercial","50","50","37290","38440"
"In post","2022","East Midlands (England)","SEO/HEO","Communications","210","200","35010","33370"
"In post","2022","East Midlands (England)","SEO/HEO","Counter Fraud","370","350","35430","33370"
"In post","2022","East Midlands (England)","SEO/HEO","Debt","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","SEO/HEO","Digital, Data & Technology","240","240","36830","35980"
"In post","2022","East Midlands (England)","SEO/HEO","Finance","140","130","36070","34170"
"In post","2022","East Midlands (England)","SEO/HEO","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","SEO/HEO","Human Resources","300","290","35710","33370"
"In post","2022","East Midlands (England)","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","SEO/HEO","Legal","100","90","34830","33680"
"In post","2022","East Midlands (England)","SEO/HEO","No function","2980","2820","36570","33840"
"In post","2022","East Midlands (England)","SEO/HEO","Project Delivery","380","370","36270","36010"
"In post","2022","East Midlands (England)","SEO/HEO","Property","200","190","37460","36050"
"In post","2022","East Midlands (England)","SEO/HEO","Security","50","50","37480","38160"
"In post","2022","East Midlands (England)","SEO/HEO","Unknown","300","290","37930","37450"
"In post","2022","East Midlands (England)","Unknown","No function","1530","1400","29440","28200"
"In post","2022","East Midlands (England)","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","East of England","AA/AO","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","East of England","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East of England","AA/AO","Communications","[c]","[c]","[c]","[c]"
"In post","2022","East of England","AA/AO","Counter Fraud","180","150","22030","21640"
"In post","2022","East of England","AA/AO","Debt","110","90","23060","22080"
"In post","2022","East of England","AA/AO","Digital, Data & Technology","60","60","21920","21430"
"In post","2022","East of England","AA/AO","Finance","50","40","21600","21380"
"In post","2022","East of England","AA/AO","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","East of England","AA/AO","Human Resources","40","40","[c]","[c]"
"In post","2022","East of England","AA/AO","Legal","120","110","23000","23770"
"In post","2022","East of England","AA/AO","No function","4930","4510","24810","23720"
"In post","2022","East of England","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","East of England","AA/AO","Property","110","100","20130","20480"
"In post","2022","East of England","AA/AO","Security","360","360","27710","22900"
"In post","2022","East of England","AA/AO","Unknown","1380","1280","21280","21680"
"In post","2022","East of England","EO","Analysis","70","60","25430","25010"
"In post","2022","East of England","EO","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East of England","EO","Communications","[c]","[c]","[c]","[c]"
"In post","2022","East of England","EO","Counter Fraud","340","320","28560","28240"
"In post","2022","East of England","EO","Debt","40","40","[c]","[c]"
"In post","2022","East of England","EO","Digital, Data & Technology","200","200","27980","26930"
"In post","2022","East of England","EO","Finance","80","80","27310","26670"
"In post","2022","East of England","EO","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","East of England","EO","Human Resources","90","80","27810","27570"
"In post","2022","East of England","EO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","East of England","EO","Legal","120","110","28170","28430"
"In post","2022","East of England","EO","No function","4320","3970","28740","27570"
"In post","2022","East of England","EO","Project Delivery","60","60","26100","26350"
"In post","2022","East of England","EO","Property","130","120","26400","26590"
"In post","2022","East of England","EO","Security","160","160","31670","26670"
"In post","2022","East of England","EO","Unknown","1290","1180","27170","26410"
"In post","2022","East of England","G6/G7","Analysis","70","70","52780","49970"
"In post","2022","East of England","G6/G7","Commercial","50","50","59050","58540"
"In post","2022","East of England","G6/G7","Communications","[c]","[c]","[c]","[c]"
"In post","2022","East of England","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","East of England","G6/G7","Digital, Data & Technology","90","90","55700","55210"
"In post","2022","East of England","G6/G7","Finance","50","50","58270","58550"
"In post","2022","East of England","G6/G7","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","East of England","G6/G7","Human Resources","50","40","[c]","[c]"
"In post","2022","East of England","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","East of England","G6/G7","Legal","210","190","58900","59670"
"In post","2022","East of England","G6/G7","No function","540","520","60830","57110"
"In post","2022","East of England","G6/G7","Project Delivery","140","130","57540","55210"
