"Status","Year","Region_ITL1","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","London","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","London","SEO/HEO","Office for Standards in Education","210","200","44730","42850"
"In post","2021","London","SEO/HEO","Office of Gas and Electricity Markets","200","190","38080","37260"
"In post","2021","London","SEO/HEO","Office of Rail and Road","60","60","41150","42670"
"In post","2021","London","SEO/HEO","Other Cabinet Office Agencies","50","50","37720","36470"
"In post","2021","London","SEO/HEO","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","London","SEO/HEO","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","London","SEO/HEO","The National Archives","280","270","35920","34770"
"In post","2021","London","SEO/HEO","UK Export Finance","200","200","42550","42240"
"In post","2021","London","SEO/HEO","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","London","SEO/HEO","United Kingdom Statistics Authority","240","230","34880","32540"
"In post","2021","London","SEO/HEO","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","London","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","London","SEO/HEO","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Unknown","Ministry of Defence","40","40","[c]","[c]"
"In post","2021","London","Unknown","Ministry of Justice","1580","1530","33750","32090"
"In post","2021","North East (England)","AA/AO","Attorney General's Departments","100","80","21860","21950"
"In post","2021","North East (England)","AA/AO","Cabinet Office","160","140","20800","20800"
"In post","2021","North East (England)","AA/AO","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","Department for Environment, Food and Rural Affairs","150","140","21080","21050"
"In post","2021","North East (England)","AA/AO","Department for Transport","160","140","22190","21590"
"In post","2021","North East (England)","AA/AO","Department for Work and Pensions","4220","3620","20860","21010"
"In post","2021","North East (England)","AA/AO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","AA/AO","HM Land Registry","260","250","22350","22350"
"In post","2021","North East (England)","AA/AO","HM Revenue and Customs","5310","4390","20670","20140"
"In post","2021","North East (England)","AA/AO","Home Office","660","530","21080","21430"
"In post","2021","North East (England)","AA/AO","Ministry of Defence","160","160","20310","20920"
"In post","2021","North East (England)","AA/AO","Ministry of Justice","2450","2220","24400","23240"
"In post","2021","North East (England)","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Attorney General's Departments","60","60","27390","28430"
"In post","2021","North East (England)","EO","Cabinet Office","100","90","24800","23850"
"In post","2021","North East (England)","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Department for Business, Energy and Industrial Strategy","70","70","24680","24250"
"In post","2021","North East (England)","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Department for Education","120","110","25770","26000"
"In post","2021","North East (England)","EO","Department for Environment, Food and Rural Affairs","110","100","25430","25190"
"In post","2021","North East (England)","EO","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Department for Transport","120","110","27170","26780"
"In post","2021","North East (England)","EO","Department for Work and Pensions","3500","3110","27460","27570"
"In post","2021","North East (England)","EO","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","HM Land Registry","260","240","27150","27130"
"In post","2021","North East (England)","EO","HM Revenue and Customs","2450","2260","25800","25560"
"In post","2021","North East (England)","EO","Home Office","410","380","25530","25260"
"In post","2021","North East (England)","EO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","EO","Ministry of Justice","590","550","28270","27380"
"In post","2021","North East (England)","EO","National Crime Agency","60","60","32680","34140"
"In post","2021","North East (England)","G6/G7","Attorney General's Departments","130","130","54840","55610"
"In post","2021","North East (England)","G6/G7","Cabinet Office","30","30","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Department for Education","200","200","53710","50630"
"In post","2021","North East (England)","G6/G7","Department for Environment, Food and Rural Affairs","90","80","52310","49360"
"In post","2021","North East (England)","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Department for Work and Pensions","500","480","55970","52750"
"In post","2021","North East (England)","G6/G7","Department of Health and Social Care","40","40","[c]","[c]"
"In post","2021","North East (England)","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","HM Revenue and Customs","850","830","53730","52580"
"In post","2021","North East (England)","G6/G7","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Home Office","30","30","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Ministry of Justice","80","80","61070","58600"
"In post","2021","North East (England)","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","G6/G7","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","HM Revenue and Customs","40","40","[c]","[c]"
"In post","2021","North East (England)","SCS","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Attorney General's Departments","50","40","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Cabinet Office","120","120","33060","32000"
"In post","2021","North East (England)","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Department for Business, Energy and Industrial Strategy","100","100","34610","33250"
"In post","2021","North East (England)","SEO/HEO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Department for Education","430","410","34520","36500"
"In post","2021","North East (England)","SEO/HEO","Department for Environment, Food and Rural Affairs","200","190","33930","33440"
"In post","2021","North East (England)","SEO/HEO","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Department for Transport","80","80","35770","33350"
"In post","2021","North East (England)","SEO/HEO","Department for Work and Pensions","1380","1290","34550","33590"
"In post","2021","North East (England)","SEO/HEO","Department of Health and Social Care","60","50","35790","36330"
"In post","2021","North East (England)","SEO/HEO","HM Land Registry","170","150","36190","33840"
"In post","2021","North East (England)","SEO/HEO","HM Revenue and Customs","2630","2500","34140","31810"
"In post","2021","North East (England)","SEO/HEO","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Home Office","200","190","33930","31690"
"In post","2021","North East (England)","SEO/HEO","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Ministry of Housing, Communities and Local Government","40","40","[c]","[c]"
"In post","2021","North East (England)","SEO/HEO","Ministry of Justice","620","590","37710","37280"
"In post","2021","North East (England)","SEO/HEO","National Crime Agency","30","30","[c]","[c]"
"In post","2021","North East (England)","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Unknown","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Unknown","Ministry of Justice","710","660","29350","28200"
"In post","2021","North West (England)","AA/AO","Attorney General's Departments","210","190","21970","21950"
"In post","2021","North West (England)","AA/AO","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","AA/AO","Department for Business, Energy and Industrial Strategy","90","90","20760","20880"
"In post","2021","North West (England)","AA/AO","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","AA/AO","Department for Environment, Food and Rural Affairs","620","550","21000","21050"
"In post","2021","North West (England)","AA/AO","Department for Transport","80","80","25380","26580"
