"Status","Year","Region_ITL2","Ethnicity","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Derbyshire and Nottinghamshire","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","20-29","30","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","30-39","70","70","29810","27570"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","40-49","140","130","32650","31650"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","50-59","210","190","32560","31650"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","60-64","40","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","20-29","550","530","24980","25560"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","30-39","430","410","27800","25560"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","40-49","350","330","31650","27570"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","50-59","350","330","31130","27570"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","60-64","80","70","31000","26200"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","65+","30","20","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","White","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","White","20-29","1080","1060","26330","25560"
"In post","2021","Derbyshire and Nottinghamshire","White","30-39","1640","1540","30810","27570"
"In post","2021","Derbyshire and Nottinghamshire","White","40-49","2120","1960","33320","30110"
"In post","2021","Derbyshire and Nottinghamshire","White","50-59","3000","2790","33380","27570"
"In post","2021","Derbyshire and Nottinghamshire","White","60-64","710","570","30190","27570"
"In post","2021","Derbyshire and Nottinghamshire","White","65+","180","140","29410","26780"
"In post","2021","Devon","Asian","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Asian","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Asian","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Asian","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Asian","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Asian","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Asian","65+","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Black","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Black","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Black","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Black","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Black","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Black","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Black","65+","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Chinese","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Chinese","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Chinese","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Chinese","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Chinese","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Chinese","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Chinese","65+","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Mixed","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Mixed","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Mixed","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Mixed","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Mixed","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Mixed","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Mixed","65+","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","30-39","70","60","32240","31990"
"In post","2021","Devon","Undeclared","40-49","90","90","33200","30870"
"In post","2021","Devon","Undeclared","50-59","180","170","33010","29200"
"In post","2021","Devon","Undeclared","60-64","50","40","[c]","[c]"
"In post","2021","Devon","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","20-29","210","210","25320","23150"
"In post","2021","Devon","Unknown","30-39","270","250","29710","27570"
"In post","2021","Devon","Unknown","40-49","290","270","32390","27570"
"In post","2021","Devon","Unknown","50-59","240","220","29220","25830"
"In post","2021","Devon","Unknown","60-64","60","50","25800","21010"
"In post","2021","Devon","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2021","Devon","White","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Devon","White","20-29","770","760","25950","24920"
"In post","2021","Devon","White","30-39","1420","1320","31240","27570"
"In post","2021","Devon","White","40-49","1770","1640","33910","31100"
"In post","2021","Devon","White","50-59","2400","2230","32860","27570"
"In post","2021","Devon","White","60-64","700","580","28760","26520"
"In post","2021","Devon","White","65+","200","140","28080","26120"
"In post","2021","Devon","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Asian","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Asian","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Asian","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Asian","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Asian","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Asian","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Asian","65+","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","65+","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","65+","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","65+","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","30-39","30","30","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","40-49","50","40","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","50-59","110","110","31700","29290"
"In post","2021","Dorset and Somerset","Undeclared","60-64","30","30","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","20-29","110","100","24400","22850"
"In post","2021","Dorset and Somerset","Unknown","30-39","120","110","30150","27290"
"In post","2021","Dorset and Somerset","Unknown","40-49","100","90","34260","32670"
"In post","2021","Dorset and Somerset","Unknown","50-59","140","140","30050","27570"
"In post","2021","Dorset and Somerset","Unknown","60-64","40","30","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","White","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","White","20-29","410","410","25430","25790"
"In post","2021","Dorset and Somerset","White","30-39","670","640","28890","27570"
"In post","2021","Dorset and Somerset","White","40-49","980","910","30990","27570"
"In post","2021","Dorset and Somerset","White","50-59","1580","1480","30780","27570"
"In post","2021","Dorset and Somerset","White","60-64","500","420","28240","27570"
"In post","2021","Dorset and Somerset","White","65+","180","140","27740","27320"
"In post","2021","Dorset and Somerset","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Asian","16-19","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Asian","20-29","60","50","23750","21430"
"In post","2021","East Anglia","Asian","30-39","110","90","26440","22420"
"In post","2021","East Anglia","Asian","40-49","110","90","27730","25030"
"In post","2021","East Anglia","Asian","50-59","60","50","30430","25580"
"In post","2021","East Anglia","Asian","60-64","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Asian","65+","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Black","16-19","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Black","20-29","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Black","30-39","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Black","40-49","30","30","[c]","[c]"
"In post","2021","East Anglia","Black","50-59","50","40","[c]","[c]"
"In post","2021","East Anglia","Black","60-64","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Black","65+","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","16-19","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","20-29","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","30-39","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","40-49","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","50-59","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","60-64","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","65+","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Mixed","16-19","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Mixed","20-29","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Mixed","30-39","40","40","[c]","[c]"
"In post","2021","East Anglia","Mixed","40-49","50","50","[c]","[c]"
"In post","2021","East Anglia","Mixed","50-59","50","50","30210","27570"
"In post","2021","East Anglia","Mixed","60-64","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Mixed","65+","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Undeclared","30-39","90","90","30500","29730"
"In post","2021","East Anglia","Undeclared","40-49","130","120","32900","29990"
"In post","2021","East Anglia","Undeclared","50-59","230","220","31970","28550"
"In post","2021","East Anglia","Undeclared","60-64","60","50","29410","27570"
"In post","2021","East Anglia","Undeclared","65+","30","20","[c]","[c]"
"In post","2021","East Anglia","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Unknown","20-29","290","280","25340","25190"
"In post","2021","East Anglia","Unknown","30-39","230","220","28860","27380"
"In post","2021","East Anglia","Unknown","40-49","210","200","31080","27670"
"In post","2021","East Anglia","Unknown","50-59","250","240","31860","27380"
"In post","2021","East Anglia","Unknown","60-64","70","60","29190","26000"
"In post","2021","East Anglia","Unknown","65+","30","30","[c]","[c]"
"In post","2021","East Anglia","White","16-19","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","White","20-29","1080","1070","25830","25560"
"In post","2021","East Anglia","White","30-39","1790","1680","29870","27920"
"In post","2021","East Anglia","White","40-49","2410","2230","31670","27770"
"In post","2021","East Anglia","White","50-59","3460","3280","31410","27570"
"In post","2021","East Anglia","White","60-64","1010","860","29210","26930"
"In post","2021","East Anglia","White","65+","310","230","28610","26170"
"In post","2021","East Wales","Asian","16-19","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Asian","20-29","80","80","25520","23760"
"In post","2021","East Wales","Asian","30-39","110","110","28220","25560"
"In post","2021","East Wales","Asian","40-49","80","80","33620","27570"
"In post","2021","East Wales","Asian","50-59","40","40","[c]","[c]"
"In post","2021","East Wales","Asian","60-64","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Asian","65+","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Black","16-19","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Black","20-29","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Black","30-39","50","40","[c]","[c]"
"In post","2021","East Wales","Black","40-49","50","50","[c]","[c]"
"In post","2021","East Wales","Black","50-59","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Black","60-64","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Black","65+","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","16-19","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","20-29","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","30-39","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","40-49","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","50-59","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","60-64","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","65+","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Mixed","16-19","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Mixed","20-29","60","60","27280","26290"
"In post","2021","East Wales","Mixed","30-39","90","90","31930","28850"
"In post","2021","East Wales","Mixed","40-49","60","60","35900","32670"
"In post","2021","East Wales","Mixed","50-59","50","50","[c]","[c]"
"In post","2021","East Wales","Mixed","60-64","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Mixed","65+","[c]","[c]","[c]","[c]"
