"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","G6/G7","50","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","SEO/HEO","300","270","35770","33840"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Unknown","90","80","28950","28200"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA/AO","100","90","20080","19570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","170","150","27230","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G6/G7","70","60","55560","54420"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO/HEO","90","90","35830","36740"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","1250","1190","22080","20920"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","1240","1180","26730","26670"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","1650","1590","54100","52660"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS","60","50","95210","92460"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","3180","3060","35360","35610"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","100","90","36050","32690"
"In post","2021","Greater Manchester","Greater Manchester North East","AA/AO","350","320","22930","21010"
"In post","2021","Greater Manchester","Greater Manchester North East","EO","590","560","27650","27570"
"In post","2021","Greater Manchester","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Greater Manchester North East","SEO/HEO","120","110","36170","34290"
"In post","2021","Greater Manchester","Greater Manchester North East","Unknown","130","120","29090","30210"
"In post","2021","Greater Manchester","Greater Manchester North West","AA/AO","1060","940","21580","21010"
"In post","2021","Greater Manchester","Greater Manchester North West","EO","650","580","27420","27570"
"In post","2021","Greater Manchester","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Greater Manchester North West","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Greater Manchester North West","SEO/HEO","150","140","35660","34290"
"In post","2021","Greater Manchester","Greater Manchester North West","Unknown","120","110","30010","30210"
"In post","2021","Greater Manchester","Greater Manchester South East","AA/AO","690","610","20870","21010"
"In post","2021","Greater Manchester","Greater Manchester South East","EO","410","380","27190","27570"
"In post","2021","Greater Manchester","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Greater Manchester South East","SEO/HEO","160","150","35290","33300"
"In post","2021","Greater Manchester","Greater Manchester South East","Unknown","110","110","29860","30210"
"In post","2021","Greater Manchester","Greater Manchester South West","AA/AO","1690","1520","20490","20140"
"In post","2021","Greater Manchester","Greater Manchester South West","EO","1720","1630","25860","25560"
"In post","2021","Greater Manchester","Greater Manchester South West","G6/G7","630","610","55950","52580"
"In post","2021","Greater Manchester","Greater Manchester South West","SCS","40","40","[c]","[c]"
"In post","2021","Greater Manchester","Greater Manchester South West","SEO/HEO","1820","1760","34180","31810"
"In post","2021","Greater Manchester","Greater Manchester South West","Unknown","250","240","31000","30210"
"In post","2021","Greater Manchester","Manchester","AA/AO","1930","1770","21690","21000"
"In post","2021","Greater Manchester","Manchester","EO","2430","2300","26450","26120"
"In post","2021","Greater Manchester","Manchester","G6/G7","1420","1370","56970","52920"
"In post","2021","Greater Manchester","Manchester","SCS","100","90","89060","86200"
"In post","2021","Greater Manchester","Manchester","SEO/HEO","2970","2850","34950","33310"
"In post","2021","Greater Manchester","Manchester","Unknown","140","130","28160","23840"
"In post","2021","Hampshire and Isle of Wight","Central Hampshire","AA/AO","810","780","23220","20920"
"In post","2021","Hampshire and Isle of Wight","Central Hampshire","EO","720","680","27210","26670"
"In post","2021","Hampshire and Isle of Wight","Central Hampshire","G6/G7","950","910","53350","53500"
"In post","2021","Hampshire and Isle of Wight","Central Hampshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","1650","1600","35810","35390"
"In post","2021","Hampshire and Isle of Wight","Central Hampshire","Unknown","40","40","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Isle of Wight","AA/AO","570","520","24850","24040"
"In post","2021","Hampshire and Isle of Wight","Isle of Wight","EO","220","190","28300","27570"
"In post","2021","Hampshire and Isle of Wight","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Isle of Wight","SEO/HEO","80","80","38250","36710"
"In post","2021","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","North Hampshire","AA/AO","300","280","21290","20920"
"In post","2021","Hampshire and Isle of Wight","North Hampshire","EO","270","250","27220","27570"
"In post","2021","Hampshire and Isle of Wight","North Hampshire","G6/G7","100","90","72010","76050"
"In post","2021","Hampshire and Isle of Wight","North Hampshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","North Hampshire","SEO/HEO","290","280","36640","34120"
"In post","2021","Hampshire and Isle of Wight","North Hampshire","Unknown","60","50","29820","28200"
"In post","2021","Hampshire and Isle of Wight","Portsmouth","AA/AO","1350","1230","22540","20920"
"In post","2021","Hampshire and Isle of Wight","Portsmouth","EO","1160","1080","27310","26670"
"In post","2021","Hampshire and Isle of Wight","Portsmouth","G6/G7","250","240","59580","54540"
"In post","2021","Hampshire and Isle of Wight","Portsmouth","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","1060","1010","36210","33900"
"In post","2021","Hampshire and Isle of Wight","Portsmouth","Unknown","80","70","38590","34340"
"In post","2021","Hampshire and Isle of Wight","South Hampshire","AA/AO","1350","940","20270","19520"
"In post","2021","Hampshire and Isle of Wight","South Hampshire","EO","980","920","26140","26520"
"In post","2021","Hampshire and Isle of Wight","South Hampshire","G6/G7","420","400","54300","50520"
"In post","2021","Hampshire and Isle of Wight","South Hampshire","SCS","30","30","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","1200","1150","34010","33300"
"In post","2021","Hampshire and Isle of Wight","South Hampshire","Unknown","80","70","31790","30590"
"In post","2021","Hampshire and Isle of Wight","Southampton","AA/AO","280","240","20860","21010"
"In post","2021","Hampshire and Isle of Wight","Southampton","EO","410","380","26830","27370"
"In post","2021","Hampshire and Isle of Wight","Southampton","G6/G7","140","140","59910","55310"
"In post","2021","Hampshire and Isle of Wight","Southampton","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Southampton","SEO/HEO","370","350","37420","38650"
"In post","2021","Hampshire and Isle of Wight","Southampton","Unknown","70","60","28130","28200"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA/AO","220","210","25050","21010"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","140","130","28120","27570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SEO/HEO","50","50","35740","33300"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","AA/AO","490","440","20940","21010"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","EO","440","410","25780","27570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","SEO/HEO","230","220","36530","34290"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Unknown","120","110","28390","24800"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","AA/AO","1110","1050","23760","22850"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","EO","510","480","28020","27570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","G6/G7","80","80","55590","52120"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","SEO/HEO","380","360","36790","35900"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Unknown","160","150","29780","28320"
"In post","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","AA/AO","80","70","23780","22920"
"In post","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","EO","90","90","29660","28120"
"In post","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","470","440","21660","21010"
"In post","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","380","360","28680","27570"
"In post","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","40","40","[c]","[c]"
"In post","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","240","230","38180","37470"
"In post","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","160","140","23900","22920"
"In post","2021","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","130","120","28970","28120"
"In post","2021","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Highlands and Islands","Na h-Eileanan Siar","AA/AO","100","90","21520","21010"
"In post","2021","Highlands and Islands","Na h-Eileanan Siar","EO","50","40","[c]","[c]"
"In post","2021","Highlands and Islands","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Orkney Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Orkney Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Shetland Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Shetland Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - East","Hackney and Newham","AA/AO","770","670","24260","25060"
"In post","2021","Inner London - East","Hackney and Newham","EO","1090","1010","30850","31060"
"In post","2021","Inner London - East","Hackney and Newham","G6/G7","290","270","63050","59160"
"In post","2021","Inner London - East","Hackney and Newham","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - East","Hackney and Newham","SEO/HEO","770","740","39140","38510"
"In post","2021","Inner London - East","Hackney and Newham","Unknown","120","120","29930","26810"
"In post","2021","Inner London - East","Haringey and Islington","AA/AO","700","670","27950","25450"
"In post","2021","Inner London - East","Haringey and Islington","EO","510","480","31130","31060"
"In post","2021","Inner London - East","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - East","Haringey and Islington","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - East","Haringey and Islington","SEO/HEO","150","140","40660","38710"
"In post","2021","Inner London - East","Haringey and Islington","Unknown","130","120","32840","34100"
"In post","2021","Inner London - East","Lambeth","AA/AO","480","460","27900","25860"
"In post","2021","Inner London - East","Lambeth","EO","1280","1220","32180","31880"
"In post","2021","Inner London - East","Lambeth","G6/G7","850","810","61260","59160"
"In post","2021","Inner London - East","Lambeth","SCS","190","160","105160","97400"
"In post","2021","Inner London - East","Lambeth","SEO/HEO","1510","1430","41200","40810"
"In post","2021","Inner London - East","Lambeth","Unknown","60","60","32600","32090"
"In post","2021","Inner London - East","Lewisham and Southwark","AA/AO","280","260","25980","25110"
"In post","2021","Inner London - East","Lewisham and Southwark","EO","570","560","30090","31060"
"In post","2021","Inner London - East","Lewisham and Southwark","G6/G7","50","50","61810","60300"
"In post","2021","Inner London - East","Lewisham and Southwark","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - East","Lewisham and Southwark","SEO/HEO","140","140","38390","36800"
"In post","2021","Inner London - East","Lewisham and Southwark","Unknown","310","300","35140","34100"
"In post","2021","Inner London - East","Tower Hamlets","AA/AO","490","450","23610","23500"
"In post","2021","Inner London - East","Tower Hamlets","EO","1020","980","29230","29570"
"In post","2021","Inner London - East","Tower Hamlets","G6/G7","2550","2470","61730","59160"
