"Status","Year","Region_ITL3","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","EO","90","90","25860","26670"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","G6/G7","140","130","57430","55710"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","SEO/HEO","400","390","37530","38260"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Unknown","110","100","46100","42960"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","AA/AO","90","90","22040","20920"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","EO","230","220","23520","25310"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","G6/G7","80","80","58320","54880"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","SEO/HEO","370","360","35810","35700"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","100","90","38330","32710"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","White","AA/AO","610","560","23280","21130"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","White","EO","2110","1990","24930","25750"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","White","G6/G7","1620","1580","57360","55210"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","White","SCS","130","120","101000","93640"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","White","SEO/HEO","5090","4890","36610","36590"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","White","Unknown","1250","1210","41360","39470"
"In post","2021","Bedford","Asian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Asian","EO","40","30","[c]","[c]"
"In post","2021","Bedford","Asian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Asian","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Black","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Black","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Black","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Chinese","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Chinese","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Mixed","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Unknown","AA/AO","60","60","24660","22850"
"In post","2021","Bedford","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","White","AA/AO","190","180","26530","27850"
"In post","2021","Bedford","White","EO","190","170","27950","27570"
"In post","2021","Bedford","White","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","White","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","White","SEO/HEO","120","120","38260","37280"
"In post","2021","Bedford","White","Unknown","50","40","[c]","[c]"
"In post","2021","Belfast","Asian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Asian","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Asian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Asian","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Black","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Black","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Black","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Chinese","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Chinese","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Mixed","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","AA/AO","300","280","20340","20140"
"In post","2021","Belfast","Unknown","EO","160","150","25870","25560"
"In post","2021","Belfast","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","SEO/HEO","110","110","34210","31810"
"In post","2021","Belfast","White","AA/AO","670","590","20780","21400"
"In post","2021","Belfast","White","EO","630","580","26400","25560"
"In post","2021","Belfast","White","G6/G7","190","180","54710","52580"
"In post","2021","Belfast","White","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","White","SEO/HEO","630","600","34340","31810"
"In post","2021","Berkshire","Asian","AA/AO","90","80","23840","22980"
"In post","2021","Berkshire","Asian","EO","130","130","29420","29290"
"In post","2021","Berkshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Asian","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Asian","SEO/HEO","50","50","36450","36130"
"In post","2021","Berkshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Black","EO","40","40","[c]","[c]"
"In post","2021","Berkshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Black","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Chinese","EO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Chinese","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Mixed","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","AA/AO","60","60","28960","25540"
"In post","2021","Berkshire","Undeclared","EO","50","40","[c]","[c]"
"In post","2021","Berkshire","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","SEO/HEO","40","30","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","AA/AO","190","190","27280","26610"
"In post","2021","Berkshire","Unknown","EO","90","90","32140","29290"
"In post","2021","Berkshire","Unknown","G6/G7","40","40","[c]","[c]"
"In post","2021","Berkshire","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","SEO/HEO","90","80","36790","37090"
"In post","2021","Berkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","White","AA/AO","620","600","28270","25630"
"In post","2021","Berkshire","White","EO","460","430","31090","29290"
"In post","2021","Berkshire","White","G6/G7","210","200","57270","54540"
"In post","2021","Berkshire","White","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","White","SEO/HEO","440","420","38380","36870"
"In post","2021","Berkshire","White","Unknown","140","130","32460","32020"
"In post","2021","Bexley and Greenwich","Asian","AA/AO","40","30","[c]","[c]"
"In post","2021","Bexley and Greenwich","Asian","EO","50","50","30620","31060"
"In post","2021","Bexley and Greenwich","Asian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Black","AA/AO","120","120","28170","25760"
"In post","2021","Bexley and Greenwich","Black","EO","110","100","31620","31060"
"In post","2021","Bexley and Greenwich","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Chinese","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Undeclared","EO","40","30","[c]","[c]"
"In post","2021","Bexley and Greenwich","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","AA/AO","180","170","28890","30150"
"In post","2021","Bexley and Greenwich","Unknown","EO","40","40","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","White","AA/AO","490","460","28520","27170"
"In post","2021","Bexley and Greenwich","White","EO","280","260","32620","31130"
"In post","2021","Bexley and Greenwich","White","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","White","SEO/HEO","130","130","41820","39670"
"In post","2021","Bexley and Greenwich","White","Unknown","80","70","33540","33950"
"In post","2021","Birmingham","Asian","AA/AO","960","860","20490","20140"
"In post","2021","Birmingham","Asian","EO","830","780","26280","27570"
"In post","2021","Birmingham","Asian","G6/G7","110","100","53920","52580"
"In post","2021","Birmingham","Asian","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Asian","SEO/HEO","460","450","34140","31810"
"In post","2021","Birmingham","Asian","Unknown","70","60","26800","23840"
"In post","2021","Birmingham","Black","AA/AO","280","250","20960","20180"
"In post","2021","Birmingham","Black","EO","240","220","26400","27570"
"In post","2021","Birmingham","Black","G6/G7","30","30","[c]","[c]"
"In post","2021","Birmingham","Black","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Black","SEO/HEO","140","130","35000","31990"
"In post","2021","Birmingham","Black","Unknown","70","60","28960","28200"
"In post","2021","Birmingham","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Chinese","EO","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Chinese","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Mixed","AA/AO","70","60","20640","20140"
"In post","2021","Birmingham","Mixed","EO","70","70","27460","27570"
"In post","2021","Birmingham","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Mixed","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Mixed","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Birmingham","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Other ethnicity","AA/AO","40","30","[c]","[c]"
"In post","2021","Birmingham","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Undeclared","AA/AO","170","150","21130","20180"
"In post","2021","Birmingham","Undeclared","EO","190","160","26660","27570"
"In post","2021","Birmingham","Undeclared","G6/G7","60","60","59660","57630"
"In post","2021","Birmingham","Undeclared","SCS","[c]","[c]","[c]","[c]"
