"Status","Year","Sex","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Office of Gas and Electricity Markets","EO","140","130","26110","25610"
"In post","2021","Female","Office of Gas and Electricity Markets","G6/G7","190","180","58890","57140"
"In post","2021","Female","Office of Gas and Electricity Markets","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of Gas and Electricity Markets","SEO/HEO","170","160","36590","35880"
"In post","2021","Female","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of Qualifications and Examinations Regulation","G6/G7","50","50","52800","48350"
"In post","2021","Female","Office of Qualifications and Examinations Regulation","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of Qualifications and Examinations Regulation","SEO/HEO","70","60","36100","36540"
"In post","2021","Female","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of Rail and Road","G6/G7","60","50","60990","58700"
"In post","2021","Female","Office of Rail and Road","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of Rail and Road","SEO/HEO","50","40","[c]","[c]"
"In post","2021","Female","Office of the Public Guardian","AA/AO","480","420","19770","19930"
"In post","2021","Female","Office of the Public Guardian","EO","210","200","22320","22570"
"In post","2021","Female","Office of the Public Guardian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of the Public Guardian","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of the Public Guardian","SEO/HEO","90","90","28280","26560"
"In post","2021","Female","Office of the Scottish Charity Regulator","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of the Scottish Charity Regulator","EO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of the Scottish Charity Regulator","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of the Scottish Charity Regulator","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of the Scottish Charity Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Planning Inspectorate","AA/AO","100","90","21400","21270"
"In post","2021","Female","Planning Inspectorate","EO","40","40","[c]","[c]"
"In post","2021","Female","Planning Inspectorate","G6/G7","150","140","57620","58810"
"In post","2021","Female","Planning Inspectorate","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Planning Inspectorate","SEO/HEO","80","80","36150","34860"
"In post","2021","Female","Public Health England","AA/AO","660","570","21270","21020"
"In post","2021","Female","Public Health England","EO","710","640","25990","25800"
"In post","2021","Female","Public Health England","G6/G7","1190","1100","57580","54230"
"In post","2021","Female","Public Health England","SCS","270","220","107470","103660"
"In post","2021","Female","Public Health England","SEO/HEO","1970","1770","36190","36330"
"In post","2021","Female","Queen Elizabeth II Centre","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Queen Elizabeth II Centre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Queen Elizabeth II Centre","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Registers of Scotland","AA/AO","170","150","24010","24130"
"In post","2021","Female","Registers of Scotland","EO","190","180","30030","30080"
"In post","2021","Female","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Registers of Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Registers of Scotland","SEO/HEO","190","180","38810","36780"
"In post","2021","Female","Revenue Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Revenue Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Revenue Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Revenue Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Royal Fleet Auxiliary","Unknown","160","160","33120","32700"
"In post","2021","Female","Rural Payments Agency","AA/AO","580","490","21000","21050"
"In post","2021","Female","Rural Payments Agency","EO","360","310","25520","25190"
"In post","2021","Female","Rural Payments Agency","G6/G7","50","50","53150","49770"
"In post","2021","Female","Rural Payments Agency","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Rural Payments Agency","SEO/HEO","250","220","32760","31070"
"In post","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Courts and Tribunals Service","AA/AO","630","540","21870","22820"
"In post","2021","Female","Scottish Courts and Tribunals Service","EO","340","310","28650","29350"
"In post","2021","Female","Scottish Courts and Tribunals Service","G6/G7","40","40","[c]","[c]"
"In post","2021","Female","Scottish Courts and Tribunals Service","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Courts and Tribunals Service","SEO/HEO","200","190","37800","35230"
"In post","2021","Female","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Fiscal Commission","EO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Fiscal Commission","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Fiscal Commission","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Fiscal Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Forestry","AA/AO","40","30","[c]","[c]"
"In post","2021","Female","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Forestry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Forestry","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Forestry","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Female","Scottish Government (excl. agencies)","AA/AO","510","480","23130","23340"
"In post","2021","Female","Scottish Government (excl. agencies)","EO","620","590","27910","28170"
"In post","2021","Female","Scottish Government (excl. agencies)","G6/G7","1190","1110","61670","61010"
"In post","2021","Female","Scottish Government (excl. agencies)","SCS","80","80","91450","83230"
"In post","2021","Female","Scottish Government (excl. agencies)","SEO/HEO","1900","1790","38510","38540"
"In post","2021","Female","Scottish Housing Regulator","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Housing Regulator","EO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Housing Regulator","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Housing Regulator","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Housing Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Prison Service","AA/AO","700","640","23280","22430"
"In post","2021","Female","Scottish Prison Service","EO","600","580","32230","33650"
"In post","2021","Female","Scottish Prison Service","G6/G7","50","40","[c]","[c]"
"In post","2021","Female","Scottish Prison Service","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Prison Service","SEO/HEO","170","160","41280","39500"
"In post","2021","Female","Scottish Public Pensions Agency","AA/AO","80","60","24050","24110"
"In post","2021","Female","Scottish Public Pensions Agency","EO","40","40","[c]","[c]"
"In post","2021","Female","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Public Pensions Agency","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Female","Serious Fraud Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Serious Fraud Office","EO","40","30","[c]","[c]"
"In post","2021","Female","Serious Fraud Office","G6/G7","80","80","59330","56860"
"In post","2021","Female","Serious Fraud Office","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Serious Fraud Office","SEO/HEO","80","80","36490","35290"
"In post","2021","Female","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Social Security Scotland","AA/AO","230","210","21020","20060"
"In post","2021","Female","Social Security Scotland","EO","180","180","26820","26160"
"In post","2021","Female","Social Security Scotland","G6/G7","70","70","58010","56300"
"In post","2021","Female","Social Security Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Social Security Scotland","SEO/HEO","180","170","35970","35110"
"In post","2021","Female","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Standards and Testing Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Standards and Testing Agency","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Standards and Testing Agency","SEO/HEO","50","50","37060","36960"
"In post","2021","Female","Student Awards Agency for Scotland","AA/AO","70","60","21720","22230"
"In post","2021","Female","Student Awards Agency for Scotland","EO","30","30","[c]","[c]"
"In post","2021","Female","Student Awards Agency for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Student Awards Agency for Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Student Awards Agency for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Submarine Delivery Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Submarine Delivery Agency","Unknown","560","530","37990","34550"
"In post","2021","Female","Teaching Regulation Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Teaching Regulation Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Teaching Regulation Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","Teaching Regulation Agency","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Teaching Regulation Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Female","The National Archives","AA/AO","40","30","[c]","[c]"
"In post","2021","Female","The National Archives","EO","40","40","[c]","[c]"
"In post","2021","Female","The National Archives","G6/G7","50","50","[c]","[c]"
"In post","2021","Female","The National Archives","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","The National Archives","SEO/HEO","160","150","34600","34260"
"In post","2021","Female","Transport Scotland","AA/AO","30","30","[c]","[c]"
"In post","2021","Female","Transport Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Female","Transport Scotland","G6/G7","50","40","[c]","[c]"
"In post","2021","Female","Transport Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","Transport Scotland","SEO/HEO","110","100","38940","38540"
"In post","2021","Female","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Female","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Female","UK Export Finance","G6/G7","40","30","[c]","[c]"
"In post","2021","Female","UK Export Finance","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","UK Export Finance","SEO/HEO","80","80","41700","41250"
"In post","2021","Female","UK Hydrographic Office","AA/AO","30","30","[c]","[c]"
"In post","2021","Female","UK Hydrographic Office","EO","90","80","27550","26740"
"In post","2021","Female","UK Hydrographic Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Female","UK Hydrographic Office","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","UK Hydrographic Office","SEO/HEO","150","130","36840","33290"
"In post","2021","Female","UK Intellectual Property Office","AA/AO","120","100","20910","21140"
"In post","2021","Female","UK Intellectual Property Office","EO","270","250","25110","23320"
"In post","2021","Female","UK Intellectual Property Office","G6/G7","110","110","59800","59040"
"In post","2021","Female","UK Intellectual Property Office","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Female","UK Intellectual Property Office","SEO/HEO","200","190","36890","39120"
"In post","2021","Female","UK Space Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Female","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Female","UK Space Agency","G6/G7","50","50","[c]","[c]"
"In post","2021","Female","UK Space Agency","SCS","[c]","[c]","[c]","[c]"
