"Status","Year","Ethnicity","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Black","Legal","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Ministry of Justice","70","60","[c]","[c]"
"Leaver Dept.","2021","Black","No function","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","No function","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Project Delivery","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Department for Work and Pensions","80","80","31230","27570"
"Leaver Dept.","2021","Black","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","HM Revenue and Customs","50","50","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Home Office","60","50","32870","28670"
"Leaver Dept.","2021","Black","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Analysis","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Commercial","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
