"Status","Year","Sexual_orientation","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Heterosexual / straight","West Essex","Female","280","250","29940","29290"
"In post","2021","Heterosexual / straight","West Essex","Male","280","240","30460","27370"
"In post","2021","Heterosexual / straight","West Kent","Female","100","90","32580","29290"
"In post","2021","Heterosexual / straight","West Kent","Male","170","160","38030","37320"
"In post","2021","Heterosexual / straight","West Lothian","Female","190","170","33640","27570"
"In post","2021","Heterosexual / straight","West Lothian","Male","110","110","33890","27680"
"In post","2021","Heterosexual / straight","West Northamptonshire","Female","480","430","26060","23490"
"In post","2021","Heterosexual / straight","West Northamptonshire","Male","260","250","27910","25880"
"In post","2021","Heterosexual / straight","West Surrey","Female","860","790","31480","29290"
"In post","2021","Heterosexual / straight","West Surrey","Male","600","590","34490","31300"
"In post","2021","Heterosexual / straight","West Sussex (North East)","Female","450","400","30240","27570"
"In post","2021","Heterosexual / straight","West Sussex (North East)","Male","430","380","30900","28060"
"In post","2021","Heterosexual / straight","West Sussex (South West)","Female","440","390","29380","27570"
"In post","2021","Heterosexual / straight","West Sussex (South West)","Male","320","300","32950","28130"
"In post","2021","Heterosexual / straight","Westminster","Female","19730","18900","47380","42870"
"In post","2021","Heterosexual / straight","Westminster","Male","16150","16000","49880","46200"
"In post","2021","Heterosexual / straight","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Wiltshire","Female","2780","2610","33690","30460"
"In post","2021","Heterosexual / straight","Wiltshire","Male","2700","2650","37730","36330"
"In post","2021","Heterosexual / straight","Wirral","Female","880","740","26590","27130"
"In post","2021","Heterosexual / straight","Wirral","Male","370","350","27520","27570"
"In post","2021","Heterosexual / straight","Wolverhampton","Female","380","330","24860","23910"
"In post","2021","Heterosexual / straight","Wolverhampton","Male","170","160","25740","27570"
"In post","2021","Heterosexual / straight","Worcestershire","Female","810","740","28080","26330"
"In post","2021","Heterosexual / straight","Worcestershire","Male","720","700","29940","27570"
"In post","2021","Heterosexual / straight","York","Female","1090","1010","36820","31900"
"In post","2021","Heterosexual / straight","York","Male","820","800","37700","33300"
"In post","2021","LGBO","Aberdeen City and Aberdeenshire","Female","30","30","[c]","[c]"
"In post","2021","LGBO","Aberdeen City and Aberdeenshire","Male","30","30","[c]","[c]"
"In post","2021","LGBO","Angus and Dundee City","Female","40","40","[c]","[c]"
"In post","2021","LGBO","Angus and Dundee City","Male","40","40","[c]","[c]"
"In post","2021","LGBO","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Barnet","Female","40","30","[c]","[c]"
"In post","2021","LGBO","Barnet","Male","30","30","[c]","[c]"
"In post","2021","LGBO","Barnsley, Doncaster and Rotherham","Female","80","70","29310","27570"
"In post","2021","LGBO","Barnsley, Doncaster and Rotherham","Male","50","50","27160","27570"
"In post","2021","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","190","180","31110","28210"
"In post","2021","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","240","230","34400","31950"
"In post","2021","LGBO","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Belfast","Female","40","40","[c]","[c]"
"In post","2021","LGBO","Belfast","Male","50","40","[c]","[c]"
"In post","2021","LGBO","Berkshire","Female","40","40","[c]","[c]"
"In post","2021","LGBO","Berkshire","Male","60","60","36040","29290"
"In post","2021","LGBO","Bexley and Greenwich","Female","40","40","[c]","[c]"
"In post","2021","LGBO","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Birmingham","Female","180","170","31180","27570"
"In post","2021","LGBO","Birmingham","Male","180","180","31840","27570"
"In post","2021","LGBO","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Blackpool","Female","90","90","26970","27570"
"In post","2021","LGBO","Blackpool","Male","90","90","26580","27570"
"In post","2021","LGBO","Bournemouth and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Bradford","Female","40","40","[c]","[c]"
"In post","2021","LGBO","Bradford","Male","40","40","[c]","[c]"
"In post","2021","LGBO","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Brent","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Brent","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Brighton and Hove","Female","50","40","[c]","[c]"
"In post","2021","LGBO","Brighton and Hove","Male","50","40","[c]","[c]"
"In post","2021","LGBO","Bristol, City of","Female","150","140","32990","29180"
"In post","2021","LGBO","Bristol, City of","Male","150","150","36680","31810"
"In post","2021","LGBO","Bromley","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Buckinghamshire CC","Female","50","40","[c]","[c]"
"In post","2021","LGBO","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cambridgeshire CC","Female","50","50","[c]","[c]"
"In post","2021","LGBO","Cambridgeshire CC","Male","60","60","29650","27570"
"In post","2021","LGBO","Camden and City of London","Female","40","40","[c]","[c]"
"In post","2021","LGBO","Camden and City of London","Male","80","80","39630","36200"
"In post","2021","LGBO","Cardiff and Vale of Glamorgan","Female","250","240","30410","25560"
"In post","2021","LGBO","Cardiff and Vale of Glamorgan","Male","310","300","33020","28260"
"In post","2021","LGBO","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Central Hampshire","Female","70","70","30880","29200"
"In post","2021","LGBO","Central Hampshire","Male","70","70","34950","31300"
"In post","2021","LGBO","Central Valleys","Female","30","30","[c]","[c]"
"In post","2021","LGBO","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cheshire East","Female","40","40","[c]","[c]"
"In post","2021","LGBO","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Chorley and West Lancashire","Female","40","30","[c]","[c]"
"In post","2021","LGBO","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","City of Edinburgh","Female","250","250","35720","31810"
"In post","2021","LGBO","City of Edinburgh","Male","320","310","37600","31810"
"In post","2021","LGBO","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Coventry","Female","40","40","[c]","[c]"
"In post","2021","LGBO","Coventry","Male","50","50","[c]","[c]"
"In post","2021","LGBO","Croydon","Female","110","110","40130","35200"
"In post","2021","LGBO","Croydon","Male","150","150","41090","36270"
"In post","2021","LGBO","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Devon CC","Female","90","90","26080","23910"
"In post","2021","LGBO","Devon CC","Male","50","50","26200","26840"
"In post","2021","LGBO","Dorset CC","Female","40","40","[c]","[c]"
"In post","2021","LGBO","Dorset CC","Male","30","30","[c]","[c]"
"In post","2021","LGBO","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Dudley","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Durham CC","Female","100","90","26930","24890"
"In post","2021","LGBO","Durham CC","Male","70","70","28960","26200"
"In post","2021","LGBO","Ealing","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Ealing","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
