"Status","Year","Parent_department","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Greater Manchester","3090","2920","33800","31810"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Hampshire and Isle of Wight","550","490","29660","26990"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Inner London - East","1610","1520","44860","39800"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Inner London - West","1770","1700","47560","41760"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Kent","170","160","29860","28130"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Lancashire","1260","1120","28390","25560"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","170","150","28720","25560"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Merseyside","2830","2610","31290","28130"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Northern Ireland","1170","1090","30420","28130"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Northumberland and Tyne and Wear","5700","5100","29510","25560"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Outer London - South","1410","1340","40410","36160"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Outer London - West and North West","120","110","35340","32520"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Shropshire and Staffordshire","540","500","39920","38630"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","South Yorkshire","70","60","37710","33250"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Southern Scotland","1080","940","26910","25560"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Surrey, East and West Sussex","340","300","34280","31810"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","Tees Valley and Durham","470","430","24370","21400"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","West Central Scotland","1930","1730","28560","25560"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","West Midlands","1780","1680","32530","31810"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","West Wales and The Valleys","70","70","30880","26110"
"In post","2021","HM Revenue and Customs","Heterosexual / straight","West Yorkshire","2580","2380","32030","31810"
"In post","2021","HM Revenue and Customs","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","Derbyshire and Nottinghamshire","120","120","33940","31810"
"In post","2021","HM Revenue and Customs","LGBO","Devon","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","East Wales","200","200","27710","25560"
"In post","2021","HM Revenue and Customs","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","Eastern Scotland","110","110","27160","25560"
"In post","2021","HM Revenue and Customs","LGBO","Essex","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","34720","31810"
"In post","2021","HM Revenue and Customs","LGBO","Greater Manchester","240","230","31520","31810"
"In post","2021","HM Revenue and Customs","LGBO","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","Inner London - East","110","100","44580","39800"
"In post","2021","HM Revenue and Customs","LGBO","Inner London - West","150","140","51240","43500"
"In post","2021","HM Revenue and Customs","LGBO","Kent","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","Lancashire","60","50","27940","21440"
"In post","2021","HM Revenue and Customs","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","Merseyside","140","130","31010","25560"
"In post","2021","HM Revenue and Customs","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","Northern Ireland","70","60","26460","25560"
"In post","2021","HM Revenue and Customs","LGBO","Northumberland and Tyne and Wear","310","300","28400","25560"
"In post","2021","HM Revenue and Customs","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","Outer London - South","80","70","38830","35080"
"In post","2021","HM Revenue and Customs","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","Southern Scotland","60","50","25780","21440"
"In post","2021","HM Revenue and Customs","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","West Central Scotland","100","100","27360","25560"
"In post","2021","HM Revenue and Customs","LGBO","West Midlands","80","80","31860","31810"
"In post","2021","HM Revenue and Customs","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","LGBO","West Yorkshire","140","140","31390","26480"
"In post","2021","HM Revenue and Customs","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","50","40","[c]","[c]"
"In post","2021","HM Revenue and Customs","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Undeclared","Derbyshire and Nottinghamshire","270","250","33980","31810"
"In post","2021","HM Revenue and Customs","Undeclared","Devon","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Undeclared","East Anglia","90","80","31970","31810"
"In post","2021","HM Revenue and Customs","Undeclared","East Wales","270","250","29230","25560"
"In post","2021","HM Revenue and Customs","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Undeclared","Eastern Scotland","150","140","31250","28130"
"In post","2021","HM Revenue and Customs","Undeclared","Essex","120","110","33620","31810"
"In post","2021","HM Revenue and Customs","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","120","110","37510","31810"
"In post","2021","HM Revenue and Customs","Undeclared","Greater Manchester","370","350","34950","31810"
"In post","2021","HM Revenue and Customs","Undeclared","Hampshire and Isle of Wight","130","110","31340","28130"
"In post","2021","HM Revenue and Customs","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Undeclared","Inner London - East","250","230","44860","39800"
"In post","2021","HM Revenue and Customs","Undeclared","Inner London - West","310","290","47400","41760"
"In post","2021","HM Revenue and Customs","Undeclared","Kent","30","30","[c]","[c]"
"In post","2021","HM Revenue and Customs","Undeclared","Lancashire","200","170","27450","25560"
"In post","2021","HM Revenue and Customs","Undeclared","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"In post","2021","HM Revenue and Customs","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Undeclared","Merseyside","310","280","31860","30000"
"In post","2021","HM Revenue and Customs","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Undeclared","Northern Ireland","100","100","29670","28130"
"In post","2021","HM Revenue and Customs","Undeclared","Northumberland and Tyne and Wear","620","540","28660","25560"
"In post","2021","HM Revenue and Customs","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Undeclared","Outer London - South","230","210","38780","36160"
"In post","2021","HM Revenue and Customs","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Undeclared","Shropshire and Staffordshire","70","70","37340","35000"
"In post","2021","HM Revenue and Customs","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Undeclared","Southern Scotland","110","100","26110","25560"
"In post","2021","HM Revenue and Customs","Undeclared","Surrey, East and West Sussex","70","60","33510","31810"
"In post","2021","HM Revenue and Customs","Undeclared","Tees Valley and Durham","50","40","[c]","[c]"
"In post","2021","HM Revenue and Customs","Undeclared","West Central Scotland","230","200","29510","25560"
"In post","2021","HM Revenue and Customs","Undeclared","West Midlands","270","240","33870","31810"
"In post","2021","HM Revenue and Customs","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Undeclared","West Yorkshire","380","340","31170","28130"
"In post","2021","HM Revenue and Customs","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Unknown","Berkshire, Buckinghamshire and Oxfordshire","160","150","29820","25630"
"In post","2021","HM Revenue and Customs","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Unknown","Derbyshire and Nottinghamshire","1120","1060","28810","25560"
"In post","2021","HM Revenue and Customs","Unknown","Devon","130","120","25650","21100"
"In post","2021","HM Revenue and Customs","Unknown","East Anglia","170","150","28780","25560"
"In post","2021","HM Revenue and Customs","Unknown","East Wales","1420","1300","25970","25560"
"In post","2021","HM Revenue and Customs","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Unknown","Eastern Scotland","900","850","24380","20140"
"In post","2021","HM Revenue and Customs","Unknown","Essex","400","360","31510","28130"
"In post","2021","HM Revenue and Customs","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","380","350","32620","31100"
"In post","2021","HM Revenue and Customs","Unknown","Greater Manchester","2090","1960","28640","25560"
"In post","2021","HM Revenue and Customs","Unknown","Hampshire and Isle of Wight","380","330","24390","21440"
"In post","2021","HM Revenue and Customs","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Unknown","Inner London - East","850","800","40610","36160"
"In post","2021","HM Revenue and Customs","Unknown","Inner London - West","1030","980","43910","36270"
"In post","2021","HM Revenue and Customs","Unknown","Kent","70","70","29040","28130"
"In post","2021","HM Revenue and Customs","Unknown","Lancashire","450","390","24480","21440"
"In post","2021","HM Revenue and Customs","Unknown","Leicestershire, Rutland and Northamptonshire","230","200","24350","21440"
"In post","2021","HM Revenue and Customs","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Unknown","Merseyside","1860","1670","25720","21440"
"In post","2021","HM Revenue and Customs","Unknown","Northern Ireland","660","610","25120","21440"
"In post","2021","HM Revenue and Customs","Unknown","Northumberland and Tyne and Wear","3840","3340","25400","21440"
"In post","2021","HM Revenue and Customs","Unknown","Outer London - South","710","680","36440","36160"
"In post","2021","HM Revenue and Customs","Unknown","Outer London - West and North West","90","80","32140","29450"
"In post","2021","HM Revenue and Customs","Unknown","Shropshire and Staffordshire","240","220","37360","31810"
"In post","2021","HM Revenue and Customs","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs","Unknown","Southern Scotland","980","850","23350","20140"
"In post","2021","HM Revenue and Customs","Unknown","Surrey, East and West Sussex","270","240","30150","28130"
"In post","2021","HM Revenue and Customs","Unknown","Tees Valley and Durham","280","260","23080","21100"
"In post","2021","HM Revenue and Customs","Unknown","West Central Scotland","890","790","25500","21440"
"In post","2021","HM Revenue and Customs","Unknown","West Midlands","1090","1020","28410","25560"
"In post","2021","HM Revenue and Customs","Unknown","West Wales and The Valleys","40","40","[c]","[c]"
"In post","2021","HM Revenue and Customs","Unknown","West Yorkshire","1850","1720","26380","25560"
"In post","2021","HM Treasury","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
