"Status","Year","Sex","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Male","SCS","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Male","SCS","Welsh Government","100","100","92160","82210"
"In post","2021","Male","SEO/HEO","Attorney General's Departments","560","550","36750","37730"
"In post","2021","Male","SEO/HEO","Cabinet Office","1750","1740","33720","33300"
"In post","2021","Male","SEO/HEO","Chancellor's other departments","80","80","40990","41210"
"In post","2021","Male","SEO/HEO","Charity Commission","110","100","33390","31350"
"In post","2021","Male","SEO/HEO","Competition and Markets Authority","90","90","37910","35000"
"In post","2021","Male","SEO/HEO","Department for Business, Energy and Industrial Strategy","3010","2950","38370","39360"
"In post","2021","Male","SEO/HEO","Department for Digital, Culture, Media and Sport","310","310","37360","34240"
"In post","2021","Male","SEO/HEO","Department for Education","1480","1470","35760","36500"
"In post","2021","Male","SEO/HEO","Department for Environment, Food and Rural Affairs","1960","1920","35000","35820"
"In post","2021","Male","SEO/HEO","Department for International Trade","610","610","35390","34950"
"In post","2021","Male","SEO/HEO","Department for Transport","2410","2370","38460","37230"
"In post","2021","Male","SEO/HEO","Department for Work and Pensions","4570","4430","37160","35310"
"In post","2021","Male","SEO/HEO","Department of Health and Social Care","1490","1450","36530","36820"
"In post","2021","Male","SEO/HEO","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Male","SEO/HEO","Food Standards Agency","310","300","36000","37350"
"In post","2021","Male","SEO/HEO","Foreign, Commonwealth and Development Office","1670","1650","38240","37560"
"In post","2021","Male","SEO/HEO","HM Land Registry","980","910","38100","38450"
"In post","2021","Male","SEO/HEO","HM Revenue and Customs","10780","10430","35140","32770"
"In post","2021","Male","SEO/HEO","HM Treasury","520","510","36430","34200"
"In post","2021","Male","SEO/HEO","Home Office","4320","4240","36590","35200"
"In post","2021","Male","SEO/HEO","Ministry of Defence","12160","11950","37470","37320"
"In post","2021","Male","SEO/HEO","Ministry of Housing, Communities and Local Government","590","590","36720","36340"
"In post","2021","Male","SEO/HEO","Ministry of Justice","5500","5310","39700","38160"
"In post","2021","Male","SEO/HEO","National Crime Agency","1430","1420","45600","44090"
"In post","2021","Male","SEO/HEO","Northern Ireland Office","30","30","[c]","[c]"
"In post","2021","Male","SEO/HEO","Office for Standards in Education","190","190","39650","39850"
"In post","2021","Male","SEO/HEO","Office of Gas and Electricity Markets","200","200","36380","35720"
"In post","2021","Male","SEO/HEO","Office of Qualifications and Examinations Regulation","40","40","[c]","[c]"
"In post","2021","Male","SEO/HEO","Office of Rail and Road","50","50","[c]","[c]"
"In post","2021","Male","SEO/HEO","Other Cabinet Office Agencies","250","250","34010","34800"
"In post","2021","Male","SEO/HEO","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Male","SEO/HEO","Scottish Government","3330","3200","39850","39500"
"In post","2021","Male","SEO/HEO","The National Archives","120","120","37650","36000"
"In post","2021","Male","SEO/HEO","UK Export Finance","120","110","43150","43700"
"In post","2021","Male","SEO/HEO","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","Male","SEO/HEO","United Kingdom Statistics Authority","970","960","33670","33150"
"In post","2021","Male","SEO/HEO","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Male","SEO/HEO","Water Services Regulation Authority","70","70","48420","47260"
"In post","2021","Male","SEO/HEO","Welsh Government","970","940","41120","37410"
"In post","2021","Male","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Male","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Male","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Male","Unknown","Foreign, Commonwealth and Development Office","30","30","[c]","[c]"
"In post","2021","Male","Unknown","Home Office","150","150","[c]","[c]"
"In post","2021","Male","Unknown","Ministry of Defence","3270","3250","40190","36970"
"In post","2021","Male","Unknown","Ministry of Justice","2770","2670","30920","30210"
"In post","2021","Male","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA/AO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","EO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6/G7","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","United Kingdom Statistics Authority","30","30","[c]","[c]"
"In post","2022","Female","AA/AO","Attorney General's Departments","1110","1000","22720","22200"
"In post","2022","Female","AA/AO","Cabinet Office","290","260","21780","21050"
"In post","2022","Female","AA/AO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Female","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Female","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Female","AA/AO","Department for Business, Energy and Industrial Strategy","950","840","21620","21130"
"In post","2022","Female","AA/AO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Female","AA/AO","Department for Education","90","80","21960","21250"
"In post","2022","Female","AA/AO","Department for Environment, Food and Rural Affairs","1480","1310","21720","21300"
"In post","2022","Female","AA/AO","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Female","AA/AO","Department for Levelling Up, Housing and Communities","130","110","22280","22560"
"In post","2022","Female","AA/AO","Department for Transport","3340","2720","21130","21840"
"In post","2022","Female","AA/AO","Department for Work and Pensions","19550","15980","21410","21260"
"In post","2022","Female","AA/AO","Department of Health and Social Care","590","500","21670","21820"
"In post","2022","Female","AA/AO","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Female","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Female","AA/AO","Foreign, Commonwealth and Development Office","280","270","25550","25000"
"In post","2022","Female","AA/AO","HM Land Registry","1090","1000","22690","22600"
"In post","2022","Female","AA/AO","HM Revenue and Customs","11990","9860","21760","21250"
"In post","2022","Female","AA/AO","HM Treasury","40","30","[c]","[c]"
"In post","2022","Female","AA/AO","Home Office","4300","3650","22270","21680"
"In post","2022","Female","AA/AO","Ministry of Defence","6540","6090","21840","21170"
"In post","2022","Female","AA/AO","Ministry of Justice","20070","18040","23530","21860"
"In post","2022","Female","AA/AO","National Crime Agency","180","160","23840","24470"
"In post","2022","Female","AA/AO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Female","AA/AO","Office for Standards in Education, Children's Services and Skills","140","120","21310","21410"
"In post","2022","Female","AA/AO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Female","AA/AO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Female","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Female","AA/AO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Female","AA/AO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Female","AA/AO","Scottish Government","3780","3450","23350","23230"
"In post","2022","Female","AA/AO","The National Archives","40","40","[c]","[c]"
"In post","2022","Female","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Female","AA/AO","UK Statistics Authority","900","630","20240","19860"
"In post","2022","Female","AA/AO","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Female","AA/AO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Female","AA/AO","Welsh Government","550","500","24210","24630"
"In post","2022","Female","EO","Attorney General's Departments","1360","1250","27790","27580"
"In post","2022","Female","EO","Cabinet Office","640","610","26550","26670"
"In post","2022","Female","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Female","EO","Charity Commission","70","70","25080","24440"
"In post","2022","Female","EO","Competition and Markets Authority","40","30","[c]","[c]"
"In post","2022","Female","EO","Department for Business, Energy and Industrial Strategy","1110","1030","26240","25630"
"In post","2022","Female","EO","Department for Digital, Culture, Media and Sport","120","120","26910","26180"
"In post","2022","Female","EO","Department for Education","590","570","26270","25000"
"In post","2022","Female","EO","Department for Environment, Food and Rural Affairs","1380","1270","26070","25190"
"In post","2022","Female","EO","Department for International Trade","160","150","27370","26510"
"In post","2022","Female","EO","Department for Levelling Up, Housing and Communities","230","220","27610","27850"
"In post","2022","Female","EO","Department for Transport","1590","1460","27260","26780"
"In post","2022","Female","EO","Department for Work and Pensions","31910","27920","28100","27570"
"In post","2022","Female","EO","Department of Health and Social Care","1110","1040","26530","26880"
"In post","2022","Female","EO","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Female","EO","Food Standards Agency","90","90","26820","26750"
"In post","2022","Female","EO","Foreign, Commonwealth and Development Office","490","470","29520","29300"
"In post","2022","Female","EO","HM Land Registry","1560","1340","27360","27130"
"In post","2022","Female","EO","HM Revenue and Customs","8980","8100","27470","26820"
"In post","2022","Female","EO","HM Treasury","170","160","27140","26750"
"In post","2022","Female","EO","Home Office","7450","6730","26780","25560"
"In post","2022","Female","EO","Ministry of Defence","4440","4190","26610","26670"
"In post","2022","Female","EO","Ministry of Justice","5450","5150","27880","27070"
"In post","2022","Female","EO","National Crime Agency","1250","1200","33620","32770"
"In post","2022","Female","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Female","EO","Office for Standards in Education, Children's Services and Skills","120","110","26210","25880"
"In post","2022","Female","EO","Office of Gas and Electricity Markets","170","170","26510","25750"
"In post","2022","Female","EO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Female","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Female","EO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Female","EO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Female","EO","Scottish Government","3080","2910","29850","30040"
"In post","2022","Female","EO","The National Archives","40","40","[c]","[c]"
"In post","2022","Female","EO","UK Export Finance","40","40","[c]","[c]"
"In post","2022","Female","EO","UK Statistics Authority","470","430","24590","23880"
"In post","2022","Female","EO","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Female","EO","Water Services Regulation Authority","30","30","[c]","[c]"
"In post","2022","Female","EO","Welsh Government","640","590","28820","29430"
"In post","2022","Female","G6/G7","Attorney General's Departments","3140","2820","57490","55610"
"In post","2022","Female","G6/G7","Cabinet Office","2000","1950","59280","56160"
"In post","2022","Female","G6/G7","Chancellor's other departments","80","70","72800","69690"
"In post","2022","Female","G6/G7","Charity Commission","50","50","[c]","[c]"
"In post","2022","Female","G6/G7","Competition and Markets Authority","220","200","65550","62890"
"In post","2022","Female","G6/G7","Department for Business, Energy and Industrial Strategy","1780","1700","57030","55000"
"In post","2022","Female","G6/G7","Department for Digital, Culture, Media and Sport","480","460","56150","53380"
"In post","2022","Female","G6/G7","Department for Education","1840","1740","55550","53420"
"In post","2022","Female","G6/G7","Department for Environment, Food and Rural Affairs","1360","1290","54000","52290"
"In post","2022","Female","G6/G7","Department for International Trade","540","530","55840","51970"
