"Status","Year","Region_ITL3","Sex","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Brighton and Hove","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Male","Department for Work and Pensions","110","100","27750","27570"
"In post","2021","Brighton and Hove","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Male","Ministry of Justice","80","80","28460","21490"
"In post","2021","Bristol, City of","Female","Attorney General's Departments","100","90","39350","33310"
"In post","2021","Bristol, City of","Female","Cabinet Office","30","30","[c]","[c]"
"In post","2021","Bristol, City of","Female","Department for Business, Energy and Industrial Strategy","60","60","34920","34390"
"In post","2021","Bristol, City of","Female","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Female","Department for Education","130","120","42620","37100"
"In post","2021","Bristol, City of","Female","Department for Environment, Food and Rural Affairs","500","460","38110","36030"
"In post","2021","Bristol, City of","Female","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Female","Department for Transport","200","180","34350","31040"
"In post","2021","Bristol, City of","Female","Department for Work and Pensions","550","460","26630","27570"
"In post","2021","Bristol, City of","Female","Department of Health and Social Care","250","220","36230","30730"
"In post","2021","Bristol, City of","Female","HM Revenue and Customs","620","560","34050","31810"
"In post","2021","Bristol, City of","Female","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Female","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Female","Ministry of Housing, Communities and Local Government","410","370","40120","34860"
"In post","2021","Bristol, City of","Female","Ministry of Justice","450","410","26110","22920"
"In post","2021","Bristol, City of","Female","Office for Standards in Education","180","170","43000","39850"
"In post","2021","Bristol, City of","Female","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Female","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Male","Attorney General's Departments","60","60","45430","50220"
"In post","2021","Bristol, City of","Male","Cabinet Office","30","30","[c]","[c]"
"In post","2021","Bristol, City of","Male","Department for Business, Energy and Industrial Strategy","60","60","36030","34450"
"In post","2021","Bristol, City of","Male","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Male","Department for Education","90","90","45310","42290"
"In post","2021","Bristol, City of","Male","Department for Environment, Food and Rural Affairs","360","360","40900","37240"
"In post","2021","Bristol, City of","Male","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Male","Department for Transport","230","220","35480","32180"
"In post","2021","Bristol, City of","Male","Department for Work and Pensions","350","330","28260","27570"
"In post","2021","Bristol, City of","Male","Department of Health and Social Care","110","100","49500","42100"
"In post","2021","Bristol, City of","Male","HM Revenue and Customs","780","750","36180","31810"
"In post","2021","Bristol, City of","Male","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Male","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Male","Ministry of Housing, Communities and Local Government","470","440","46080","47660"
"In post","2021","Bristol, City of","Male","Ministry of Justice","380","370","27740","24920"
"In post","2021","Bristol, City of","Male","Office for Standards in Education","100","100","43020","32010"
"In post","2021","Bristol, City of","Male","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Male","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Female","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Female","Department for Work and Pensions","200","180","31070","31060"
"In post","2021","Bromley","Female","Ministry of Justice","120","110","26610","22560"
"In post","2021","Bromley","Female","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Male","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Male","Department for Work and Pensions","80","80","31340","31060"
"In post","2021","Bromley","Male","Ministry of Justice","40","40","[c]","[c]"
"In post","2021","Bromley","Male","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","Department for Work and Pensions","150","130","27930","27570"
"In post","2021","Buckinghamshire CC","Female","Ministry of Defence","450","430","32450","28670"
"In post","2021","Buckinghamshire CC","Female","Ministry of Justice","380","350","30070","28200"
"In post","2021","Buckinghamshire CC","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","Department for Work and Pensions","60","60","27360","27570"
"In post","2021","Buckinghamshire CC","Male","Ministry of Defence","280","270","36940","35300"
"In post","2021","Buckinghamshire CC","Male","Ministry of Justice","350","340","31910","31810"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Scottish Government","60","50","26300","25140"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","Scottish Government","70","70","30990","29190"
"In post","2021","Calderdale and Kirklees","Female","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Female","Department for Work and Pensions","470","390","27110","27570"
"In post","2021","Calderdale and Kirklees","Female","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Female","HM Revenue and Customs","90","70","24800","21100"
"In post","2021","Calderdale and Kirklees","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Female","Ministry of Justice","140","120","27020","23840"
"In post","2021","Calderdale and Kirklees","Male","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Male","Department for Work and Pensions","270","260","27020","27570"
"In post","2021","Calderdale and Kirklees","Male","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Male","HM Revenue and Customs","40","30","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Male","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Male","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","Department for Work and Pensions","150","130","28230","27570"
"In post","2021","Cambridgeshire CC","Female","Department of Health and Social Care","210","180","39340","31970"
"In post","2021","Cambridgeshire CC","Female","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","Ministry of Defence","480","450","32540","33300"
"In post","2021","Cambridgeshire CC","Female","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Female","Ministry of Justice","570","530","27990","26850"
"In post","2021","Cambridgeshire CC","Female","Office for Standards in Education","70","70","58660","51360"
"In post","2021","Cambridgeshire CC","Male","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Male","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Male","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Male","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Male","Department for Environment, Food and Rural Affairs","60","60","30900","29180"
"In post","2021","Cambridgeshire CC","Male","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Male","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Male","Department for Work and Pensions","90","80","28460","27570"
"In post","2021","Cambridgeshire CC","Male","Department of Health and Social Care","110","100","48920","38200"
"In post","2021","Cambridgeshire CC","Male","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Male","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Male","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Male","Ministry of Defence","640","630","36030","33300"
"In post","2021","Cambridgeshire CC","Male","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Male","Ministry of Justice","730","690","30960","31220"
"In post","2021","Cambridgeshire CC","Male","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Female","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Female","Cabinet Office","40","40","[c]","[c]"
"In post","2021","Camden and City of London","Female","Chancellor's other departments","80","70","60350","60780"
"In post","2021","Camden and City of London","Female","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Female","Department for Work and Pensions","50","40","[c]","[c]"
"In post","2021","Camden and City of London","Female","HM Revenue and Customs","640","600","36610","36160"
"In post","2021","Camden and City of London","Female","HM Treasury","60","60","48650","42170"
"In post","2021","Camden and City of London","Female","Home Office","190","180","33410","30460"
"In post","2021","Camden and City of London","Female","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Female","Ministry of Justice","630","590","28370","23500"
"In post","2021","Camden and City of London","Female","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Female","Water Services Regulation Authority","40","40","[c]","[c]"
