"Status","Year","Region_ITL3","Sexual_orientation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Derby","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Derby","Undeclared","Female","60","50","23790","21010"
"In post","2021","Derby","Undeclared","Male","40","40","[c]","[c]"
"In post","2021","Derby","Unknown","Female","150","120","23190","21010"
"In post","2021","Derby","Unknown","Male","90","80","26130","25560"
"In post","2021","Derry City and Strabane","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","Heterosexual / straight","Female","1370","1190","27500","25390"
"In post","2021","Devon CC","Heterosexual / straight","Male","1250","1200","29070","26750"
"In post","2021","Devon CC","LGBO","Female","90","90","26080","23910"
"In post","2021","Devon CC","LGBO","Male","50","50","26200","26840"
"In post","2021","Devon CC","Undeclared","Female","170","140","27910","25560"
"In post","2021","Devon CC","Undeclared","Male","180","160","29340","27570"
"In post","2021","Devon CC","Unknown","Female","1090","950","33040","31650"
"In post","2021","Devon CC","Unknown","Male","1390","1340","38410","38280"
"In post","2021","Dorset CC","Heterosexual / straight","Female","640","590","27800","26670"
"In post","2021","Dorset CC","Heterosexual / straight","Male","810","790","30200","28400"
"In post","2021","Dorset CC","LGBO","Female","40","40","[c]","[c]"
"In post","2021","Dorset CC","LGBO","Male","30","30","[c]","[c]"
"In post","2021","Dorset CC","Undeclared","Female","80","70","28440","26930"
"In post","2021","Dorset CC","Undeclared","Male","130","120","31640","31650"
"In post","2021","Dorset CC","Unknown","Female","190","160","27970","26110"
"In post","2021","Dorset CC","Unknown","Male","220","200","29190","27130"
"In post","2021","Dudley","Heterosexual / straight","Female","520","440","25360","26550"
"In post","2021","Dudley","Heterosexual / straight","Male","200","190","25690","25830"
"In post","2021","Dudley","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dudley","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Dudley","Undeclared","Female","60","50","23970","21010"
"In post","2021","Dudley","Undeclared","Male","40","30","[c]","[c]"
"In post","2021","Dudley","Unknown","Female","220","180","24330","21010"
"In post","2021","Dudley","Unknown","Male","90","80","25020","27570"
"In post","2021","Dumfries and Galloway","Heterosexual / straight","Female","130","110","28420","27570"
"In post","2021","Dumfries and Galloway","Heterosexual / straight","Male","120","120","31560","30600"
"In post","2021","Dumfries and Galloway","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Unknown","Female","90","80","26890","25870"
"In post","2021","Dumfries and Galloway","Unknown","Male","170","160","30060","28120"
"In post","2021","Durham CC","Heterosexual / straight","Female","2180","1890","26330","23970"
"In post","2021","Durham CC","Heterosexual / straight","Male","1580","1480","28260","26300"
"In post","2021","Durham CC","LGBO","Female","100","90","26930","24890"
"In post","2021","Durham CC","LGBO","Male","70","70","28960","26200"
"In post","2021","Durham CC","Undeclared","Female","240","200","26690","24880"
"In post","2021","Durham CC","Undeclared","Male","190","180","29920","27570"
"In post","2021","Durham CC","Unknown","Female","640","560","24870","22350"
"In post","2021","Durham CC","Unknown","Male","600","550","27610","26810"
"In post","2021","Ealing","Heterosexual / straight","Female","210","200","31840","31060"
"In post","2021","Ealing","Heterosexual / straight","Male","110","110","30590","31060"
"In post","2021","Ealing","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Unknown","Female","100","80","30910","31060"
"In post","2021","Ealing","Unknown","Male","40","40","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","Female","360","310","26430","27570"
"In post","2021","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","Male","330","320","27840","26430"
"In post","2021","East Ayrshire and North Ayrshire mainland","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Undeclared","Female","60","50","25490","22820"
"In post","2021","East Ayrshire and North Ayrshire mainland","Undeclared","Male","50","50","29630","27570"
"In post","2021","East Ayrshire and North Ayrshire mainland","Unknown","Female","90","70","24760","22830"
"In post","2021","East Ayrshire and North Ayrshire mainland","Unknown","Male","60","60","23390","21490"
"In post","2021","East Cumbria","Heterosexual / straight","Female","380","330","26910","24920"
"In post","2021","East Cumbria","Heterosexual / straight","Male","270","270","28060","25100"
"In post","2021","East Cumbria","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Undeclared","Female","50","40","[c]","[c]"
"In post","2021","East Cumbria","Undeclared","Male","40","40","[c]","[c]"
"In post","2021","East Cumbria","Unknown","Female","100","80","28050","26120"
"In post","2021","East Cumbria","Unknown","Male","70","70","28620","24920"
"In post","2021","East Derbyshire","Heterosexual / straight","Female","210","180","26130","27570"
"In post","2021","East Derbyshire","Heterosexual / straight","Male","70","70","28110","27570"
"In post","2021","East Derbyshire","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Unknown","Female","50","30","[c]","[c]"
"In post","2021","East Derbyshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","Female","550","500","28040","26670"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","Male","1070","1050","32200","28890"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","Female","80","70","26960","24400"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","Male","140","130","36190","39070"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","Female","190","170","27890","27570"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","Male","350","340","29770","28870"
"In post","2021","East Kent","Heterosexual / straight","Female","1500","1340","27830","25940"
"In post","2021","East Kent","Heterosexual / straight","Male","1540","1460","28270","26590"
"In post","2021","East Kent","LGBO","Female","60","60","27320","25110"
"In post","2021","East Kent","LGBO","Male","80","80","27590","27370"
"In post","2021","East Kent","Undeclared","Female","250","220","28550","27370"
"In post","2021","East Kent","Undeclared","Male","320","300","29320","27370"
"In post","2021","East Kent","Unknown","Female","260","220","28300","25110"
"In post","2021","East Kent","Unknown","Male","230","220","28310","25560"
"In post","2021","East Lancashire","Heterosexual / straight","Female","230","200","25690","27570"
"In post","2021","East Lancashire","Heterosexual / straight","Male","100","90","26430","27570"
"In post","2021","East Lancashire","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Unknown","Female","60","50","25030","26120"
"In post","2021","East Lancashire","Unknown","Male","40","40","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Heterosexual / straight","Female","50","40","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Heterosexual / straight","Male","30","30","[c]","[c]"
"In post","2021","East Lothian and Midlothian","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Heterosexual / straight","Female","500","430","27320","27570"
"In post","2021","East Merseyside","Heterosexual / straight","Male","190","190","29520","27570"
"In post","2021","East Merseyside","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Undeclared","Female","50","40","[c]","[c]"
"In post","2021","East Merseyside","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Unknown","Female","170","140","26340","27570"
"In post","2021","East Merseyside","Unknown","Male","80","70","26660","27570"
"In post","2021","East Riding of Yorkshire","Heterosexual / straight","Female","490","440","26730","25790"
"In post","2021","East Riding of Yorkshire","Heterosexual / straight","Male","880","840","29640","26930"
"In post","2021","East Riding of Yorkshire","LGBO","Female","40","40","[c]","[c]"
"In post","2021","East Riding of Yorkshire","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Undeclared","Female","60","60","27240","26670"
"In post","2021","East Riding of Yorkshire","Undeclared","Male","140","130","30450","28220"
"In post","2021","East Riding of Yorkshire","Unknown","Female","90","80","25290","24920"
"In post","2021","East Riding of Yorkshire","Unknown","Male","180","170","30160","27680"
"In post","2021","East Surrey","Heterosexual / straight","Female","320","300","32950","31180"
"In post","2021","East Surrey","Heterosexual / straight","Male","300","290","34390","34600"
"In post","2021","East Surrey","LGBO","Female","40","40","[c]","[c]"
"In post","2021","East Surrey","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Undeclared","Female","50","40","[c]","[c]"
"In post","2021","East Surrey","Undeclared","Male","40","40","[c]","[c]"
"In post","2021","East Surrey","Unknown","Female","110","100","31300","30720"
"In post","2021","East Surrey","Unknown","Male","110","100","31830","32780"
"In post","2021","East Sussex CC","Heterosexual / straight","Female","830","710","26340","26780"
"In post","2021","East Sussex CC","Heterosexual / straight","Male","520","510","28010","27570"
"In post","2021","East Sussex CC","LGBO","Female","50","50","[c]","[c]"
"In post","2021","East Sussex CC","LGBO","Male","60","50","26560","27170"
"In post","2021","East Sussex CC","Undeclared","Female","100","90","26170","26350"
"In post","2021","East Sussex CC","Undeclared","Male","100","90","29540","27570"
"In post","2021","East Sussex CC","Unknown","Female","200","170","25140","25850"
"In post","2021","East Sussex CC","Unknown","Male","140","130","26670","26120"
"In post","2021","Enfield","Heterosexual / straight","Female","150","140","30370","31060"
"In post","2021","Enfield","Heterosexual / straight","Male","70","70","30160","31060"
"In post","2021","Enfield","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Unknown","Female","60","60","29690","31060"
"In post","2021","Enfield","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Heterosexual / straight","Female","430","390","29470","29290"
"In post","2021","Essex Haven Gateway","Heterosexual / straight","Male","400","390","35370","29290"
"In post","2021","Essex Haven Gateway","LGBO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","LGBO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","Undeclared","Female","60","50","28190","26670"
"In post","2021","Essex Haven Gateway","Undeclared","Male","80","70","37390","32700"
"In post","2021","Essex Haven Gateway","Unknown","Female","70","60","30170","29290"
"In post","2021","Essex Haven Gateway","Unknown","Male","70","60","31680","29290"
"In post","2021","Essex Thames Gateway","Heterosexual / straight","Female","470","410","27840","29290"
"In post","2021","Essex Thames Gateway","Heterosexual / straight","Male","160","150","28690","29290"
"In post","2021","Essex Thames Gateway","LGBO","Female","[c]","[c]","[c]","[c]"
