"Status","Year","Organisation","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","EO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","EO","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","EO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","EO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","EO","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","EO","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","EO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","EO","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","EO","Tyneside","40","40","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","EO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","EO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SCS","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SCS","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SCS","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SCS","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SCS","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SCS","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SCS","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SCS","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","AA/AO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","EO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","EO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","G6/G7","Westminster","60","60","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","SCS","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","SEO/HEO","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","SEO/HEO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","SEO/HEO","Westminster","90","90","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Liverpool","50","40","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","AA/AO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Croydon","50","50","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Glasgow City","30","30","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Leeds","30","30","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Liverpool","100","90","25160","24890"
"Leaver Dept.","2022","Home Office","EO","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Sefton","30","30","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","EO","Westminster","50","50","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Croydon","30","30","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","G6/G7","Westminster","130","120","61520","57710"
"Leaver Dept.","2022","Home Office","SCS","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SCS","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SCS","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Croydon","80","80","38730","37460"
"Leaver Dept.","2022","Home Office","SEO/HEO","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Westminster","200","200","38980","40640"
"Leaver Dept.","2022","Home Office","SEO/HEO","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","EO","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","G6/G7","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","G6/G7","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","G6/G7","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","SEO/HEO","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","SEO/HEO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","AA/AO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","EO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","G6/G7","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","G6/G7","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","SCS","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","SEO/HEO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","SEO/HEO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","AA/AO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","AA/AO","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","AA/AO","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","AA/AO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","EO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","EO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","EO","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","EO","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","EO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","EO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","EO","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","G6/G7","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","G6/G7","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","G6/G7","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","SCS","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","SEO/HEO","Central Valleys","[c]","[c]","[c]","[c]"
