"Status","Year","Organisation","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Tower Hamlets","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Westminster","G6/G7","50","50","57320","53910"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Westminster","SEO/HEO","120","120","35810","36800"
"Leaver Dept.","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Lambeth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Lambeth","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","Camden and City of London","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Records of Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Records of Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Glasgow City","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Coventry","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","Birmingham","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectorate","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectorate","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Camden and City of London","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Mid Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Queen Elizabeth II Centre","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Queen Elizabeth II Centre","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Queen Elizabeth II Centre","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Revenue Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Peterborough","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Worcestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Worcestershire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","York","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Caithness and Sutherland and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Perth and Kinross and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Swindon","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Monmouthshire and Newport","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Monmouthshire and Newport","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South Hampshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Westminster","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Durham CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Durham CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Manchester","EO","[c]","[c]","[c]","[c]"
