"Status","Year","Ethnicity","Region_ITL1","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Scotland","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","Revenue Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","Scottish Government (excl. agencies)","70","70","39690","38540"
"In post","2021","Asian","Scotland","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","Transport Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Department for Work and Pensions (excl. agencies)","400","360","27920","29050"
"In post","2021","Asian","South East (England)","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","FCDO Services","40","40","[c]","[c]"
"In post","2021","Asian","South East (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","HM Courts and Tribunals Service","60","50","25880","22080"
"In post","2021","Asian","South East (England)","HM Prison and Probation Service","160","150","29920","29060"
"In post","2021","Asian","South East (England)","HM Revenue and Customs (excl. agencies)","70","70","30300","29570"
"In post","2021","Asian","South East (England)","Home Office (incl. agencies)","110","100","26840","26200"
"In post","2021","Asian","South East (England)","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Maritime and Coastguard Agency","30","30","[c]","[c]"
"In post","2021","Asian","South East (England)","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Ministry of Defence (excl. agencies)","200","190","28580","26350"
"In post","2021","Asian","South East (England)","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","United Kingdom Statistics Authority","60","50","25250","23130"
"In post","2021","Asian","South East (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Defence Equipment and Support","260","250","35860","33200"
"In post","2021","Asian","South West (England)","Defence Science and Technology Laboratory","30","30","[c]","[c]"
"In post","2021","Asian","South West (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Department for Work and Pensions (excl. agencies)","80","70","26890","27570"
"In post","2021","Asian","South West (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","HM Prison and Probation Service","30","30","[c]","[c]"
"In post","2021","Asian","South West (England)","HM Revenue and Customs (excl. agencies)","40","40","[c]","[c]"
"In post","2021","Asian","South West (England)","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Ministry of Defence (excl. agencies)","100","90","33830","33000"
"In post","2021","Asian","South West (England)","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Public Health England","60","50","37720","28870"
"In post","2021","Asian","South West (England)","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Submarine Delivery Agency","40","40","[c]","[c]"
"In post","2021","Asian","South West (England)","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West (England)","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Department for Work and Pensions (excl. agencies)","140","120","27810","27570"
"In post","2021","Asian","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Companies House","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
