"Status","Year","Function_of_post","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Project Delivery","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SCS","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","190","180","36150","36500"
"Leaver CS","2021","Project Delivery","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SCS","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Hampshire and Isle of Wight","40","40","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
