"Status","Year","Sex","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Female","Heterosexual / straight","Bedfordshire and Hertfordshire","1980","1830","32810","29290"
"In post","2022","Female","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","3500","3230","32300","28840"
"In post","2022","Female","Heterosexual / straight","Cheshire","1800","1660","31370","28840"
"In post","2022","Female","Heterosexual / straight","Cornwall and Isles of Scilly","700","610","27660","27570"
"In post","2022","Female","Heterosexual / straight","Cumbria","830","730","28350","25640"
"In post","2022","Female","Heterosexual / straight","Derbyshire and Nottinghamshire","5250","4750","31860","27570"
"In post","2022","Female","Heterosexual / straight","Devon","3180","2800","30880","27570"
"In post","2022","Female","Heterosexual / straight","Dorset and Somerset","1860","1680","29530","27570"
"In post","2022","Female","Heterosexual / straight","East Anglia","4700","4250","29260","27370"
"In post","2022","Female","Heterosexual / straight","East Wales","7940","7270","33770","29750"
"In post","2022","Female","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","1770","1550","27880","27130"
"In post","2022","Female","Heterosexual / straight","Eastern Scotland","6920","6410","36330","31060"
"In post","2022","Female","Heterosexual / straight","Essex","2150","1930","30720","29290"
"In post","2022","Female","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","9950","9170","34360","31700"
"In post","2022","Female","Heterosexual / straight","Greater Manchester","7730","7130","31900","27570"
"In post","2022","Female","Heterosexual / straight","Hampshire and Isle of Wight","5440","4860","31180","27570"
"In post","2022","Female","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","1660","1510","28820","26820"
"In post","2022","Female","Heterosexual / straight","Highlands and Islands","690","630","29030","27570"
"In post","2022","Female","Heterosexual / straight","Inner London - East","6720","6360","41140","36200"
"In post","2022","Female","Heterosexual / straight","Inner London - West","21870","20930","47000","42470"
"In post","2022","Female","Heterosexual / straight","Kent","3120","2850","29200","27370"
"In post","2022","Female","Heterosexual / straight","Lancashire","5970","5310","28950","27570"
"In post","2022","Female","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","2580","2290","27770","25530"
"In post","2022","Female","Heterosexual / straight","Lincolnshire","1200","1110","27530","26100"
"In post","2022","Female","Heterosexual / straight","Merseyside","8980","8070","29250","26590"
"In post","2022","Female","Heterosexual / straight","North Eastern Scotland","590","540","34290","30040"
"In post","2022","Female","Heterosexual / straight","North Yorkshire","1740","1610","32740","29180"
"In post","2022","Female","Heterosexual / straight","Northern Ireland","1370","1260","30800","26820"
"In post","2022","Female","Heterosexual / straight","Northumberland, and Tyne and Wear","9030","7890","29400","26820"
"In post","2022","Female","Heterosexual / straight","Outer London - East and North East","1640","1510","31080","31060"
"In post","2022","Female","Heterosexual / straight","Outer London - South","4750","4400","37440","33440"
"In post","2022","Female","Heterosexual / straight","Outer London - West and North West","3420","3130","33020","31060"
"In post","2022","Female","Heterosexual / straight","Overseas","990","980","49310","49370"
"In post","2022","Female","Heterosexual / straight","Shropshire and Staffordshire","3600","3290","30270","27570"
"In post","2022","Female","Heterosexual / straight","South Yorkshire","4480","3940","31220","27570"
"In post","2022","Female","Heterosexual / straight","Southern Scotland","2230","1970","30500","27570"
"In post","2022","Female","Heterosexual / straight","Surrey, East and West Sussex","3470","3110","30850","27570"
"In post","2022","Female","Heterosexual / straight","Tees Valley and Durham","4210","3750","28800","27120"
"In post","2022","Female","Heterosexual / straight","Unknown","480","450","32970","30330"
"In post","2022","Female","Heterosexual / straight","West Central Scotland","6890","6260","31720","27570"
"In post","2022","Female","Heterosexual / straight","West Midlands","8000","7250","30860","27570"
"In post","2022","Female","Heterosexual / straight","West Wales and The Valleys","7240","6440","28730","26780"
"In post","2022","Female","Heterosexual / straight","West Yorkshire","6980","6320","32560","27570"
"In post","2022","Female","LGBO","Bedfordshire and Hertfordshire","100","90","30590","29290"
"In post","2022","Female","LGBO","Berkshire, Buckinghamshire and Oxfordshire","220","210","30580","28140"
"In post","2022","Female","LGBO","Cheshire","140","130","32020","29060"
"In post","2022","Female","LGBO","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"In post","2022","Female","LGBO","Cumbria","40","40","[c]","[c]"
"In post","2022","Female","LGBO","Derbyshire and Nottinghamshire","340","330","30930","27570"
"In post","2022","Female","LGBO","Devon","200","190","29280","27570"
"In post","2022","Female","LGBO","Dorset and Somerset","110","110","28320","27130"
"In post","2022","Female","LGBO","East Anglia","250","240","27900","26140"
"In post","2022","Female","LGBO","East Wales","490","480","31420","27570"
"In post","2022","Female","LGBO","East Yorkshire and Northern Lincolnshire","110","100","27220","26230"
"In post","2022","Female","LGBO","Eastern Scotland","480","470","33610","30040"
"In post","2022","Female","LGBO","Essex","120","120","29640","29290"
"In post","2022","Female","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","570","550","32220","28880"
"In post","2022","Female","LGBO","Greater Manchester","530","510","31660","27570"
"In post","2022","Female","LGBO","Hampshire and Isle of Wight","290","280","30130","28140"
"In post","2022","Female","LGBO","Herefordshire, Worcestershire and Warwickshire","110","100","28500","25700"
"In post","2022","Female","LGBO","Highlands and Islands","30","30","[c]","[c]"
"In post","2022","Female","LGBO","Inner London - East","400","390","40760","36200"
"In post","2022","Female","LGBO","Inner London - West","1670","1640","45410","40650"
"In post","2022","Female","LGBO","Kent","200","190","30980","29290"
"In post","2022","Female","LGBO","Lancashire","310","290","27830","26900"
"In post","2022","Female","LGBO","Leicestershire, Rutland and Northamptonshire","150","150","27930","25830"
"In post","2022","Female","LGBO","Lincolnshire","50","50","28110","27120"
"In post","2022","Female","LGBO","Merseyside","370","350","27970","25310"
"In post","2022","Female","LGBO","North Eastern Scotland","40","40","[c]","[c]"
"In post","2022","Female","LGBO","North Yorkshire","120","120","32110","28800"
"In post","2022","Female","LGBO","Northern Ireland","60","50","28240","26820"
"In post","2022","Female","LGBO","Northumberland, and Tyne and Wear","450","430","28930","26820"
"In post","2022","Female","LGBO","Outer London - East and North East","80","70","31480","31060"
"In post","2022","Female","LGBO","Outer London - South","150","150","38910","33770"
"In post","2022","Female","LGBO","Outer London - West and North West","170","160","32030","31060"
"In post","2022","Female","LGBO","Overseas","60","60","46430","44890"
"In post","2022","Female","LGBO","Shropshire and Staffordshire","200","190","28240","26350"
"In post","2022","Female","LGBO","South Yorkshire","230","220","32680","28700"
"In post","2022","Female","LGBO","Southern Scotland","80","80","30000","27570"
"In post","2022","Female","LGBO","Surrey, East and West Sussex","290","280","30750","27570"
"In post","2022","Female","LGBO","Tees Valley and Durham","230","220","28660","27570"
"In post","2022","Female","LGBO","Unknown","40","30","[c]","[c]"
"In post","2022","Female","LGBO","West Central Scotland","390","380","31370","27570"
"In post","2022","Female","LGBO","West Midlands","350","330","31250","27570"
"In post","2022","Female","LGBO","West Wales and The Valleys","290","270","27870","26130"
"In post","2022","Female","LGBO","West Yorkshire","480","450","31500","27570"
"In post","2022","Female","Undeclared","Bedfordshire and Hertfordshire","200","180","32940","29290"
"In post","2022","Female","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","430","400","32530","29510"
"In post","2022","Female","Undeclared","Cheshire","190","170","30540","27570"
"In post","2022","Female","Undeclared","Cornwall and Isles of Scilly","90","70","27140","26940"
"In post","2022","Female","Undeclared","Cumbria","80","70","28250","24920"
"In post","2022","Female","Undeclared","Derbyshire and Nottinghamshire","640","570","31890","27570"
"In post","2022","Female","Undeclared","Devon","430","370","32280","27570"
"In post","2022","Female","Undeclared","Dorset and Somerset","250","220","29810","27570"
"In post","2022","Female","Undeclared","East Anglia","590","540","30370","27570"
"In post","2022","Female","Undeclared","East Wales","780","720","34000","29430"
"In post","2022","Female","Undeclared","East Yorkshire and Northern Lincolnshire","240","210","27450","27130"
"In post","2022","Female","Undeclared","Eastern Scotland","530","490","35380","28950"
"In post","2022","Female","Undeclared","Essex","280","250","29640","28200"
"In post","2022","Female","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","1260","1150","35490","33300"
"In post","2022","Female","Undeclared","Greater Manchester","860","780","30390","27570"
"In post","2022","Female","Undeclared","Hampshire and Isle of Wight","670","610","32080","27880"
"In post","2022","Female","Undeclared","Herefordshire, Worcestershire and Warwickshire","200","180","28130","25700"
"In post","2022","Female","Undeclared","Highlands and Islands","70","60","30100","27570"
"In post","2022","Female","Undeclared","Inner London - East","910","850","40790","34260"
"In post","2022","Female","Undeclared","Inner London - West","2830","2710","46140","41750"
"In post","2022","Female","Undeclared","Kent","390","350","29680","28580"
"In post","2022","Female","Undeclared","Lancashire","620","540","28710","27570"
"In post","2022","Female","Undeclared","Leicestershire, Rutland and Northamptonshire","320","280","27570","25700"
"In post","2022","Female","Undeclared","Lincolnshire","160","140","27880","26670"
"In post","2022","Female","Undeclared","Merseyside","820","710","28740","26370"
"In post","2022","Female","Undeclared","North Eastern Scotland","60","50","34210","27570"
"In post","2022","Female","Undeclared","North Yorkshire","200","180","32320","27570"
"In post","2022","Female","Undeclared","Northern Ireland","90","80","29790","26820"
"In post","2022","Female","Undeclared","Northumberland, and Tyne and Wear","780","660","28650","26130"
"In post","2022","Female","Undeclared","Outer London - East and North East","200","170","29890","30740"
"In post","2022","Female","Undeclared","Outer London - South","630","580","36590","31740"
"In post","2022","Female","Undeclared","Outer London - West and North West","530","470","33180","31060"
"In post","2022","Female","Undeclared","Overseas","140","130","45290","40580"
"In post","2022","Female","Undeclared","Shropshire and Staffordshire","370","330","30580","27570"
"In post","2022","Female","Undeclared","South Yorkshire","460","410","30980","27570"
"In post","2022","Female","Undeclared","Southern Scotland","150","130","28820","26860"
"In post","2022","Female","Undeclared","Surrey, East and West Sussex","500","440","31910","28350"
"In post","2022","Female","Undeclared","Tees Valley and Durham","420","360","28510","26610"
"In post","2022","Female","Undeclared","Unknown","70","60","32330","27570"
"In post","2022","Female","Undeclared","West Central Scotland","760","660","29310","26750"
"In post","2022","Female","Undeclared","West Midlands","900","790","30160","27570"
"In post","2022","Female","Undeclared","West Wales and The Valleys","1390","1120","26320","21840"
"In post","2022","Female","Undeclared","West Yorkshire","860","760","32350","27570"
"In post","2022","Female","Unknown","Bedfordshire and Hertfordshire","420","370","33210","29290"
"In post","2022","Female","Unknown","Berkshire, Buckinghamshire and Oxfordshire","750","680","31360","28140"
"In post","2022","Female","Unknown","Cheshire","370","330","27920","25500"
"In post","2022","Female","Unknown","Cornwall and Isles of Scilly","160","140","25690","21260"
"In post","2022","Female","Unknown","Cumbria","390","340","24880","21300"
"In post","2022","Female","Unknown","Derbyshire and Nottinghamshire","1550","1380","28910","26820"
"In post","2022","Female","Unknown","Devon","710","600","26210","23170"
