"Status","Year","Sex","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Male","London","National Crime Agency","900","890","45600","43630"
"In post","2021","Male","London","Northern Ireland Office","40","40","[c]","[c]"
"In post","2021","Male","London","Office for Standards in Education","150","150","58650","51360"
"In post","2021","Male","London","Office of Gas and Electricity Markets","370","370","52470","48040"
"In post","2021","Male","London","Office of Rail and Road","120","120","58950","57110"
"In post","2021","Male","London","Other Cabinet Office Agencies","90","90","52010","49700"
"In post","2021","Male","London","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Male","London","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Male","London","The National Archives","250","250","36130","34260"
"In post","2021","Male","London","UK Export Finance","250","240","56280","50530"
"In post","2021","Male","London","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","Male","London","United Kingdom Statistics Authority","160","160","45000","37050"
"In post","2021","Male","London","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Male","London","Water Services Regulation Authority","40","40","[c]","[c]"
"In post","2021","Male","London","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Attorney General's Departments","110","110","41530","48080"
"In post","2021","Male","North East (England)","Cabinet Office","160","160","31040","23850"
"In post","2021","Male","North East (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Department for Business, Energy and Industrial Strategy","80","80","34280","30950"
"In post","2021","Male","North East (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Department for Education","300","300","40230","37100"
"In post","2021","Male","North East (England)","Department for Environment, Food and Rural Affairs","250","250","32910","29230"
"In post","2021","Male","North East (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Department for Transport","200","190","29260","26780"
"In post","2021","Male","North East (England)","Department for Work and Pensions","3550","3390","28590","27570"
"In post","2021","Male","North East (England)","Department of Health and Social Care","30","30","[c]","[c]"
"In post","2021","Male","North East (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","HM Land Registry","250","230","29410","27130"
"In post","2021","Male","North East (England)","HM Revenue and Customs","4720","4500","29190","25560"
"In post","2021","Male","North East (England)","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Home Office","550","510","25880","24880"
"In post","2021","Male","North East (England)","Ministry of Defence","120","120","24560","20720"
"In post","2021","Male","North East (England)","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Ministry of Justice","2100","1990","29470","28200"
"In post","2021","Male","North East (England)","National Crime Agency","70","70","37000","36410"
"In post","2021","Male","North East (England)","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Male","North West (England)","Attorney General's Departments","320","310","43070","48080"
"In post","2021","Male","North West (England)","Cabinet Office","210","200","48710","49700"
"In post","2021","Male","North West (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Male","North West (England)","Charity Commission","130","130","33070","29160"
"In post","2021","Male","North West (England)","Department for Business, Energy and Industrial Strategy","200","200","33880","33720"
"In post","2021","Male","North West (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Male","North West (England)","Department for Education","520","510","40370","36780"
"In post","2021","Male","North West (England)","Department for Environment, Food and Rural Affairs","540","520","30180","25190"
"In post","2021","Male","North West (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Male","North West (England)","Department for Transport","340","320","29650","26780"
"In post","2021","Male","North West (England)","Department for Work and Pensions","6800","6550","28830","27570"
"In post","2021","Male","North West (England)","Department of Health and Social Care","190","190","38510","29370"
"In post","2021","Male","North West (England)","Food Standards Agency","40","40","[c]","[c]"
"In post","2021","Male","North West (England)","HM Land Registry","340","320","29520","27130"
"In post","2021","Male","North West (England)","HM Revenue and Customs","6140","5910","30820","26060"
"In post","2021","Male","North West (England)","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Male","North West (England)","Home Office","3180","3080","27910","25040"
"In post","2021","Male","North West (England)","Ministry of Defence","970","950","31070","26670"
"In post","2021","Male","North West (England)","Ministry of Housing, Communities and Local Government","60","60","38570","36340"
"In post","2021","Male","North West (England)","Ministry of Justice","4150","3930","29440","27380"
"In post","2021","Male","North West (England)","National Crime Agency","660","650","37790","36410"
"In post","2021","Male","North West (England)","Office for Standards in Education","180","180","40000","32010"
"In post","2021","Male","North West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Male","North West (England)","Other Cabinet Office Agencies","180","180","41040","35420"
"In post","2021","Male","Northern Ireland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Male","Northern Ireland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Male","Northern Ireland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Male","Northern Ireland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Male","Northern Ireland","Department for Transport","30","30","[c]","[c]"
"In post","2021","Male","Northern Ireland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","Male","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Male","Northern Ireland","HM Revenue and Customs","980","950","28920","25560"
"In post","2021","Male","Northern Ireland","Home Office","270","260","25430","24880"
"In post","2021","Male","Northern Ireland","Ministry of Defence","640","630","23510","20310"
"In post","2021","Male","Northern Ireland","National Crime Agency","60","60","40580","36740"
"In post","2021","Male","Northern Ireland","Northern Ireland Office","30","30","[c]","[c]"
"In post","2021","Male","Overseas","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Male","Overseas","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Male","Overseas","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Male","Overseas","Department for International Trade","110","110","57190","53750"
"In post","2021","Male","Overseas","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Male","Overseas","Foreign, Commonwealth and Development Office","1340","1340","51830","53030"
"In post","2021","Male","Overseas","Home Office","200","200","28500","27370"
"In post","2021","Male","Overseas","Ministry of Defence","450","450","43330","40580"
"In post","2021","Male","Overseas","National Crime Agency","110","110","67570","64330"
"In post","2021","Male","Overseas","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Male","Overseas","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scotland","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scotland","Cabinet Office","40","40","[c]","[c]"
"In post","2021","Male","Scotland","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scotland","Department for Business, Energy and Industrial Strategy","200","190","37050","33860"
"In post","2021","Male","Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scotland","Department for Environment, Food and Rural Affairs","60","50","35040","31410"
"In post","2021","Male","Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Male","Scotland","Department for Transport","340","330","32710","27680"
"In post","2021","Male","Scotland","Department for Work and Pensions","2980","2830","27380","27570"
