"Status","Year","Responsibility_level","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","AA/AO","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester North West","Female","80","80","21710","21260"
"New entrant CS","2022","AA/AO","Greater Manchester North West","Male","60","50","21840","21260"
"New entrant CS","2022","AA/AO","Greater Manchester South East","Female","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Greater Manchester South West","Female","310","280","21190","21250"
"New entrant CS","2022","AA/AO","Greater Manchester South West","Male","290","280","21200","21250"
"New entrant CS","2022","AA/AO","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Gwynedd","Female","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Gwynedd","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Haringey and Islington","Female","60","60","27640","30520"
"New entrant CS","2022","AA/AO","Haringey and Islington","Male","60","60","29000","30520"
"New entrant CS","2022","AA/AO","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hartlepool and Stockton-on-Tees","Female","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Hartlepool and Stockton-on-Tees","Male","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Heart of Essex","Female","70","60","22650","20970"
"New entrant CS","2022","AA/AO","Heart of Essex","Male","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Hertfordshire CC","Female","80","80","24320","24250"
"New entrant CS","2022","AA/AO","Hertfordshire CC","Male","70","70","25130","24250"
"New entrant CS","2022","AA/AO","Hounslow and Richmond upon Thames","Female","120","120","27200","31020"
"New entrant CS","2022","AA/AO","Hounslow and Richmond upon Thames","Male","70","70","27030","29020"
"New entrant CS","2022","AA/AO","Inverclyde, East Renfrewshire, and Renfrewshire","Female","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Isle of Wight","Female","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Isle of Wight","Male","60","60","22650","23140"
"New entrant CS","2022","AA/AO","Kensington & Chelsea and Hammersmith & Fulham","Female","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Kensington & Chelsea and Hammersmith & Fulham","Male","60","60","29610","30520"
"New entrant CS","2022","AA/AO","Kent Thames Gateway","Female","60","60","24800","26810"
"New entrant CS","2022","AA/AO","Kent Thames Gateway","Male","70","70","26470","28140"
"New entrant CS","2022","AA/AO","Kingston upon Hull, City of","Female","70","70","21550","21260"
"New entrant CS","2022","AA/AO","Kingston upon Hull, City of","Male","60","60","22000","21260"
"New entrant CS","2022","AA/AO","Lambeth","Female","60","50","25830","25110"
"New entrant CS","2022","AA/AO","Lambeth","Male","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Lancaster and Wyre","Female","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Lancaster and Wyre","Male","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Leeds","Female","330","320","21540","21260"
"New entrant CS","2022","AA/AO","Leeds","Male","290","280","21750","21260"
"New entrant CS","2022","AA/AO","Leicester","Female","160","150","21420","21260"
"New entrant CS","2022","AA/AO","Leicester","Male","100","100","21460","21260"
"New entrant CS","2022","AA/AO","Leicestershire CC and Rutland","Female","140","130","21500","20970"
"New entrant CS","2022","AA/AO","Leicestershire CC and Rutland","Male","90","80","22690","23140"
"New entrant CS","2022","AA/AO","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lincolnshire CC","Female","100","90","21520","21170"
"New entrant CS","2022","AA/AO","Lincolnshire CC","Male","90","90","22310","21430"
"New entrant CS","2022","AA/AO","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Liverpool","Female","530","510","21200","21250"
"New entrant CS","2022","AA/AO","Liverpool","Male","290","280","21200","21250"
"New entrant CS","2022","AA/AO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Luton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Luton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Manchester","Female","160","160","21340","21260"
"New entrant CS","2022","AA/AO","Manchester","Male","160","160","21260","21260"
"New entrant CS","2022","AA/AO","Medway","Female","80","80","26490","28140"
"New entrant CS","2022","AA/AO","Medway","Male","80","80","25950","26140"
"New entrant CS","2022","AA/AO","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Mid Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Mid Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Mid Lancashire","Female","130","120","21290","21260"
"New entrant CS","2022","AA/AO","Mid Lancashire","Male","100","100","21540","21260"
"New entrant CS","2022","AA/AO","Milton Keynes","Female","70","70","25730","28140"
"New entrant CS","2022","AA/AO","Milton Keynes","Male","70","70","26180","28140"
"New entrant CS","2022","AA/AO","Monmouthshire and Newport","Female","160","150","20710","20100"
"New entrant CS","2022","AA/AO","Monmouthshire and Newport","Male","130","130","20750","19860"
"New entrant CS","2022","AA/AO","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North and West Norfolk","Male","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","North Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Lanarkshire","Female","100","100","21340","21260"
"New entrant CS","2022","AA/AO","North Lanarkshire","Male","60","60","21350","21260"
"New entrant CS","2022","AA/AO","North Northamptonshire","Female","60","60","21310","21260"
"New entrant CS","2022","AA/AO","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Nottinghamshire","Female","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North Yorkshire CC","Male","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Northumberland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Northumberland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Norwich and East Norfolk","Female","60","60","[c]","[c]"
"New entrant CS","2022","AA/AO","Norwich and East Norfolk","Male","70","70","22030","23140"
"New entrant CS","2022","AA/AO","Nottingham","Female","260","260","21180","21250"
"New entrant CS","2022","AA/AO","Nottingham","Male","230","220","21480","21250"
"New entrant CS","2022","AA/AO","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Oxfordshire CC","Female","80","80","22910","21260"
"New entrant CS","2022","AA/AO","Oxfordshire CC","Male","80","80","24190","22630"
"New entrant CS","2022","AA/AO","Perth and Kinross, and Stirling","Female","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Perth and Kinross, and Stirling","Male","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Peterborough","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Peterborough","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Plymouth","Female","80","80","21950","21750"
"New entrant CS","2022","AA/AO","Plymouth","Male","80","80","22480","22010"
"New entrant CS","2022","AA/AO","Portsmouth","Female","60","60","21310","21250"
"New entrant CS","2022","AA/AO","Portsmouth","Male","50","50","22580","21250"
"New entrant CS","2022","AA/AO","Powys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Powys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Redbridge and Waltham Forest","Female","60","60","24690","25110"
"New entrant CS","2022","AA/AO","Redbridge and Waltham Forest","Male","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Sandwell","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Sandwell","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Scottish Borders","Female","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Sefton","Female","130","120","20490","21260"
"New entrant CS","2022","AA/AO","Sefton","Male","90","90","20680","21260"
"New entrant CS","2022","AA/AO","Sheffield","Female","100","100","21250","21260"
"New entrant CS","2022","AA/AO","Sheffield","Male","90","80","21330","21260"
"New entrant CS","2022","AA/AO","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Shropshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Shropshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Solihull","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Solihull","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Somerset CC","Female","60","50","20700","20420"
"New entrant CS","2022","AA/AO","Somerset CC","Male","60","60","21030","20420"
"New entrant CS","2022","AA/AO","South and West Derbyshire","Female","50","40","[c]","[c]"
"New entrant CS","2022","AA/AO","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Hampshire","Female","160","120","20070","19860"
"New entrant CS","2022","AA/AO","South Hampshire","Male","110","80","20920","19860"
"New entrant CS","2022","AA/AO","South Lanarkshire","Female","170","160","21340","21250"
"New entrant CS","2022","AA/AO","South Lanarkshire","Male","100","100","21250","21250"
"New entrant CS","2022","AA/AO","South Nottinghamshire","Female","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","South Nottinghamshire","Male","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","South Teesside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South Teesside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South West Wales","Female","50","40","[c]","[c]"
"New entrant CS","2022","AA/AO","South West Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Southampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Southampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Staffordshire CC","Female","220","220","21810","21260"
"New entrant CS","2022","AA/AO","Staffordshire CC","Male","140","140","22450","23140"
"New entrant CS","2022","AA/AO","Stoke-on-Trent","Female","70","60","20930","20970"
"New entrant CS","2022","AA/AO","Stoke-on-Trent","Male","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Suffolk CC","Female","130","130","21930","21260"
"New entrant CS","2022","AA/AO","Suffolk CC","Male","150","150","23080","21510"
"New entrant CS","2022","AA/AO","Sunderland","Female","180","170","21250","21250"
"New entrant CS","2022","AA/AO","Sunderland","Male","90","90","21250","21260"
"New entrant CS","2022","AA/AO","Swansea","Female","340","320","20420","21260"
"New entrant CS","2022","AA/AO","Swansea","Male","290","270","20420","21260"
"New entrant CS","2022","AA/AO","Swindon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Swindon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Thurrock","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Thurrock","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Torbay","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Torbay","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Tower Hamlets","Female","50","50","22670","23540"
"New entrant CS","2022","AA/AO","Tower Hamlets","Male","60","50","22040","22770"
"New entrant CS","2022","AA/AO","Tyneside","Female","710","670","21220","21260"
"New entrant CS","2022","AA/AO","Tyneside","Male","490","480","21240","21260"
"New entrant CS","2022","AA/AO","Unknown","Female","70","70","20810","21030"
"New entrant CS","2022","AA/AO","Unknown","Male","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Wakefield","Female","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Wakefield","Male","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Walsall","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Walsall","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wandsworth","Female","60","60","28520","30520"
"New entrant CS","2022","AA/AO","Wandsworth","Male","60","60","27830","30520"
"New entrant CS","2022","AA/AO","Warrington","Female","60","60","21450","21050"
"New entrant CS","2022","AA/AO","Warrington","Male","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Cumbria","Female","80","70","21310","21300"
"New entrant CS","2022","AA/AO","West Cumbria","Male","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","West Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Lothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Lothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Northamptonshire","Female","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","West Northamptonshire","Male","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","West Surrey","Female","100","100","24730","24370"
"New entrant CS","2022","AA/AO","West Surrey","Male","70","70","25680","24370"
"New entrant CS","2022","AA/AO","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Westminster","Female","280","270","22780","23570"
"New entrant CS","2022","AA/AO","Westminster","Male","190","180","22950","23460"
"New entrant CS","2022","AA/AO","Wiltshire","Female","170","160","20470","20450"
"New entrant CS","2022","AA/AO","Wiltshire","Male","140","140","21220","20890"
"New entrant CS","2022","AA/AO","Wirral","Female","100","100","21510","21260"
"New entrant CS","2022","AA/AO","Wirral","Male","70","70","21490","21260"
"New entrant CS","2022","AA/AO","Wolverhampton","Female","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Worcestershire CC","Female","110","110","21590","21300"
"New entrant CS","2022","AA/AO","Worcestershire CC","Male","90","90","22300","23140"
"New entrant CS","2022","AA/AO","York","Female","50","50","21300","21300"
"New entrant CS","2022","AA/AO","York","Male","40","40","[c]","[c]"
"New entrant CS","2022","EO","Aberdeen City and Aberdeenshire","Female","60","60","27300","27570"
"New entrant CS","2022","EO","Aberdeen City and Aberdeenshire","Male","40","40","[c]","[c]"
"New entrant CS","2022","EO","Angus and Dundee City","Female","120","120","27460","27230"
"New entrant CS","2022","EO","Angus and Dundee City","Male","100","100","27430","27230"
"New entrant CS","2022","EO","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Barking & Dagenham and Havering","Female","40","30","[c]","[c]"
"New entrant CS","2022","EO","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Barnet","Female","90","80","28400","26880"
"New entrant CS","2022","EO","Barnet","Male","50","50","28380","26880"
"New entrant CS","2022","EO","Barnsley, Doncaster and Rotherham","Female","50","40","[c]","[c]"
"New entrant CS","2022","EO","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","180","180","23400","23440"
"New entrant CS","2022","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","260","250","22370","22950"
"New entrant CS","2022","EO","Bedford","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Bedford","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Belfast","Female","60","60","26170","26590"
"New entrant CS","2022","EO","Belfast","Male","70","70","26290","26590"
"New entrant CS","2022","EO","Berkshire","Female","50","50","28800","29290"
"New entrant CS","2022","EO","Berkshire","Male","40","40","[c]","[c]"
"New entrant CS","2022","EO","Bexley and Greenwich","Female","40","40","[c]","[c]"
"New entrant CS","2022","EO","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Birmingham","Female","360","350","26850","26780"
"New entrant CS","2022","EO","Birmingham","Male","330","320","26850","26590"
"New entrant CS","2022","EO","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Blackpool","Female","110","110","27530","27570"
"New entrant CS","2022","EO","Blackpool","Male","80","80","27570","27570"
"New entrant CS","2022","EO","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Bradford","Female","50","50","[c]","[c]"
"New entrant CS","2022","EO","Bradford","Male","40","40","[c]","[c]"
"New entrant CS","2022","EO","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Brent","Female","30","30","[c]","[c]"
"New entrant CS","2022","EO","Brent","Male","30","30","[c]","[c]"
"New entrant CS","2022","EO","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Bristol, City of","Female","80","80","25510","25620"
"New entrant CS","2022","EO","Bristol, City of","Male","80","70","25750","26130"
"New entrant CS","2022","EO","Bromley","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Bromley","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Calderdale and Kirklees","Female","50","50","27460","27570"
"New entrant CS","2022","EO","Calderdale and Kirklees","Male","30","30","[c]","[c]"
"New entrant CS","2022","EO","Cambridgeshire CC","Female","60","50","26320","26350"
"New entrant CS","2022","EO","Cambridgeshire CC","Male","30","30","[c]","[c]"
"New entrant CS","2022","EO","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Cardiff and Vale of Glamorgan","Female","150","140","25980","26590"
"New entrant CS","2022","EO","Cardiff and Vale of Glamorgan","Male","130","130","26320","26590"
"New entrant CS","2022","EO","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Central Hampshire","Female","50","40","[c]","[c]"
"New entrant CS","2022","EO","Central Hampshire","Male","40","40","[c]","[c]"
"New entrant CS","2022","EO","Central Valleys","Female","80","80","27550","27570"
"New entrant CS","2022","EO","Central Valleys","Male","70","70","27430","27570"
"New entrant CS","2022","EO","Cheshire East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Cheshire East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","City of Edinburgh","Female","210","200","27080","27230"
"New entrant CS","2022","EO","City of Edinburgh","Male","190","190","27310","27230"
"New entrant CS","2022","EO","Clackmannanshire and Fife","Female","40","30","[c]","[c]"
"New entrant CS","2022","EO","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Coventry","Female","50","50","25660","25000"
"New entrant CS","2022","EO","Coventry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Croydon","Female","210","200","29420","28650"
"New entrant CS","2022","EO","Croydon","Male","160","160","29790","30600"
"New entrant CS","2022","EO","Darlington","Female","30","30","[c]","[c]"
"New entrant CS","2022","EO","Darlington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Derby","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Derby","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Devon CC","Female","40","30","[c]","[c]"
"New entrant CS","2022","EO","Devon CC","Male","60","60","24980","24510"
"New entrant CS","2022","EO","Dorset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Dorset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Dudley","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Dudley","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Durham","Female","40","30","[c]","[c]"
"New entrant CS","2022","EO","Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Ealing","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Ealing","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Ayrshire and North Ayrshire mainland","Female","30","30","[c]","[c]"
"New entrant CS","2022","EO","East Ayrshire and North Ayrshire mainland","Male","40","40","[c]","[c]"
"New entrant CS","2022","EO","East Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Kent","Female","50","50","[c]","[c]"
"New entrant CS","2022","EO","East Kent","Male","90","80","27710","24920"
