"Status","Year","Region_ITL3","Sexual_orientation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bournemouth and Poole","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Heterosexual / straight","SEO/HEO","50","40","[c]","[c]"
"In post","2021","Bournemouth and Poole","Heterosexual / straight","Unknown","80","70","29360","28200"
"In post","2021","Bournemouth and Poole","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","LGBO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Undeclared","EO","40","30","[c]","[c]"
"In post","2021","Bournemouth and Poole","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","EO","60","50","27310","27570"
"In post","2021","Bournemouth and Poole","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Heterosexual / straight","AA/AO","640","540","20420","20140"
"In post","2021","Bradford","Heterosexual / straight","EO","580","520","26700","27570"
"In post","2021","Bradford","Heterosexual / straight","G6/G7","130","120","54470","52580"
"In post","2021","Bradford","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Heterosexual / straight","SEO/HEO","340","320","34020","31990"
"In post","2021","Bradford","Heterosexual / straight","Unknown","120","110","30530","30210"
"In post","2021","Bradford","LGBO","AA/AO","40","30","[c]","[c]"
"In post","2021","Bradford","LGBO","EO","30","30","[c]","[c]"
"In post","2021","Bradford","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","LGBO","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Undeclared","AA/AO","110","90","20660","21010"
"In post","2021","Bradford","Undeclared","EO","80","70","26700","27570"
"In post","2021","Bradford","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Undeclared","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Bradford","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Unknown","AA/AO","540","460","20530","20140"
"In post","2021","Bradford","Unknown","EO","270","240","26650","27570"
"In post","2021","Bradford","Unknown","G6/G7","40","40","[c]","[c]"
"In post","2021","Bradford","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Unknown","SEO/HEO","120","110","34540","32060"
"In post","2021","Bradford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Heterosexual / straight","AA/AO","210","200","24230","23240"
"In post","2021","Breckland and South Norfolk","Heterosexual / straight","EO","90","90","28750","27570"
"In post","2021","Breckland and South Norfolk","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Heterosexual / straight","SEO/HEO","60","60","39150","38160"
"In post","2021","Breckland and South Norfolk","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","LGBO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","LGBO","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","AA/AO","50","50","24100","23240"
"In post","2021","Breckland and South Norfolk","Unknown","EO","30","30","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Heterosexual / straight","AA/AO","90","80","23650","23500"
"In post","2021","Brent","Heterosexual / straight","EO","170","160","30730","31060"
"In post","2021","Brent","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Heterosexual / straight","SEO/HEO","50","50","40290","37380"
"In post","2021","Brent","Heterosexual / straight","Unknown","50","50","32720","28690"
"In post","2021","Brent","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","LGBO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Brent","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Unknown","AA/AO","40","30","[c]","[c]"
"In post","2021","Brent","Unknown","EO","70","60","30340","31060"
"In post","2021","Brent","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Heterosexual / straight","AA/AO","190","160","20440","21010"
"In post","2021","Bridgend and Neath Port Talbot","Heterosexual / straight","EO","210","190","27920","27570"
"In post","2021","Bridgend and Neath Port Talbot","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Heterosexual / straight","SEO/HEO","60","60","37170","35310"
"In post","2021","Bridgend and Neath Port Talbot","Heterosexual / straight","Unknown","50","50","33830","31420"
"In post","2021","Bridgend and Neath Port Talbot","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","LGBO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","AA/AO","60","50","20620","21010"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","EO","50","50","28230","27570"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Heterosexual / straight","AA/AO","90","80","20330","20650"
"In post","2021","Brighton and Hove","Heterosexual / straight","EO","150","140","27420","27570"
"In post","2021","Brighton and Hove","Heterosexual / straight","G6/G7","50","50","[c]","[c]"
"In post","2021","Brighton and Hove","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Heterosexual / straight","SEO/HEO","50","40","[c]","[c]"
"In post","2021","Brighton and Hove","Heterosexual / straight","Unknown","60","50","29140","28200"
"In post","2021","Brighton and Hove","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","LGBO","EO","50","50","28050","27570"
"In post","2021","Brighton and Hove","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","LGBO","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","EO","50","40","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Heterosexual / straight","AA/AO","830","760","21460","21010"
"In post","2021","Bristol, City of","Heterosexual / straight","EO","900","820","26720","27530"
"In post","2021","Bristol, City of","Heterosexual / straight","G6/G7","1020","970","56840","54940"
"In post","2021","Bristol, City of","Heterosexual / straight","SCS","60","60","88850","82300"
"In post","2021","Bristol, City of","Heterosexual / straight","SEO/HEO","1470","1380","35540","34740"
"In post","2021","Bristol, City of","Heterosexual / straight","Unknown","130","110","29930","30210"
"In post","2021","Bristol, City of","LGBO","AA/AO","50","50","22170","21270"
"In post","2021","Bristol, City of","LGBO","EO","70","70","26310","26410"
"In post","2021","Bristol, City of","LGBO","G6/G7","60","50","55450","52580"
"In post","2021","Bristol, City of","LGBO","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","LGBO","SEO/HEO","110","110","34110","32010"
"In post","2021","Bristol, City of","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Undeclared","AA/AO","100","90","21170","21010"
"In post","2021","Bristol, City of","Undeclared","EO","140","130","26680","27500"
"In post","2021","Bristol, City of","Undeclared","G6/G7","130","120","55820","52580"
"In post","2021","Bristol, City of","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Undeclared","SEO/HEO","180","170","35700","34500"
"In post","2021","Bristol, City of","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Unknown","AA/AO","360","320","21640","21050"
"In post","2021","Bristol, City of","Unknown","EO","320","290","26530","26500"
"In post","2021","Bristol, City of","Unknown","G6/G7","220","200","56230","53490"
"In post","2021","Bristol, City of","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Unknown","SEO/HEO","400","380","35090","33800"
"In post","2021","Bristol, City of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Heterosexual / straight","AA/AO","110","100","22360","22080"
"In post","2021","Bromley","Heterosexual / straight","EO","150","140","31050","31060"
"In post","2021","Bromley","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Heterosexual / straight","SEO/HEO","40","30","[c]","[c]"
"In post","2021","Bromley","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","LGBO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","EO","60","50","31350","31060"
"In post","2021","Bromley","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Heterosexual / straight","AA/AO","410","390","24960","23030"
"In post","2021","Buckinghamshire CC","Heterosexual / straight","EO","350","340","28530","27860"
"In post","2021","Buckinghamshire CC","Heterosexual / straight","G6/G7","60","60","63750","59540"
"In post","2021","Buckinghamshire CC","Heterosexual / straight","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Heterosexual / straight","SEO/HEO","340","320","38940","37280"
"In post","2021","Buckinghamshire CC","Heterosexual / straight","Unknown","80","70","30140","31980"
"In post","2021","Buckinghamshire CC","LGBO","AA/AO","30","30","[c]","[c]"
"In post","2021","Buckinghamshire CC","LGBO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","LGBO","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Undeclared","AA/AO","50","50","26150","23160"
"In post","2021","Buckinghamshire CC","Undeclared","EO","50","50","29460","28670"
"In post","2021","Buckinghamshire CC","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Undeclared","SEO/HEO","50","50","38270","35300"
"In post","2021","Buckinghamshire CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","AA/AO","70","70","26260","23270"
"In post","2021","Buckinghamshire CC","Unknown","EO","70","60","29360","27570"
"In post","2021","Buckinghamshire CC","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","SEO/HEO","50","40","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","AA/AO","40","30","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","EO","60","50","29010","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","LGBO","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","LGBO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","LGBO","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","LGBO","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Undeclared","EO","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
