"Status","Year","Organisation","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SCS","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SCS","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","London","60","60","37780","36650"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","Yorkshire and The Humber","60","60","34770","35310"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","G6/G7","London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","SEO/HEO","London","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","AA/AO","Wales","50","50","20490","21170"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","EO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","SCS","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","London","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","SCS","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","SCS","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","London","90","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Actuary's Department","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Actuary's Department","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","SCS","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","G6/G7","London","50","40","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","SCS","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","AA/AO","London","40","40","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","AA/AO","West Midlands (England)","60","50","19680","19930"
"Leaver Dept.","2021","HM Courts and Tribunals Service","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","EO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SCS","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SCS","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SEO/HEO","London","30","30","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","AA/AO","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","EO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","SCS","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","SEO/HEO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","AA/AO","London","40","40","[c]","[c]"
