"Status","Year","Sexual_orientation","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Heterosexual / straight","Female","Mid Lancashire","180","180","27320","23170"
"New entrant CS","2022","Heterosexual / straight","Female","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Milton Keynes","80","70","27070","27920"
"New entrant CS","2022","Heterosexual / straight","Female","Monmouthshire and Newport","360","340","29610","30210"
"New entrant CS","2022","Heterosexual / straight","Female","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","North and North East Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","North and West Norfolk","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","North Hampshire","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","North Lanarkshire","100","100","24020","21260"
"New entrant CS","2022","Heterosexual / straight","Female","North Northamptonshire","70","60","23520","21260"
"New entrant CS","2022","Heterosexual / straight","Female","North Nottinghamshire","80","70","26340","24800"
"New entrant CS","2022","Heterosexual / straight","Female","North Yorkshire CC","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Northumberland","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Norwich and East Norfolk","160","150","24760","23140"
"New entrant CS","2022","Heterosexual / straight","Female","Nottingham","420","400","27810","26590"
"New entrant CS","2022","Heterosexual / straight","Female","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Oxfordshire CC","160","150","29890","26500"
"New entrant CS","2022","Heterosexual / straight","Female","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Peterborough","60","50","28660","27570"
"New entrant CS","2022","Heterosexual / straight","Female","Plymouth","90","80","27700","23770"
"New entrant CS","2022","Heterosexual / straight","Female","Portsmouth","80","80","27210","25680"
"New entrant CS","2022","Heterosexual / straight","Female","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Redbridge and Waltham Forest","130","120","29330","27700"
"New entrant CS","2022","Heterosexual / straight","Female","Sandwell","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Sefton","190","190","26380","26370"
"New entrant CS","2022","Heterosexual / straight","Female","Sheffield","270","260","29060","27570"
"New entrant CS","2022","Heterosexual / straight","Female","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Shropshire","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Solihull","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Somerset CC","90","90","26910","23230"
"New entrant CS","2022","Heterosexual / straight","Female","South and West Derbyshire","60","60","27470","23160"
"New entrant CS","2022","Heterosexual / straight","Female","South Ayrshire","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","South Hampshire","220","190","26280","22840"
"New entrant CS","2022","Heterosexual / straight","Female","South Lanarkshire","130","130","25400","21250"
"New entrant CS","2022","Heterosexual / straight","Female","South Nottinghamshire","60","60","28200","24940"
"New entrant CS","2022","Heterosexual / straight","Female","South Teesside","50","50","26520","27570"
"New entrant CS","2022","Heterosexual / straight","Female","South West Wales","80","70","28170","23170"
"New entrant CS","2022","Heterosexual / straight","Female","Southampton","70","60","28490","26130"
"New entrant CS","2022","Heterosexual / straight","Female","Southend-on-Sea","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Staffordshire CC","230","220","26960","23140"
"New entrant CS","2022","Heterosexual / straight","Female","Stoke-on-Trent","100","90","25570","23170"
"New entrant CS","2022","Heterosexual / straight","Female","Suffolk CC","170","160","26740","24270"
"New entrant CS","2022","Heterosexual / straight","Female","Sunderland","160","150","24010","21260"
"New entrant CS","2022","Heterosexual / straight","Female","Swansea","270","260","24000","21840"
"New entrant CS","2022","Heterosexual / straight","Female","Swindon","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Telford and Wrekin","50","50","29560","26820"
"New entrant CS","2022","Heterosexual / straight","Female","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Tower Hamlets","310","300","39350","33120"
"New entrant CS","2022","Heterosexual / straight","Female","Tyneside","850","820","25990","22510"
"New entrant CS","2022","Heterosexual / straight","Female","Unknown","160","150","30250","28070"
"New entrant CS","2022","Heterosexual / straight","Female","Wakefield","110","100","27040","23970"
"New entrant CS","2022","Heterosexual / straight","Female","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Wandsworth","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","Warrington","100","100","29520","28840"
"New entrant CS","2022","Heterosexual / straight","Female","Warwickshire CC","70","60","27280","27570"
"New entrant CS","2022","Heterosexual / straight","Female","West Cumbria","60","50","25160","21960"
"New entrant CS","2022","Heterosexual / straight","Female","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","West Northamptonshire","60","60","28530","24620"
"New entrant CS","2022","Heterosexual / straight","Female","West Surrey","170","170","30420","28140"
"New entrant CS","2022","Heterosexual / straight","Female","West Sussex (North East)","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Female","West Sussex (South West)","60","50","27680","26470"
"New entrant CS","2022","Heterosexual / straight","Female","Westminster","2150","2090","37560","33570"
"New entrant CS","2022","Heterosexual / straight","Female","Wiltshire","280","260","28810","26140"
"New entrant CS","2022","Heterosexual / straight","Female","Wirral","120","110","24790","22560"
"New entrant CS","2022","Heterosexual / straight","Female","Wolverhampton","90","90","29020","27570"
"New entrant CS","2022","Heterosexual / straight","Female","Worcestershire CC","140","130","27520","24770"
"New entrant CS","2022","Heterosexual / straight","Female","York","170","160","31800","29180"
"New entrant CS","2022","Heterosexual / straight","Male","Aberdeen City and Aberdeenshire","60","60","35710","27400"
"New entrant CS","2022","Heterosexual / straight","Male","Angus and Dundee City","160","160","24950","22140"
"New entrant CS","2022","Heterosexual / straight","Male","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Barking & Dagenham and Havering","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Barnet","90","80","31270","26880"
"New entrant CS","2022","Heterosexual / straight","Male","Barnsley, Doncaster and Rotherham","80","80","26770","23160"
"New entrant CS","2022","Heterosexual / straight","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","500","490","33920","30500"
"New entrant CS","2022","Heterosexual / straight","Male","Bedford","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Belfast","120","120","30510","26590"
"New entrant CS","2022","Heterosexual / straight","Male","Berkshire","110","110","31730","29180"
"New entrant CS","2022","Heterosexual / straight","Male","Bexley and Greenwich","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Birmingham","580","570","30040","27570"
"New entrant CS","2022","Heterosexual / straight","Male","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Blackpool","230","230","26640","21260"
"New entrant CS","2022","Heterosexual / straight","Male","Bournemouth, Christchurch and Poole","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Bradford","140","130","23170","21250"
"New entrant CS","2022","Heterosexual / straight","Male","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Brent","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Bristol, City of","260","250","33220","30730"
"New entrant CS","2022","Heterosexual / straight","Male","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Buckinghamshire","60","60","32300","28140"
"New entrant CS","2022","Heterosexual / straight","Male","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Calderdale and Kirklees","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Cambridgeshire CC","120","120","28940","26140"
"New entrant CS","2022","Heterosexual / straight","Male","Camden and City of London","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Cardiff and Vale of Glamorgan","340","340","30870","26590"
"New entrant CS","2022","Heterosexual / straight","Male","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Central Hampshire","140","140","32050","28140"
"New entrant CS","2022","Heterosexual / straight","Male","Central Valleys","90","90","29110","27570"
"New entrant CS","2022","Heterosexual / straight","Male","Cheshire East","50","50","26680","23160"
"New entrant CS","2022","Heterosexual / straight","Male","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Chorley and West Lancashire","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","City of Edinburgh","430","430","32310","27570"
"New entrant CS","2022","Heterosexual / straight","Male","Clackmannanshire and Fife","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Cornwall and Isles of Scilly","80","70","25370","21260"
"New entrant CS","2022","Heterosexual / straight","Male","Coventry","80","80","33640","29360"
"New entrant CS","2022","Heterosexual / straight","Male","Croydon","140","140","35250","31060"
"New entrant CS","2022","Heterosexual / straight","Male","Darlington","60","60","33320","29360"
"New entrant CS","2022","Heterosexual / straight","Male","Derby","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Devon CC","190","190","27290","24290"
"New entrant CS","2022","Heterosexual / straight","Male","Dorset","80","80","25490","24620"
"New entrant CS","2022","Heterosexual / straight","Male","Dudley","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Durham","120","120","25220","23140"
"New entrant CS","2022","Heterosexual / straight","Male","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","East Ayrshire and North Ayrshire mainland","50","50","24040","21260"
"New entrant CS","2022","Heterosexual / straight","Male","East Cumbria","50","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","80","80","29390","23540"
"New entrant CS","2022","Heterosexual / straight","Male","East Kent","90","80","25760","24250"
"New entrant CS","2022","Heterosexual / straight","Male","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","East Merseyside","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","East Riding of Yorkshire","80","80","25790","23140"
"New entrant CS","2022","Heterosexual / straight","Male","East Surrey","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","East Sussex CC","80","80","26510","25480"
"New entrant CS","2022","Heterosexual / straight","Male","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Essex Haven Gateway","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Falkirk","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Flintshire and Wrexham","90","90","24800","23140"
"New entrant CS","2022","Heterosexual / straight","Male","Glasgow City","580","570","30850","27230"
"New entrant CS","2022","Heterosexual / straight","Male","Gloucestershire CC","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Greater Manchester North East","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Greater Manchester North West","70","70","24000","23140"
"New entrant CS","2022","Heterosexual / straight","Male","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Greater Manchester South West","320","320","29090","26590"
"New entrant CS","2022","Heterosexual / straight","Male","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Hackney and Newham","150","150","35440","31060"
"New entrant CS","2022","Heterosexual / straight","Male","Haringey and Islington","70","70","31830","31060"
"New entrant CS","2022","Heterosexual / straight","Male","Harrow and Hillingdon","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Hartlepool and Stockton-on-Tees","70","70","25790","23140"
"New entrant CS","2022","Heterosexual / straight","Male","Heart of Essex","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Hertfordshire CC","110","110","31120","29290"
"New entrant CS","2022","Heterosexual / straight","Male","Hounslow and Richmond upon Thames","90","90","32430","31020"
"New entrant CS","2022","Heterosexual / straight","Male","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Inverness and Nairn, Moray, and Badenoch and Strathspey","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Isle of Wight","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Kensington & Chelsea and Hammersmith & Fulham","60","60","30890","30520"
"New entrant CS","2022","Heterosexual / straight","Male","Kent Thames Gateway","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Kingston upon Hull, City of","60","60","25730","23140"
"New entrant CS","2022","Heterosexual / straight","Male","Lambeth","210","200","38850","32330"
"New entrant CS","2022","Heterosexual / straight","Male","Lancaster and Wyre","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Leeds","510","500","30870","27570"
"New entrant CS","2022","Heterosexual / straight","Male","Leicester","90","80","24990","21930"
"New entrant CS","2022","Heterosexual / straight","Male","Leicestershire CC and Rutland","80","80","27030","23140"
"New entrant CS","2022","Heterosexual / straight","Male","Lewisham and Southwark","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Lincolnshire CC","160","150","27490","26130"
"New entrant CS","2022","Heterosexual / straight","Male","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Liverpool","330","330","26130","24880"
"New entrant CS","2022","Heterosexual / straight","Male","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Manchester","400","400","32030","27570"
"New entrant CS","2022","Heterosexual / straight","Male","Medway","60","60","28190","27430"
"New entrant CS","2022","Heterosexual / straight","Male","Merton, Kingston upon Thames and Sutton","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Mid Kent","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Mid Lancashire","110","110","25660","21260"
"New entrant CS","2022","Heterosexual / straight","Male","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Milton Keynes","70","70","28180","28140"
"New entrant CS","2022","Heterosexual / straight","Male","Monmouthshire and Newport","290","280","30810","30210"
"New entrant CS","2022","Heterosexual / straight","Male","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","North and West Norfolk","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","North Lanarkshire","70","70","24730","21260"
"New entrant CS","2022","Heterosexual / straight","Male","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","North Nottinghamshire","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","North Yorkshire CC","50","50","33250","32270"
"New entrant CS","2022","Heterosexual / straight","Male","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Norwich and East Norfolk","140","140","24720","23140"
"New entrant CS","2022","Heterosexual / straight","Male","Nottingham","360","350","27880","26590"
"New entrant CS","2022","Heterosexual / straight","Male","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Oxfordshire CC","90","90","29770","27570"
"New entrant CS","2022","Heterosexual / straight","Male","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Peterborough","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Plymouth","80","80","29040","26350"
"New entrant CS","2022","Heterosexual / straight","Male","Portsmouth","80","80","33350","27000"
"New entrant CS","2022","Heterosexual / straight","Male","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Redbridge and Waltham Forest","70","70","30480","30130"
"New entrant CS","2022","Heterosexual / straight","Male","Sandwell","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Sefton","150","150","29180","26370"
"New entrant CS","2022","Heterosexual / straight","Male","Sheffield","220","220","32110","27660"
"New entrant CS","2022","Heterosexual / straight","Male","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Shropshire","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Solihull","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Somerset CC","90","90","29130","25000"
"New entrant CS","2022","Heterosexual / straight","Male","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","South Hampshire","180","160","28830","23880"
"New entrant CS","2022","Heterosexual / straight","Male","South Lanarkshire","70","70","23640","21250"
"New entrant CS","2022","Heterosexual / straight","Male","South Nottinghamshire","60","60","30080","23140"
"New entrant CS","2022","Heterosexual / straight","Male","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","South West Wales","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Southampton","50","50","35350","27570"
"New entrant CS","2022","Heterosexual / straight","Male","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Staffordshire CC","140","140","27030","23140"
"New entrant CS","2022","Heterosexual / straight","Male","Stoke-on-Trent","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Suffolk CC","150","150","26920","24710"
"New entrant CS","2022","Heterosexual / straight","Male","Sunderland","80","80","23790","21260"
"New entrant CS","2022","Heterosexual / straight","Male","Swansea","210","210","24400","21840"
"New entrant CS","2022","Heterosexual / straight","Male","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Telford and Wrekin","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Tower Hamlets","290","280","41930","33900"
"New entrant CS","2022","Heterosexual / straight","Male","Tyneside","630","620","28420","26590"
"New entrant CS","2022","Heterosexual / straight","Male","Unknown","110","100","34360","29290"
"New entrant CS","2022","Heterosexual / straight","Male","Wakefield","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Wandsworth","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Warrington","80","80","35780","34140"
"New entrant CS","2022","Heterosexual / straight","Male","Warwickshire CC","50","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","West Cumbria","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","West Northamptonshire","60","60","25770","25460"
"New entrant CS","2022","Heterosexual / straight","Male","West Surrey","100","90","32290","28140"
"New entrant CS","2022","Heterosexual / straight","Male","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","West Sussex (South West)","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Male","Westminster","1510","1500","39600","34260"
"New entrant CS","2022","Heterosexual / straight","Male","Wiltshire","260","260","32260","29230"
"New entrant CS","2022","Heterosexual / straight","Male","Wirral","70","70","24770","21260"
"New entrant CS","2022","Heterosexual / straight","Male","Wolverhampton","70","60","30210","28200"
"New entrant CS","2022","Heterosexual / straight","Male","Worcestershire CC","90","80","25110","23140"
"New entrant CS","2022","Heterosexual / straight","Male","York","130","130","32890","29180"
"New entrant CS","2022","LGBO","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Angus and Dundee City","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Birmingham","60","50","28670","25120"
"New entrant CS","2022","LGBO","Female","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Bristol, City of","60","60","30060","27630"
"New entrant CS","2022","LGBO","Female","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Cardiff and Vale of Glamorgan","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","City of Edinburgh","90","90","29560","27230"
"New entrant CS","2022","LGBO","Female","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Female","Dudley","[c]","[c]","[c]","[c]"
