"Status","Year","Profession_of_post","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Operational Research","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","AA/AO","East Midlands (England)","90","80","20750","21170"
"Leaver CS","2022","Other","AA/AO","East of England","110","100","21410","21170"
"Leaver CS","2022","Other","AA/AO","London","80","80","23100","22460"
"Leaver CS","2022","Other","AA/AO","North East (England)","40","30","[c]","[c]"
"Leaver CS","2022","Other","AA/AO","North West (England)","80","70","21140","21260"
"Leaver CS","2022","Other","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","AA/AO","Scotland","120","110","21940","21260"
"Leaver CS","2022","Other","AA/AO","South East (England)","250","240","20730","20920"
"Leaver CS","2022","Other","AA/AO","South West (England)","160","150","20650","21170"
"Leaver CS","2022","Other","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","AA/AO","Wales","50","40","[c]","[c]"
"Leaver CS","2022","Other","AA/AO","West Midlands (England)","70","60","20820","21220"
"Leaver CS","2022","Other","AA/AO","Yorkshire and The Humber","90","80","20680","21170"
"Leaver CS","2022","Other","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","EO","East of England","40","30","[c]","[c]"
"Leaver CS","2022","Other","EO","London","190","190","28580","28700"
"Leaver CS","2022","Other","EO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","EO","North West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Other","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","EO","Scotland","80","70","25650","24650"
"Leaver CS","2022","Other","EO","South East (England)","90","90","25800","26670"
"Leaver CS","2022","Other","EO","South West (England)","160","150","24400","26350"
"Leaver CS","2022","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","EO","West Midlands (England)","60","50","[c]","[c]"
"Leaver CS","2022","Other","EO","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver CS","2022","Other","G6/G7","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","G6/G7","London","90","80","62270","61040"
"Leaver CS","2022","Other","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","SCS","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","SCS","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","SCS","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","SCS","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","SCS","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","SEO/HEO","London","120","110","37230","36650"
"Leaver CS","2022","Other","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","SEO/HEO","Overseas","40","40","[c]","[c]"
"Leaver CS","2022","Other","SEO/HEO","Scotland","70","60","37530","35720"
"Leaver CS","2022","Other","SEO/HEO","South East (England)","60","60","38610","36460"
"Leaver CS","2022","Other","SEO/HEO","South West (England)","110","100","34310","33300"
"Leaver CS","2022","Other","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Unknown","240","240","36010","33270"
"Leaver CS","2022","Planning","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","EO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","G6/G7","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","London","60","60","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","EO","London","140","120","28040","28500"
"Leaver CS","2022","Policy","EO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","G6/G7","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","G6/G7","London","390","340","58810","56820"
"Leaver CS","2022","Policy","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","G6/G7","Yorkshire and The Humber","40","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SCS","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SCS","London","70","50","[c]","[c]"
"Leaver CS","2022","Policy","SCS","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SCS","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SCS","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SEO/HEO","London","470","400","37470","36820"
"Leaver CS","2022","Policy","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SEO/HEO","South West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SEO/HEO","Wales","40","30","[c]","[c]"
"Leaver CS","2022","Policy","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","SEO/HEO","Yorkshire and The Humber","50","30","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","South West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G6/G7","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G6/G7","London","60","60","62560","59860"
"Leaver CS","2022","Project Delivery","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G6/G7","South West (England)","50","50","[c]","[c]"
"Leaver CS","2022","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SCS","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SCS","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SCS","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SCS","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SEO/HEO","London","70","70","38970","38600"
"Leaver CS","2022","Project Delivery","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SEO/HEO","South East (England)","50","40","[c]","[c]"
"Leaver CS","2022","Project Delivery","SEO/HEO","South West (England)","180","170","35860","36460"
"Leaver CS","2022","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","EO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","EO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","G6/G7","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","G6/G7","London","[c]","[c]","[c]","[c]"
