"Status","Year","Parent_department","Disability","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Work and Pensions","Undeclared","East of England","40","40","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Undeclared","London","130","130","30500","31060"
"New entrant CS","2021","Department for Work and Pensions","Undeclared","North East (England)","50","50","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Undeclared","North West (England)","90","90","25660","27570"
"New entrant CS","2021","Department for Work and Pensions","Undeclared","Scotland","40","30","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Undeclared","South East (England)","100","90","26660","27570"
"New entrant CS","2021","Department for Work and Pensions","Undeclared","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Undeclared","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Undeclared","Yorkshire and The Humber","80","80","26080","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","East Midlands (England)","100","100","26170","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","East of England","110","110","28570","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","London","410","400","31960","31060"
"New entrant CS","2021","Department for Work and Pensions","Unknown","North East (England)","160","160","25160","21010"
"New entrant CS","2021","Department for Work and Pensions","Unknown","North West (England)","320","320","25420","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Scotland","110","100","25860","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","South East (England)","190","180","27010","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","South West (England)","120","120","26550","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Wales","50","50","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","West Midlands (England)","100","90","27180","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Yorkshire and The Humber","180","180","27720","27570"
"New entrant CS","2021","Department of Health and Social Care","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Declared disabled","London","80","70","34280","32330"
"New entrant CS","2021","Department of Health and Social Care","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Declared non-disabled","East Midlands (England)","60","50","32900","31370"
"New entrant CS","2021","Department of Health and Social Care","Declared non-disabled","East of England","100","80","36180","30460"
"New entrant CS","2021","Department of Health and Social Care","Declared non-disabled","London","840","750","37770","32640"
"New entrant CS","2021","Department of Health and Social Care","Declared non-disabled","North East (England)","40","30","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Declared non-disabled","North West (England)","150","130","28140","23140"
"New entrant CS","2021","Department of Health and Social Care","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Declared non-disabled","South East (England)","80","70","33620","30460"
"New entrant CS","2021","Department of Health and Social Care","Declared non-disabled","South West (England)","290","260","30640","28590"
"New entrant CS","2021","Department of Health and Social Care","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Declared non-disabled","West Midlands (England)","90","80","32000","28590"
"New entrant CS","2021","Department of Health and Social Care","Declared non-disabled","Yorkshire and The Humber","70","60","34120","31370"
"New entrant CS","2021","Department of Health and Social Care","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Undeclared","London","120","100","45110","40070"
"New entrant CS","2021","Department of Health and Social Care","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Undeclared","South West (England)","40","30","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","London","850","840","40800","32790"
"New entrant CS","2021","Department of Health and Social Care","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Yorkshire and The Humber","280","270","37880","31130"
"New entrant CS","2021","ESTYN","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Declared non-disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Declared disabled","Wales","[c]","[c]","[c]","[c]"
