"Status","Year","Region_ITL2","Responsibility_level","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","Declared disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","Declared non-disabled","170","170","32870","32000"
"Leaver Dept.","2021","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","Unknown","350","350","31100","32000"
"Leaver Dept.","2021","Unknown","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","AA/AO","Declared non-disabled","80","80","20340","20760"
"Leaver Dept.","2021","West Central Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","EO","Declared non-disabled","70","70","26570","27570"
"Leaver Dept.","2021","West Central Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","SEO/HEO","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","AA/AO","Declared non-disabled","90","90","20420","19930"
"Leaver Dept.","2021","West Midlands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","AA/AO","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","West Midlands","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","EO","Declared non-disabled","80","80","25290","25190"
"Leaver Dept.","2021","West Midlands","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","AA/AO","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","EO","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","AA/AO","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","AA/AO","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","EO","Declared non-disabled","60","50","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SEO/HEO","Declared non-disabled","60","60","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Declared non-disabled","50","40","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Declared non-disabled","50","40","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Unknown","70","70","58850","55590"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Declared non-disabled","90","90","36490","38200"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","AA/AO","Declared non-disabled","60","60","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","EO","Declared non-disabled","90","90","25630","26360"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
