"Status","Year","Region_ITL1","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","North West (England)","16-19","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","16-19","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","16-19","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","16-19","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","16-19","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","16-19","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","16-19","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","16-19","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","16-19","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","16-19","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","16-19","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","16-19","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","16-19","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","16-19","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","16-19","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","16-19","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","20-29","Blackburn with Darwen","60","60","25470","27570"
"In post","2021","North West (England)","20-29","Blackpool","580","570","24450","21010"
"In post","2021","North West (England)","20-29","Cheshire East","110","110","24900","24920"
"In post","2021","North West (England)","20-29","Cheshire West and Chester","70","70","23080","21010"
"In post","2021","North West (England)","20-29","Chorley and West Lancashire","210","200","25010","24620"
"In post","2021","North West (England)","20-29","East Cumbria","60","60","22810","21050"
"In post","2021","North West (England)","20-29","East Lancashire","30","30","[c]","[c]"
"In post","2021","North West (England)","20-29","East Merseyside","90","90","25550","27570"
"In post","2021","North West (England)","20-29","Greater Manchester North East","180","170","25880","27570"
"In post","2021","North West (England)","20-29","Greater Manchester North West","220","220","23810","22850"
"In post","2021","North West (England)","20-29","Greater Manchester South East","180","170","23960","21010"
"In post","2021","North West (England)","20-29","Greater Manchester South West","1160","1140","26250","25560"
"In post","2021","North West (England)","20-29","Lancaster and Wyre","150","150","24020","24120"
"In post","2021","North West (England)","20-29","Liverpool","1580","1530","24890","24890"
"In post","2021","North West (England)","20-29","Manchester","1540","1520","28110","26550"
"In post","2021","North West (England)","20-29","Mid Lancashire","530","500","23150","21010"
"In post","2021","North West (England)","20-29","Sefton","800","780","24300","24440"
"In post","2021","North West (England)","20-29","Warrington","450","450","28140","27570"
"In post","2021","North West (England)","20-29","West Cumbria","160","150","24160","23540"
"In post","2021","North West (England)","20-29","Wirral","190","180","24240","22350"
"In post","2021","North West (England)","30-39","Blackburn with Darwen","110","100","25550","27570"
"In post","2021","North West (England)","30-39","Blackpool","700","650","27520","27570"
"In post","2021","North West (England)","30-39","Cheshire East","150","140","29380","27570"
"In post","2021","North West (England)","30-39","Cheshire West and Chester","70","70","26820","27570"
"In post","2021","North West (England)","30-39","Chorley and West Lancashire","320","310","29320","27380"
"In post","2021","North West (England)","30-39","East Cumbria","130","120","26780","24920"
"In post","2021","North West (England)","30-39","East Lancashire","110","90","26470","27570"
"In post","2021","North West (England)","30-39","East Merseyside","150","140","27810","27570"
"In post","2021","North West (England)","30-39","Greater Manchester North East","220","210","27450","27570"
"In post","2021","North West (England)","30-39","Greater Manchester North West","330","310","25100","24920"
"In post","2021","North West (England)","30-39","Greater Manchester South East","240","230","25750","23840"
"In post","2021","North West (England)","30-39","Greater Manchester South West","1500","1430","30630","27570"
"In post","2021","North West (England)","30-39","Lancaster and Wyre","190","180","26220","26670"
"In post","2021","North West (England)","30-39","Liverpool","2540","2380","28700","25310"
"In post","2021","North West (England)","30-39","Manchester","2100","2030","33260","30900"
"In post","2021","North West (England)","30-39","Mid Lancashire","870","800","25460","22350"
"In post","2021","North West (England)","30-39","Sefton","1190","1120","27900","25560"
"In post","2021","North West (England)","30-39","Warrington","620","600","32190","30640"
"In post","2021","North West (England)","30-39","West Cumbria","230","200","27880","25100"
"In post","2021","North West (England)","30-39","Wirral","290","270","26450","22350"
"In post","2021","North West (England)","40-49","Blackburn with Darwen","150","140","27430","27570"
"In post","2021","North West (England)","40-49","Blackpool","1360","1250","29920","27570"
"In post","2021","North West (England)","40-49","Cheshire East","170","160","32800","27570"
"In post","2021","North West (England)","40-49","Cheshire West and Chester","90","90","26790","27570"
"In post","2021","North West (England)","40-49","Chorley and West Lancashire","300","280","31730","31650"
"In post","2021","North West (England)","40-49","East Cumbria","280","250","28860","25950"
"In post","2021","North West (England)","40-49","East Lancashire","130","120","26370","27570"
"In post","2021","North West (England)","40-49","East Merseyside","260","240","27830","27570"
"In post","2021","North West (England)","40-49","Greater Manchester North East","260","250","28090","27570"
"In post","2021","North West (England)","40-49","Greater Manchester North West","500","450","25820","24920"
"In post","2021","North West (England)","40-49","Greater Manchester South East","300","280","26740","24320"
"In post","2021","North West (England)","40-49","Greater Manchester South West","1360","1290","32770","29340"
"In post","2021","North West (England)","40-49","Lancaster and Wyre","240","220","30570","27570"
"In post","2021","North West (England)","40-49","Liverpool","2430","2270","30930","26560"
"In post","2021","North West (England)","40-49","Manchester","2140","2040","36300","31810"
"In post","2021","North West (England)","40-49","Mid Lancashire","1640","1480","28340","25560"
"In post","2021","North West (England)","40-49","Sefton","1420","1320","31000","27570"
"In post","2021","North West (England)","40-49","Warrington","620","600","34690","33300"
"In post","2021","North West (England)","40-49","West Cumbria","360","320","28350","25450"
"In post","2021","North West (England)","40-49","Wirral","560","490","26060","27130"
"In post","2021","North West (England)","50-59","Blackburn with Darwen","130","120","27680","27570"
"In post","2021","North West (England)","50-59","Blackpool","1920","1760","30940","27570"
"In post","2021","North West (England)","50-59","Cheshire East","240","220","32000","27570"
"In post","2021","North West (England)","50-59","Cheshire West and Chester","170","150","26850","27570"
"In post","2021","North West (England)","50-59","Chorley and West Lancashire","380","350","31230","31650"
"In post","2021","North West (England)","50-59","East Cumbria","350","330","28250","25190"
"In post","2021","North West (England)","50-59","East Lancashire","160","150","25900","27570"
"In post","2021","North West (England)","50-59","East Merseyside","370","330","28330","27570"
"In post","2021","North West (England)","50-59","Greater Manchester North East","420","390","28220","27570"
"In post","2021","North West (England)","50-59","Greater Manchester North West","720","650","25820","26110"
"In post","2021","North West (England)","50-59","Greater Manchester South East","490","460","25680","22780"
"In post","2021","North West (England)","50-59","Greater Manchester South West","1630","1530","32120","27900"
"In post","2021","North West (England)","50-59","Lancaster and Wyre","370","340","29930","27570"
"In post","2021","North West (England)","50-59","Liverpool","2700","2510","31100","26550"
"In post","2021","North West (England)","50-59","Manchester","2480","2360","35900","31650"
"In post","2021","North West (England)","50-59","Mid Lancashire","1950","1780","28930","27130"
"In post","2021","North West (England)","50-59","Sefton","1870","1710","30940","27570"
"In post","2021","North West (England)","50-59","Warrington","790","750","34020","31650"
"In post","2021","North West (England)","50-59","West Cumbria","330","310","30330","27380"
"In post","2021","North West (England)","50-59","Wirral","760","660","26760","27130"
"In post","2021","North West (England)","60-64","Blackburn with Darwen","40","30","[c]","[c]"
"In post","2021","North West (England)","60-64","Blackpool","430","350","28080","27570"
"In post","2021","North West (England)","60-64","Cheshire East","60","50","27140","26320"
"In post","2021","North West (England)","60-64","Cheshire West and Chester","40","30","[c]","[c]"
"In post","2021","North West (England)","60-64","Chorley and West Lancashire","100","70","29570","29540"
"In post","2021","North West (England)","60-64","East Cumbria","90","70","26470","22960"
"In post","2021","North West (England)","60-64","East Lancashire","40","30","[c]","[c]"
"In post","2021","North West (England)","60-64","East Merseyside","130","100","26720","27570"
"In post","2021","North West (England)","60-64","Greater Manchester North East","100","70","27140","27570"
"In post","2021","North West (England)","60-64","Greater Manchester North West","180","130","24490","21550"
"In post","2021","North West (England)","60-64","Greater Manchester South East","130","110","25290","21920"
"In post","2021","North West (England)","60-64","Greater Manchester South West","400","310","28950","27370"
"In post","2021","North West (England)","60-64","Lancaster and Wyre","80","60","29940","26000"
"In post","2021","North West (England)","60-64","Liverpool","720","570","26990","22860"
"In post","2021","North West (England)","60-64","Manchester","540","440","33570","28590"
"In post","2021","North West (England)","60-64","Mid Lancashire","460","360","27270","23980"
"In post","2021","North West (England)","60-64","Sefton","590","450","28150","25560"
"In post","2021","North West (England)","60-64","Warrington","180","140","31060","29020"
"In post","2021","North West (England)","60-64","West Cumbria","100","80","27770","25190"
"In post","2021","North West (England)","60-64","Wirral","270","210","26770","27130"
"In post","2021","North West (England)","65+","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","65+","Blackpool","140","100","25570","21010"
"In post","2021","North West (England)","65+","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","65+","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","65+","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","65+","East Cumbria","[c]","[c]","[c]","[c]"
