"Status","Year","Sex","Organisation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Government Internal Audit Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Female","Government Internal Audit Agency","Internal Audit","160","150","47970","44380"
"In post","2021","Female","Government Internal Audit Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Female","Government Internal Audit Agency","Unknown","30","30","[c]","[c]"
"In post","2021","Female","Government Legal Department","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Female","Government Legal Department","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Female","Government Legal Department","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Female","Government Legal Department","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Female","Government Legal Department","Human Resources","40","40","[c]","[c]"
"In post","2021","Female","Government Legal Department","Legal","1540","1390","55180","52100"
"In post","2021","Female","Government Legal Department","No function","[c]","[c]","[c]","[c]"
"In post","2021","Female","Government Legal Department","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Female","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Government Property Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Female","Government Property Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Female","Government Property Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Female","Government Property Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Female","Government Property Agency","No function","[c]","[c]","[c]","[c]"
"In post","2021","Female","Government Property Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Female","Government Property Agency","Property","[c]","[c]","[c]","[c]"
"In post","2021","Female","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Health and Safety Executive","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Female","Health and Safety Executive","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Female","Health and Safety Executive","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Female","Health and Safety Executive","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Female","Health and Safety Executive","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Female","Health and Safety Executive","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Female","Health and Safety Executive","Human Resources","60","60","36990","31710"
"In post","2021","Female","Health and Safety Executive","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Female","Health and Safety Executive","No function","1090","990","38350","35910"
"In post","2021","Female","Health and Safety Executive","Project Delivery","30","30","[c]","[c]"
"In post","2021","Female","Health and Safety Executive","Property","[c]","[c]","[c]","[c]"
"In post","2021","Female","Health and Safety Executive","Security","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Courts and Tribunals Service","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Courts and Tribunals Service","Digital, Data & Technology","80","80","36360","32320"
"In post","2021","Female","HM Courts and Tribunals Service","Finance","150","140","35200","30990"
"In post","2021","Female","HM Courts and Tribunals Service","Human Resources","70","70","38710","32000"
"In post","2021","Female","HM Courts and Tribunals Service","Legal","870","770","41720","42130"
"In post","2021","Female","HM Courts and Tribunals Service","No function","10280","8980","22140","20420"
"In post","2021","Female","HM Courts and Tribunals Service","Project Delivery","240","240","41110","36420"
"In post","2021","Female","HM Courts and Tribunals Service","Property","30","30","[c]","[c]"
"In post","2021","Female","HM Land Registry","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Land Registry","Digital, Data & Technology","240","210","37460","38450"
"In post","2021","Female","HM Land Registry","Finance","30","30","[c]","[c]"
"In post","2021","Female","HM Land Registry","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Land Registry","Human Resources","70","60","38190","33840"
"In post","2021","Female","HM Land Registry","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Land Registry","Legal","160","140","48960","57000"
"In post","2021","Female","HM Land Registry","No function","3180","2780","27860","27130"
"In post","2021","Female","HM Land Registry","Project Delivery","80","70","40820","38550"
"In post","2021","Female","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Prison and Probation Service","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Prison and Probation Service","Commercial","380","360","45420","42630"
"In post","2021","Female","HM Prison and Probation Service","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Prison and Probation Service","Human Resources","70","70","45610","44760"
"In post","2021","Female","HM Prison and Probation Service","Internal Audit","40","40","[c]","[c]"
"In post","2021","Female","HM Prison and Probation Service","No function","26170","24280","29070","26850"
"In post","2021","Female","HM Prison and Probation Service","Security","320","310","36770","32550"
"In post","2021","Female","HM Revenue and Customs (excl. agencies)","Analysis","280","260","44290","38630"
"In post","2021","Female","HM Revenue and Customs (excl. agencies)","Commercial","70","70","34340","31810"
"In post","2021","Female","HM Revenue and Customs (excl. agencies)","Communications","2000","1870","29700","25560"
"In post","2021","Female","HM Revenue and Customs (excl. agencies)","Counter Fraud","4190","3800","31820","29570"
"In post","2021","Female","HM Revenue and Customs (excl. agencies)","Debt","2640","2280","23280","21440"
"In post","2021","Female","HM Revenue and Customs (excl. agencies)","Digital, Data & Technology","1050","990","38690","34170"
"In post","2021","Female","HM Revenue and Customs (excl. agencies)","Finance","1430","1220","30710","25560"
"In post","2021","Female","HM Revenue and Customs (excl. agencies)","Human Resources","1030","930","35870","31810"
"In post","2021","Female","HM Revenue and Customs (excl. agencies)","Internal Audit","40","40","[c]","[c]"
"In post","2021","Female","HM Revenue and Customs (excl. agencies)","Legal","690","630","39660","31810"
"In post","2021","Female","HM Revenue and Customs (excl. agencies)","No function","17220","14770","27420","21440"
"In post","2021","Female","HM Revenue and Customs (excl. agencies)","Project Delivery","2420","2250","42140","38630"
"In post","2021","Female","HM Revenue and Customs (excl. agencies)","Property","110","100","38350","38630"
"In post","2021","Female","HM Revenue and Customs (excl. agencies)","Security","70","60","36980","38630"
"In post","2021","Female","HM Treasury (excl. agencies)","Analysis","40","40","[c]","[c]"
"In post","2021","Female","HM Treasury (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Treasury (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Treasury (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Treasury (excl. agencies)","Finance","50","40","[c]","[c]"
"In post","2021","Female","HM Treasury (excl. agencies)","Human Resources","70","70","40980","37500"
"In post","2021","Female","HM Treasury (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Treasury (excl. agencies)","No function","770","740","45930","40690"
"In post","2021","Female","HM Treasury (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Treasury (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Home Office (incl. agencies)","Unknown","18320","16540","31370","27370"
"In post","2021","Female","Insolvency Service","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Female","Insolvency Service","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Female","Insolvency Service","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Female","Insolvency Service","Counter Fraud","110","100","38790","39170"
"In post","2021","Female","Insolvency Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Female","Insolvency Service","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Female","Insolvency Service","Human Resources","40","40","[c]","[c]"
"In post","2021","Female","Insolvency Service","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Female","Insolvency Service","No function","780","730","27980","25060"
"In post","2021","Female","Insolvency Service","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Female","Institute for Apprenticeships and Technical Education","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Female","Institute for Apprenticeships and Technical Education","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Female","Institute for Apprenticeships and Technical Education","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Female","Institute for Apprenticeships and Technical Education","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Female","Institute for Apprenticeships and Technical Education","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Female","Institute for Apprenticeships and Technical Education","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Female","Institute for Apprenticeships and Technical Education","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Female","Institute for Apprenticeships and Technical Education","No function","100","100","47460","49960"
"In post","2021","Female","Institute for Apprenticeships and Technical Education","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal Aid Agency","Commercial","100","90","36880","37310"
"In post","2021","Female","Legal Aid Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal Aid Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal Aid Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal Aid Agency","Legal","40","40","[c]","[c]"
"In post","2021","Female","Legal Aid Agency","No function","560","500","24230","21170"
"In post","2021","Female","Legal Aid Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Female","Maritime and Coastguard Agency","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Female","Maritime and Coastguard Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Female","Maritime and Coastguard Agency","Digital, Data & Technology","40","40","[c]","[c]"
"In post","2021","Female","Maritime and Coastguard Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Female","Maritime and Coastguard Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Female","Maritime and Coastguard Agency","Internal Audit","[c]","[c]","[c]","[c]"
