"Status","Year","Function_of_post","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","South East (England)","SEO/HEO","690","670","36670","35570"
"In post","2022","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","South West (England)","AA/AO","230","230","20960","21170"
"In post","2022","Digital, Data & Technology","South West (England)","EO","640","620","27120","26740"
"In post","2022","Digital, Data & Technology","South West (England)","G6/G7","720","690","54800","53500"
"In post","2022","Digital, Data & Technology","South West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","South West (England)","SEO/HEO","2040","1960","37710","38450"
"In post","2022","Digital, Data & Technology","South West (England)","Unknown","60","60","36110","34430"
"In post","2022","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wales","AA/AO","90","80","21670","21840"
"In post","2022","Digital, Data & Technology","Wales","EO","420","400","27310","26470"
"In post","2022","Digital, Data & Technology","Wales","G6/G7","460","450","57880","55210"
"In post","2022","Digital, Data & Technology","Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Wales","SEO/HEO","1130","1100","38930","38250"
"In post","2022","Digital, Data & Technology","West Midlands (England)","AA/AO","70","70","21420","21170"
"In post","2022","Digital, Data & Technology","West Midlands (England)","EO","250","230","26940","26670"
"In post","2022","Digital, Data & Technology","West Midlands (England)","G6/G7","310","310","56900","55210"
"In post","2022","Digital, Data & Technology","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","West Midlands (England)","SEO/HEO","660","640","36500","36050"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","AA/AO","40","40","[c]","[c]"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","EO","270","260","27140","26820"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","G6/G7","520","520","56880","55210"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","SEO/HEO","690","670","36360","36290"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","AA/AO","30","30","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","EO","80","70","26570","26670"
"In post","2022","Finance","East Midlands (England)","G6/G7","60","60","56530","55210"
"In post","2022","Finance","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","SEO/HEO","140","130","36070","34170"
"In post","2022","Finance","East of England","AA/AO","50","40","21600","21380"
"In post","2022","Finance","East of England","EO","80","80","27310","26670"
"In post","2022","Finance","East of England","G6/G7","50","50","58270","58550"
"In post","2022","Finance","East of England","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East of England","SEO/HEO","140","130","38060","37000"
"In post","2022","Finance","London","AA/AO","110","100","25000","25330"
"In post","2022","Finance","London","EO","360","350","29550","30060"
"In post","2022","Finance","London","G6/G7","1020","1000","61810","60940"
"In post","2022","Finance","London","SCS","170","170","89290","81700"
"In post","2022","Finance","London","SEO/HEO","1340","1310","40150","40470"
"In post","2022","Finance","North East (England)","AA/AO","60","40","21360","21250"
"In post","2022","Finance","North East (England)","EO","130","120","26730","26820"
"In post","2022","Finance","North East (England)","G6/G7","210","200","56280","55210"
"In post","2022","Finance","North East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North East (England)","SEO/HEO","480","460","35070","33370"
"In post","2022","Finance","North West (England)","AA/AO","210","180","21240","21260"
"In post","2022","Finance","North West (England)","EO","210","190","26750","27570"
"In post","2022","Finance","North West (England)","G6/G7","300","290","55880","54160"
"In post","2022","Finance","North West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North West (England)","SEO/HEO","650","620","35530","35310"
"In post","2022","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Scotland","AA/AO","540","440","21820","21250"
"In post","2022","Finance","Scotland","EO","160","150","27320","26820"
"In post","2022","Finance","Scotland","G6/G7","100","100","55440","54220"
"In post","2022","Finance","Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Scotland","SEO/HEO","230","220","37080","35980"
"In post","2022","Finance","South East (England)","AA/AO","130","110","21880","22080"
"In post","2022","Finance","South East (England)","EO","250","240","27210","26670"
"In post","2022","Finance","South East (England)","G6/G7","140","140","58090","56540"
"In post","2022","Finance","South East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South East (England)","SEO/HEO","480","460","37970","36050"
"In post","2022","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South West (England)","AA/AO","60","50","21460","21270"
"In post","2022","Finance","South West (England)","EO","300","280","24370","25000"
"In post","2022","Finance","South West (England)","G6/G7","230","230","57480","57060"
"In post","2022","Finance","South West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South West (England)","SEO/HEO","590","560","37280","36460"
"In post","2022","Finance","South West (England)","Unknown","50","50","[c]","[c]"
"In post","2022","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","AA/AO","90","80","20990","21380"
"In post","2022","Finance","Wales","EO","90","90","26470","26470"
"In post","2022","Finance","Wales","G6/G7","80","80","55790","54240"
"In post","2022","Finance","Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","SEO/HEO","190","180","36980","36050"
"In post","2022","Finance","West Midlands (England)","AA/AO","90","80","21170","21250"
"In post","2022","Finance","West Midlands (England)","EO","130","130","25820","25620"
"In post","2022","Finance","West Midlands (England)","G6/G7","200","190","55550","50940"
"In post","2022","Finance","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","SEO/HEO","420","410","35950","36500"
"In post","2022","Finance","Yorkshire and The Humber","AA/AO","360","290","21490","21250"
"In post","2022","Finance","Yorkshire and The Humber","EO","290","280","26230","26820"
"In post","2022","Finance","Yorkshire and The Humber","G6/G7","360","350","55780","52750"
"In post","2022","Finance","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Yorkshire and The Humber","SEO/HEO","720","690","35110","35310"
"In post","2022","Grants Management","East Midlands (England)","AA/AO","50","50","21040","21300"
"In post","2022","Grants Management","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North East (England)","AA/AO","250","230","21250","21300"
"In post","2022","Grants Management","North East (England)","EO","90","80","25290","24920"
"In post","2022","Grants Management","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North East (England)","SEO/HEO","60","60","32000","30360"
"In post","2022","Grants Management","North West (England)","AA/AO","570","500","21300","21300"
"In post","2022","Grants Management","North West (England)","EO","210","190","25360","25100"
"In post","2022","Grants Management","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North West (England)","SEO/HEO","100","90","32350","30470"
"In post","2022","Grants Management","South East (England)","AA/AO","80","70","21300","21300"
"In post","2022","Grants Management","South East (England)","EO","40","40","[c]","[c]"
"In post","2022","Grants Management","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","South East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","South East (England)","SEO/HEO","50","50","33850","31900"
"In post","2022","Grants Management","South West (England)","AA/AO","110","100","21300","21300"
"In post","2022","Grants Management","South West (England)","EO","80","70","25800","25880"
"In post","2022","Grants Management","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","South West (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","South West (England)","SEO/HEO","50","50","32920","31080"
"In post","2022","Grants Management","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","West Midlands (England)","AA/AO","80","80","21300","21300"
"In post","2022","Grants Management","West Midlands (England)","EO","50","50","25460","25190"
"In post","2022","Grants Management","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Yorkshire and The Humber","AA/AO","120","110","21280","21300"
"In post","2022","Grants Management","Yorkshire and The Humber","EO","80","70","25410","24920"
"In post","2022","Grants Management","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Yorkshire and The Humber","SEO/HEO","50","40","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","AA/AO","40","40","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","EO","140","130","26790","27130"
"In post","2022","Human Resources","East Midlands (England)","G6/G7","90","90","57740","55210"
"In post","2022","Human Resources","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","SEO/HEO","300","290","35710","33370"
"In post","2022","Human Resources","East of England","AA/AO","40","40","[c]","[c]"
"In post","2022","Human Resources","East of England","EO","90","80","27810","27570"
"In post","2022","Human Resources","East of England","G6/G7","50","40","[c]","[c]"
"In post","2022","Human Resources","East of England","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East of England","SEO/HEO","150","140","36650","35520"
"In post","2022","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","London","AA/AO","90","90","24560","24210"
"In post","2022","Human Resources","London","EO","490","480","29020","28500"
"In post","2022","Human Resources","London","G6/G7","940","910","60640","59160"
"In post","2022","Human Resources","London","SCS","150","140","88370","80430"
"In post","2022","Human Resources","London","SEO/HEO","1220","1190","38710","37930"
"In post","2022","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North East (England)","AA/AO","250","220","21210","21050"
"In post","2022","Human Resources","North East (England)","EO","250","230","26320","26820"
"In post","2022","Human Resources","North East (England)","G6/G7","90","90","53770","52340"
"In post","2022","Human Resources","North East (England)","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North East (England)","SEO/HEO","320","310","34470","33080"
"In post","2022","Human Resources","North West (England)","AA/AO","320","280","21400","21250"
"In post","2022","Human Resources","North West (England)","EO","470","440","26910","26930"
"In post","2022","Human Resources","North West (England)","G6/G7","290","280","55680","55210"
