"Status","Year","Disability","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Eastern Scotland","G6/G7","1530","1450","62140","61010"
"In post","2021","Declared non-disabled","Eastern Scotland","SCS","150","140","91070","83230"
"In post","2021","Declared non-disabled","Eastern Scotland","SEO/HEO","3050","2920","38200","36780"
"In post","2021","Declared non-disabled","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Essex","AA/AO","1040","930","23750","22890"
"In post","2021","Declared non-disabled","Essex","EO","1650","1500","28730","29290"
"In post","2021","Declared non-disabled","Essex","G6/G7","200","190","58830","52820"
"In post","2021","Declared non-disabled","Essex","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Essex","SEO/HEO","780","730","36650","35120"
"In post","2021","Declared non-disabled","Essex","Unknown","170","160","28390","28200"
"In post","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","2520","2330","22130","21010"
"In post","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","4150","3860","25820","26670"
"In post","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","3580","3450","56230","54540"
"In post","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","210","210","96070","90020"
"In post","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","8520","8170","35900","35190"
"In post","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1370","1310","38970","35980"
"In post","2021","Declared non-disabled","Greater Manchester","AA/AO","3520","3170","21170","21010"
"In post","2021","Declared non-disabled","Greater Manchester","EO","3950","3710","26630","27570"
"In post","2021","Declared non-disabled","Greater Manchester","G6/G7","1510","1470","57180","52630"
"In post","2021","Declared non-disabled","Greater Manchester","SCS","90","90","88560","85120"
"In post","2021","Declared non-disabled","Greater Manchester","SEO/HEO","3480","3340","34900","33180"
"In post","2021","Declared non-disabled","Greater Manchester","Unknown","560","520","30080","30210"
"In post","2021","Declared non-disabled","Hampshire and Isle of Wight","AA/AO","2670","2330","22060","20920"
"In post","2021","Declared non-disabled","Hampshire and Isle of Wight","EO","2510","2340","27020","26700"
"In post","2021","Declared non-disabled","Hampshire and Isle of Wight","G6/G7","1240","1180","56230","54540"
"In post","2021","Declared non-disabled","Hampshire and Isle of Wight","SCS","50","50","87110","82280"
"In post","2021","Declared non-disabled","Hampshire and Isle of Wight","SEO/HEO","3060","2940","35920","34610"
"In post","2021","Declared non-disabled","Hampshire and Isle of Wight","Unknown","250","230","32990","31420"
"In post","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","1240","1160","22600","21050"
"In post","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","EO","820","760","26960","27570"
"In post","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","70","60","58390","52640"
"In post","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","500","480","36540","34880"
"In post","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","230","210","29530","28200"
"In post","2021","Declared non-disabled","Highlands and Islands","AA/AO","610","570","22470","21150"
"In post","2021","Declared non-disabled","Highlands and Islands","EO","460","430","28640","27570"
"In post","2021","Declared non-disabled","Highlands and Islands","G6/G7","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","Highlands and Islands","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Highlands and Islands","SEO/HEO","280","270","37920","36610"
"In post","2021","Declared non-disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inner London - East","AA/AO","1620","1480","25480","25110"
"In post","2021","Declared non-disabled","Inner London - East","EO","2830","2670","30490","31060"
"In post","2021","Declared non-disabled","Inner London - East","G6/G7","2590","2500","61820","59250"
"In post","2021","Declared non-disabled","Inner London - East","SCS","440","400","97630","94690"
"In post","2021","Declared non-disabled","Inner London - East","SEO/HEO","3030","2920","39360","39090"
"In post","2021","Declared non-disabled","Inner London - East","Unknown","500","480","33820","34100"
"In post","2021","Declared non-disabled","Inner London - West","AA/AO","2780","2640","25610","24490"
"In post","2021","Declared non-disabled","Inner London - West","EO","5030","4880","29360","29300"
"In post","2021","Declared non-disabled","Inner London - West","G6/G7","14680","14160","60250","58200"
"In post","2021","Declared non-disabled","Inner London - West","SCS","2710","2620","88950","79760"
"In post","2021","Declared non-disabled","Inner London - West","SEO/HEO","14110","13860","38470","37720"
"In post","2021","Declared non-disabled","Inner London - West","Unknown","160","160","38660","35310"
"In post","2021","Declared non-disabled","Kent","AA/AO","1960","1840","25120","24180"
"In post","2021","Declared non-disabled","Kent","EO","2660","2440","28140","27370"
"In post","2021","Declared non-disabled","Kent","G6/G7","190","180","56960","53460"
"In post","2021","Declared non-disabled","Kent","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","SEO/HEO","930","890","36360","35120"
"In post","2021","Declared non-disabled","Kent","Unknown","200","180","30490","32090"
"In post","2021","Declared non-disabled","Lancashire","AA/AO","3970","3530","21760","21010"
"In post","2021","Declared non-disabled","Lancashire","EO","3120","2820","27450","27570"
"In post","2021","Declared non-disabled","Lancashire","G6/G7","600","570","56920","53450"
"In post","2021","Declared non-disabled","Lancashire","SCS","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Lancashire","SEO/HEO","1760","1660","35610","34290"
"In post","2021","Declared non-disabled","Lancashire","Unknown","310","290","30050","30210"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","1850","1650","22030","21010"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","EO","1280","1190","27250","27570"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G6/G7","150","140","58180","55610"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO/HEO","670","630","36770","35000"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","270","250","29870","30210"
"In post","2021","Declared non-disabled","Lincolnshire","AA/AO","900","840","22230","21010"
"In post","2021","Declared non-disabled","Lincolnshire","EO","530","490","27680","27570"
"In post","2021","Declared non-disabled","Lincolnshire","G6/G7","60","60","59080","55610"
"In post","2021","Declared non-disabled","Lincolnshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Lincolnshire","SEO/HEO","400","390","36450","34940"
"In post","2021","Declared non-disabled","Lincolnshire","Unknown","90","90","30670","30210"
"In post","2021","Declared non-disabled","Merseyside","AA/AO","4660","4070","21090","21430"
"In post","2021","Declared non-disabled","Merseyside","EO","4550","4150","26260","26150"
"In post","2021","Declared non-disabled","Merseyside","G6/G7","940","900","56060","52920"
"In post","2021","Declared non-disabled","Merseyside","SCS","60","50","88930","84660"
"In post","2021","Declared non-disabled","Merseyside","SEO/HEO","2960","2820","34780","32740"
"In post","2021","Declared non-disabled","Merseyside","Unknown","280","260","29670","28200"
"In post","2021","Declared non-disabled","North Eastern Scotland","AA/AO","250","230","26080","22230"
"In post","2021","Declared non-disabled","North Eastern Scotland","EO","330","300","28290","27570"
"In post","2021","Declared non-disabled","North Eastern Scotland","G6/G7","90","90","66770","61060"
"In post","2021","Declared non-disabled","North Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North Eastern Scotland","SEO/HEO","380","370","48100","38640"
"In post","2021","Declared non-disabled","North Yorkshire","AA/AO","900","840","22250","20920"
"In post","2021","Declared non-disabled","North Yorkshire","EO","740","700","27390","26750"
"In post","2021","Declared non-disabled","North Yorkshire","G6/G7","530","510","58830","55610"
"In post","2021","Declared non-disabled","North Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North Yorkshire","SEO/HEO","1000","970","35880","35480"
"In post","2021","Declared non-disabled","North Yorkshire","Unknown","140","120","29780","29200"
"In post","2021","Declared non-disabled","Northern Ireland","AA/AO","960","890","20850","20310"
"In post","2021","Declared non-disabled","Northern Ireland","EO","600","560","26470","25560"
"In post","2021","Declared non-disabled","Northern Ireland","G6/G7","180","170","56070","52580"
"In post","2021","Declared non-disabled","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland","SEO/HEO","570","550","34690","31940"
"In post","2021","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Northumberland and Tyne and Wear","AA/AO","5500","4630","20750","21010"
"In post","2021","Declared non-disabled","Northumberland and Tyne and Wear","EO","3660","3310","26580","27570"
"In post","2021","Declared non-disabled","Northumberland and Tyne and Wear","G6/G7","1240","1200","54600","52580"
"In post","2021","Declared non-disabled","Northumberland and Tyne and Wear","SCS","70","70","88160","79600"
"In post","2021","Declared non-disabled","Northumberland and Tyne and Wear","SEO/HEO","3270","3090","34480","32470"
"In post","2021","Declared non-disabled","Northumberland and Tyne and Wear","Unknown","230","210","29430","28200"
"In post","2021","Declared non-disabled","Outer London - East and North East","AA/AO","910","840","26450","25110"
"In post","2021","Declared non-disabled","Outer London - East and North East","EO","1250","1160","31220","31060"
"In post","2021","Declared non-disabled","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Outer London - East and North East","SEO/HEO","240","230","40100","38690"
"In post","2021","Declared non-disabled","Outer London - East and North East","Unknown","190","180","33590","34100"
"In post","2021","Declared non-disabled","Outer London - South","AA/AO","1420","1280","24280","25630"
"In post","2021","Declared non-disabled","Outer London - South","EO","2280","2150","29870","29570"
"In post","2021","Declared non-disabled","Outer London - South","G6/G7","1200","1170","63500","61090"
"In post","2021","Declared non-disabled","Outer London - South","SCS","60","60","89100","82030"
"In post","2021","Declared non-disabled","Outer London - South","SEO/HEO","2610","2520","39450","37660"
"In post","2021","Declared non-disabled","Outer London - South","Unknown","130","120","34290","32090"
"In post","2021","Declared non-disabled","Outer London - West and North West","AA/AO","1380","1260","25520","25110"
"In post","2021","Declared non-disabled","Outer London - West and North West","EO","3060","2790","29940","30330"
"In post","2021","Declared non-disabled","Outer London - West and North West","G6/G7","330","320","58760","57630"
"In post","2021","Declared non-disabled","Outer London - West and North West","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Outer London - West and North West","SEO/HEO","1520","1460","37830","36650"
"In post","2021","Declared non-disabled","Outer London - West and North West","Unknown","180","170","32420","29720"
"In post","2021","Declared non-disabled","Overseas","AA/AO","50","50","[c]","[c]"
"In post","2021","Declared non-disabled","Overseas","EO","210","210","27760","27130"
"In post","2021","Declared non-disabled","Overseas","G6/G7","880","870","59790","57790"
"In post","2021","Declared non-disabled","Overseas","SCS","210","210","86750","78510"
"In post","2021","Declared non-disabled","Overseas","SEO/HEO","1010","1010","38740","34770"
"In post","2021","Declared non-disabled","Overseas","Unknown","210","210","[c]","[c]"
"In post","2021","Declared non-disabled","Shropshire and Staffordshire","AA/AO","2080","1900","22690","21030"
"In post","2021","Declared non-disabled","Shropshire and Staffordshire","EO","1730","1600","27620","27570"
"In post","2021","Declared non-disabled","Shropshire and Staffordshire","G6/G7","320","310","57750","53500"
"In post","2021","Declared non-disabled","Shropshire and Staffordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","1220","1160","37170","36460"
"In post","2021","Declared non-disabled","Shropshire and Staffordshire","Unknown","260","240","30920","31420"
"In post","2021","Declared non-disabled","South Yorkshire","AA/AO","2210","1930","21950","21430"
"In post","2021","Declared non-disabled","South Yorkshire","EO","2040","1820","26880","27570"
"In post","2021","Declared non-disabled","South Yorkshire","G6/G7","900","860","55780","52280"
"In post","2021","Declared non-disabled","South Yorkshire","SCS","60","60","81350","76590"
"In post","2021","Declared non-disabled","South Yorkshire","SEO/HEO","1850","1740","35120","34290"
