"Status","Year","Function_of_post","Region_ITL3","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Security","Overseas","30-39","40","40","[c]","[c]"
"In post","2022","Security","Overseas","40-49","30","30","[c]","[c]"
"In post","2022","Security","Overseas","50-59","60","60","38180","34260"
"In post","2022","Security","Overseas","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Overseas","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Oxfordshire CC","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Oxfordshire CC","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Oxfordshire CC","40-49","30","30","[c]","[c]"
"In post","2022","Security","Oxfordshire CC","50-59","70","70","30320","25000"
"In post","2022","Security","Oxfordshire CC","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Oxfordshire CC","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Perth and Kinross, and Stirling","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Perth and Kinross, and Stirling","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Perth and Kinross, and Stirling","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Perth and Kinross, and Stirling","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Peterborough","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Peterborough","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Peterborough","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Peterborough","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Peterborough","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Peterborough","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Plymouth","20-29","40","40","[c]","[c]"
"In post","2022","Security","Plymouth","30-39","60","60","28470","24800"
"In post","2022","Security","Plymouth","40-49","60","60","31210","36190"
"In post","2022","Security","Plymouth","50-59","130","130","31880","33300"
"In post","2022","Security","Plymouth","60-64","40","30","[c]","[c]"
"In post","2022","Security","Plymouth","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Portsmouth","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Security","Portsmouth","20-29","40","40","[c]","[c]"
"In post","2022","Security","Portsmouth","30-39","80","80","31610","33000"
"In post","2022","Security","Portsmouth","40-49","90","90","33970","40070"
"In post","2022","Security","Portsmouth","50-59","160","160","31650","32500"
"In post","2022","Security","Portsmouth","60-64","50","40","[c]","[c]"
"In post","2022","Security","Portsmouth","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Powys","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Powys","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Powys","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Powys","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Sefton","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Sefton","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Sefton","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Sefton","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Sefton","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Sheffield","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Sheffield","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Sheffield","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Sheffield","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Sheffield","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Shropshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Shropshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Shropshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Shropshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Shropshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Somerset CC","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Somerset CC","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Somerset CC","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Somerset CC","50-59","40","40","[c]","[c]"
"In post","2022","Security","Somerset CC","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Somerset CC","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","South and West Derbyshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","South and West Derbyshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Ayrshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Ayrshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Ayrshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Ayrshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Hampshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Hampshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Hampshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Hampshire","50-59","70","70","26490","21830"
"In post","2022","Security","South Hampshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Hampshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Lanarkshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Lanarkshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Teesside","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","South West Wales","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","South West Wales","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","South West Wales","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","South West Wales","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","South West Wales","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","South West Wales","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Southend-on-Sea","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Southend-on-Sea","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Staffordshire CC","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Staffordshire CC","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Staffordshire CC","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Staffordshire CC","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Staffordshire CC","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Staffordshire CC","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Suffolk CC","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Suffolk CC","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Suffolk CC","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Suffolk CC","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Suffolk CC","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Suffolk CC","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Sunderland","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Sunderland","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Sunderland","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Swansea","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Swansea","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Swansea","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Swansea","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Swansea","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Swansea","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Swindon","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Telford and Wrekin","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Telford and Wrekin","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Telford and Wrekin","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Telford and Wrekin","50-59","40","40","[c]","[c]"
"In post","2022","Security","Telford and Wrekin","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tower Hamlets","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tower Hamlets","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tower Hamlets","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tower Hamlets","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tower Hamlets","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tower Hamlets","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tyneside","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tyneside","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tyneside","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tyneside","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tyneside","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tyneside","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","50-59","40","40","[c]","[c]"
"In post","2022","Security","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wakefield","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wakefield","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wakefield","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wakefield","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Walsall","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wandsworth","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wandsworth","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wandsworth","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wandsworth","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wandsworth","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Warrington","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Warrington","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Warrington","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Warrington","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Warwickshire CC","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Warwickshire CC","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Warwickshire CC","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Warwickshire CC","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Warwickshire CC","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Warwickshire CC","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Cumbria","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Cumbria","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Cumbria","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Cumbria","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Cumbria","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Essex","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Kent","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Kent","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Kent","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Kent","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Kent","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Kent","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Northamptonshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Northamptonshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Surrey","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Surrey","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Surrey","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Surrey","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Surrey","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Sussex (South West)","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Sussex (South West)","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Westminster","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Security","Westminster","20-29","280","270","35760","35670"
"In post","2022","Security","Westminster","30-39","330","330","44200","43300"
"In post","2022","Security","Westminster","40-49","310","310","49430","45200"
"In post","2022","Security","Westminster","50-59","360","360","44310","41570"
"In post","2022","Security","Westminster","60-64","90","90","41490","38580"
"In post","2022","Security","Westminster","65+","40","30","[c]","[c]"
"In post","2022","Security","Wiltshire","20-29","30","30","[c]","[c]"
"In post","2022","Security","Wiltshire","30-39","40","40","[c]","[c]"
"In post","2022","Security","Wiltshire","40-49","60","50","30320","29200"
"In post","2022","Security","Wiltshire","50-59","130","130","30660","29230"
"In post","2022","Security","Wiltshire","60-64","40","40","[c]","[c]"
"In post","2022","Security","Wiltshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wirral","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Worcestershire CC","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Worcestershire CC","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Worcestershire CC","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","York","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Security","York","20-29","100","90","25930","24100"
"In post","2022","Security","York","30-39","80","80","31110","32000"
"In post","2022","Security","York","40-49","100","90","33490","33300"
"In post","2022","Security","York","50-59","160","150","30260","28380"
"In post","2022","Security","York","60-64","40","40","[c]","[c]"
"In post","2022","Security","York","65+","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","20-29","100","90","29270","28980"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","30-39","180","180","33650","31540"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","40-49","170","160","39200","36130"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","50-59","210","200","38900","33360"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","60-64","60","50","37100","36130"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Angus and Dundee City","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Angus and Dundee City","20-29","190","190","24970","23230"
"In post","2022","Unknown","Angus and Dundee City","30-39","280","270","28300","27230"
"In post","2022","Unknown","Angus and Dundee City","40-49","250","240","31060","27230"
"In post","2022","Unknown","Angus and Dundee City","50-59","200","190","32750","27230"
"In post","2022","Unknown","Angus and Dundee City","60-64","50","40","[c]","[c]"
"In post","2022","Unknown","Angus and Dundee City","65+","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Antrim and Newtownabbey","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Antrim and Newtownabbey","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Antrim and Newtownabbey","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Antrim and Newtownabbey","50-59","50","50","26640","22130"
"In post","2022","Unknown","Antrim and Newtownabbey","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Antrim and Newtownabbey","65+","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ards and North Down","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ards and North Down","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ards and North Down","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ards and North Down","50-59","40","30","[c]","[c]"
"In post","2022","Unknown","Ards and North Down","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ards and North Down","65+","[c]","[c]","[c]","[c]"
