"Status","Year","Responsibility_level","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","East Derbyshire","90","70","20580","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","130","100","20640","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","East Kent","410","370","24460","24180"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","East Lancashire","120","100","20710","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","East Merseyside","190","150","20590","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","East Sussex CC","550","470","20870","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Enfield","40","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Essex Haven Gateway","40","40","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Essex Thames Gateway","300","260","24060","24180"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Falkirk","630","520","20910","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Flintshire and Wrexham","310","270","20830","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Glasgow City","1110","970","20660","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Gloucestershire","70","50","20900","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Greater Manchester North East","160","140","20540","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Greater Manchester North West","730","640","20660","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Greater Manchester South East","450","400","20770","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Greater Manchester South West","280","250","20790","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Gwent Valleys","220","190","20750","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Gwynedd","290","260","20950","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Hackney and Newham","440","380","23950","23210"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Haringey and Islington","50","40","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Harrow and Hillingdon","70","60","24560","25110"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Hartlepool and Stockton-on-Tees","330","280","20780","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Hertfordshire","140","120","23960","24180"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Hounslow and Richmond upon Thames","40","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","160","130","20600","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","60","50","20720","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Isle of Wight","90","80","20880","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Kent Thames Gateway","60","50","24170","24180"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Kingston upon Hull, City of","200","150","20740","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Lambeth","70","60","24620","25110"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Lancaster and Wyre","90","90","20940","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Leeds","400","360","20930","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Leicester","410","340","20750","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Lewisham and Southwark","50","50","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Lincolnshire","150","120","20850","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Liverpool","170","140","20900","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Luton","40","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Manchester","210","180","20620","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Medway","40","40","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Merton, Kingston upon Thames and Sutton","30","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Mid Lancashire","1040","910","20760","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Milton Keynes","50","40","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Monmouthshire and Newport","100","90","20800","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Na h-Eileanan Siar","80","70","20960","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","North and North East Lincolnshire","220","180","20930","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","North Hampshire","30","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","North Lanarkshire","420","350","20710","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","North Northamptonshire","190","150","20940","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Norwich and East Norfolk","170","130","20830","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Nottingham","250","210","20900","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Oxfordshire","50","40","21780","21270"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Perth and Kinross and Stirling","30","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Peterborough","60","40","20770","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Plymouth","50","40","20790","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Portsmouth","120","90","20600","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Powys","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","290","260","24570","25110"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Sandwell","50","40","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Sefton","210","170","20860","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Sheffield","330","290","20800","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Somerset","160","130","20950","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","South and West Derbyshire","40","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","South Teesside","280","260","20870","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","South West Wales","180","150","20840","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Southampton","70","60","20690","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Southend-on-Sea","70","50","24300","24180"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Staffordshire CC","60","50","20850","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Stoke-on-Trent","170","140","20620","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Suffolk","120","100","20960","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Sunderland","690","560","20800","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Swansea","290","250","20930","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Telford and Wrekin","130","110","20910","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Torbay","130","110","20790","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Tower Hamlets","70","60","24460","25110"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Tyneside","2440","2130","20880","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Unknown","170","150","22470","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Wakefield","40","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Walsall","220","190","20760","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Wandsworth","70","50","24650","25110"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Warrington","210","170","20690","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Warwickshire","240","200","20780","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","West Cumbria","50","40","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","West Lothian","70","70","20800","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","West Sussex (South West)","110","90","20650","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Westminster","90","80","24770","25110"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Wiltshire","40","30","[c]","[c]"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Wirral","770","640","20800","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Wolverhampton","260","220","20680","21010"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","Worcestershire","100","80","20540","20230"
"In post","2021","AA/AO","Department for Work and Pensions (excl. agencies)","York","40","30","[c]","[c]"
"In post","2021","AA/AO","Department of Health and Social Care (excl. agencies)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department of Health and Social Care (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Department of Health and Social Care (excl. agencies)","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Disclosure Scotland","Glasgow City","190","170","21940","22230"
"In post","2021","AA/AO","Driver and Vehicle Licensing Agency","Swansea","4090","3460","20640","21590"
"In post","2021","AA/AO","Driver and Vehicle Standards Agency","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Driver and Vehicle Standards Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Driver and Vehicle Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
