"Status","Year","Responsibility_level","Region_ITL3","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","20-29","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","30-39","30","30","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","40-49","80","70","21690","21010"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","50-59","120","110","22350","21010"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","60-64","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Ayrshire and North Ayrshire mainland","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Cumbria","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Cumbria","20-29","40","40","[c]","[c]"
"In post","2021","AA/AO","East Cumbria","30-39","50","50","21520","21050"
"In post","2021","AA/AO","East Cumbria","40-49","90","80","21530","21050"
"In post","2021","AA/AO","East Cumbria","50-59","110","100","21870","21050"
"In post","2021","AA/AO","East Cumbria","60-64","30","30","[c]","[c]"
"In post","2021","AA/AO","East Cumbria","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Derbyshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Derbyshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Derbyshire","50-59","60","50","20320","20180"
"In post","2021","AA/AO","East Derbyshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Derbyshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","20-29","270","260","23770","22220"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","30-39","290","270","27190","24610"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","40-49","230","220","28300","24450"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","50-59","450","430","27810","22220"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","60-64","90","70","23440","21010"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","65+","30","30","[c]","[c]"
"In post","2021","AA/AO","East Kent","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Kent","20-29","240","230","22370","21430"
"In post","2021","AA/AO","East Kent","30-39","150","140","22680","21430"
"In post","2021","AA/AO","East Kent","40-49","180","150","22870","22980"
"In post","2021","AA/AO","East Kent","50-59","290","270","22770","22980"
"In post","2021","AA/AO","East Kent","60-64","100","80","22700","24180"
"In post","2021","AA/AO","East Kent","65+","30","30","[c]","[c]"
"In post","2021","AA/AO","East Lancashire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lancashire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lancashire","40-49","40","30","[c]","[c]"
"In post","2021","AA/AO","East Lancashire","50-59","60","60","20360","20180"
"In post","2021","AA/AO","East Lancashire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lancashire","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lothian and Midlothian","30-39","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lothian and Midlothian","40-49","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lothian and Midlothian","50-59","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lothian and Midlothian","60-64","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lothian and Midlothian","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Merseyside","20-29","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Merseyside","30-39","30","30","[c]","[c]"
"In post","2021","AA/AO","East Merseyside","40-49","70","60","20550","20180"
"In post","2021","AA/AO","East Merseyside","50-59","110","90","20530","20180"
"In post","2021","AA/AO","East Merseyside","60-64","40","30","[c]","[c]"
"In post","2021","AA/AO","East Merseyside","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Riding of Yorkshire","20-29","230","230","23840","24440"
"In post","2021","AA/AO","East Riding of Yorkshire","30-39","220","200","25040","24920"
"In post","2021","AA/AO","East Riding of Yorkshire","40-49","170","160","25830","24920"
"In post","2021","AA/AO","East Riding of Yorkshire","50-59","280","260","26220","24920"
"In post","2021","AA/AO","East Riding of Yorkshire","60-64","80","60","26090","25400"
"In post","2021","AA/AO","East Riding of Yorkshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Surrey","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Surrey","20-29","120","120","31100","33570"
"In post","2021","AA/AO","East Surrey","30-39","130","130","32190","33590"
"In post","2021","AA/AO","East Surrey","40-49","90","90","30650","33590"
"In post","2021","AA/AO","East Surrey","50-59","150","140","29350","29250"
"In post","2021","AA/AO","East Surrey","60-64","40","30","[c]","[c]"
"In post","2021","AA/AO","East Surrey","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Sussex CC","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Sussex CC","20-29","190","190","23460","21010"
"In post","2021","AA/AO","East Sussex CC","30-39","170","150","23500","21010"
"In post","2021","AA/AO","East Sussex CC","40-49","170","150","22230","21010"
"In post","2021","AA/AO","East Sussex CC","50-59","250","220","21800","21010"
"In post","2021","AA/AO","East Sussex CC","60-64","110","80","21120","21010"
"In post","2021","AA/AO","East Sussex CC","65+","30","30","[c]","[c]"
"In post","2021","AA/AO","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Enfield","20-29","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Enfield","30-39","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Enfield","40-49","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Enfield","50-59","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Enfield","60-64","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Enfield","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","20-29","50","50","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","30-39","50","50","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","40-49","70","70","26150","22110"
"In post","2021","AA/AO","Essex Haven Gateway","50-59","100","90","26970","21580"
"In post","2021","AA/AO","Essex Haven Gateway","60-64","40","40","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Thames Gateway","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Thames Gateway","20-29","40","40","[c]","[c]"
"In post","2021","AA/AO","Essex Thames Gateway","30-39","50","40","[c]","[c]"
"In post","2021","AA/AO","Essex Thames Gateway","40-49","70","60","23360","24180"
"In post","2021","AA/AO","Essex Thames Gateway","50-59","120","110","23120","24180"
"In post","2021","AA/AO","Essex Thames Gateway","60-64","40","30","[c]","[c]"
"In post","2021","AA/AO","Essex Thames Gateway","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Falkirk","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Falkirk","20-29","180","170","21460","21010"
"In post","2021","AA/AO","Falkirk","30-39","200","170","21810","21010"
"In post","2021","AA/AO","Falkirk","40-49","210","170","21390","21010"
"In post","2021","AA/AO","Falkirk","50-59","180","160","21400","21010"
"In post","2021","AA/AO","Falkirk","60-64","80","60","21920","21010"
"In post","2021","AA/AO","Falkirk","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Fermanagh and Omagh","20-29","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Fermanagh and Omagh","30-39","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Fermanagh and Omagh","40-49","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Fermanagh and Omagh","50-59","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Fermanagh and Omagh","60-64","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Flintshire and Wrexham","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Flintshire and Wrexham","20-29","270","270","22770","22850"
"In post","2021","AA/AO","Flintshire and Wrexham","30-39","230","220","23130","22850"
"In post","2021","AA/AO","Flintshire and Wrexham","40-49","170","160","22330","21010"
"In post","2021","AA/AO","Flintshire and Wrexham","50-59","240","220","21810","21010"
"In post","2021","AA/AO","Flintshire and Wrexham","60-64","70","60","21000","21010"
"In post","2021","AA/AO","Flintshire and Wrexham","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Glasgow City","16-19","30","30","[c]","[c]"
"In post","2021","AA/AO","Glasgow City","20-29","690","660","20970","20920"
"In post","2021","AA/AO","Glasgow City","30-39","740","670","21120","21010"
"In post","2021","AA/AO","Glasgow City","40-49","770","690","21090","21010"
"In post","2021","AA/AO","Glasgow City","50-59","1110","1000","21100","21010"
"In post","2021","AA/AO","Glasgow City","60-64","360","300","21100","21010"
"In post","2021","AA/AO","Glasgow City","65+","120","90","20960","21010"
"In post","2021","AA/AO","Gloucestershire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Gloucestershire","20-29","60","60","22220","22350"
"In post","2021","AA/AO","Gloucestershire","30-39","70","60","23220","21130"
"In post","2021","AA/AO","Gloucestershire","40-49","80","80","24200","21050"
"In post","2021","AA/AO","Gloucestershire","50-59","140","130","22870","21010"
"In post","2021","AA/AO","Gloucestershire","60-64","50","40","[c]","[c]"
"In post","2021","AA/AO","Gloucestershire","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester North East","20-29","60","60","22900","21650"
"In post","2021","AA/AO","Greater Manchester North East","30-39","50","50","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester North East","40-49","60","50","23300","21010"
"In post","2021","AA/AO","Greater Manchester North East","50-59","140","120","23010","21010"
"In post","2021","AA/AO","Greater Manchester North East","60-64","30","20","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester North East","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester North West","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester North West","20-29","150","150","22170","21010"
"In post","2021","AA/AO","Greater Manchester North West","30-39","170","160","22500","21010"
"In post","2021","AA/AO","Greater Manchester North West","40-49","250","220","21320","21010"
"In post","2021","AA/AO","Greater Manchester North West","50-59","360","320","21370","21010"
"In post","2021","AA/AO","Greater Manchester North West","60-64","100","70","20740","20690"
"In post","2021","AA/AO","Greater Manchester North West","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester South East","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester South East","20-29","110","100","21100","21010"
"In post","2021","AA/AO","Greater Manchester South East","30-39","110","100","21120","21010"
"In post","2021","AA/AO","Greater Manchester South East","40-49","140","130","20990","21010"
"In post","2021","AA/AO","Greater Manchester South East","50-59","240","210","20610","21010"
"In post","2021","AA/AO","Greater Manchester South East","60-64","70","50","20570","20570"
"In post","2021","AA/AO","Greater Manchester South East","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester South West","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester South West","20-29","400","390","20250","20140"
"In post","2021","AA/AO","Greater Manchester South West","30-39","300","270","20380","20140"
"In post","2021","AA/AO","Greater Manchester South West","40-49","310","270","20550","20140"
"In post","2021","AA/AO","Greater Manchester South West","50-59","470","420","20660","20910"
"In post","2021","AA/AO","Greater Manchester South West","60-64","140","120","20710","21010"
"In post","2021","AA/AO","Greater Manchester South West","65+","50","40","[c]","[c]"
"In post","2021","AA/AO","Gwent Valleys","20-29","50","40","[c]","[c]"
"In post","2021","AA/AO","Gwent Valleys","30-39","80","70","20740","21010"
"In post","2021","AA/AO","Gwent Valleys","40-49","70","50","20860","21010"
"In post","2021","AA/AO","Gwent Valleys","50-59","100","90","20900","21010"
"In post","2021","AA/AO","Gwent Valleys","60-64","30","30","[c]","[c]"
"In post","2021","AA/AO","Gwent Valleys","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Gwynedd","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Gwynedd","20-29","70","70","21140","21010"
"In post","2021","AA/AO","Gwynedd","30-39","80","70","21030","21010"
"In post","2021","AA/AO","Gwynedd","40-49","90","80","21210","21010"
"In post","2021","AA/AO","Gwynedd","50-59","120","110","21170","21010"
"In post","2021","AA/AO","Gwynedd","60-64","40","30","[c]","[c]"
"In post","2021","AA/AO","Gwynedd","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Hackney and Newham","20-29","40","40","[c]","[c]"
"In post","2021","AA/AO","Hackney and Newham","30-39","60","50","23850","25060"
"In post","2021","AA/AO","Hackney and Newham","40-49","180","150","24020","25060"
"In post","2021","AA/AO","Hackney and Newham","50-59","310","290","24280","24930"
"In post","2021","AA/AO","Hackney and Newham","60-64","120","100","24520","25110"
"In post","2021","AA/AO","Hackney and Newham","65+","60","50","24440","25110"
"In post","2021","AA/AO","Haringey and Islington","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Haringey and Islington","20-29","170","160","27820","25450"
"In post","2021","AA/AO","Haringey and Islington","30-39","150","140","28670","28040"
"In post","2021","AA/AO","Haringey and Islington","40-49","140","130","28340","25450"
"In post","2021","AA/AO","Haringey and Islington","50-59","170","170","28340","26240"
"In post","2021","AA/AO","Haringey and Islington","60-64","50","40","[c]","[c]"
"In post","2021","AA/AO","Haringey and Islington","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Harrow and Hillingdon","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Harrow and Hillingdon","20-29","90","90","25350","25630"
"In post","2021","AA/AO","Harrow and Hillingdon","30-39","100","100","25440","25630"
"In post","2021","AA/AO","Harrow and Hillingdon","40-49","120","110","25140","25630"
"In post","2021","AA/AO","Harrow and Hillingdon","50-59","160","150","25120","25630"
"In post","2021","AA/AO","Harrow and Hillingdon","60-64","80","70","24540","25630"
"In post","2021","AA/AO","Harrow and Hillingdon","65+","50","40","24920","25630"
"In post","2021","AA/AO","Hartlepool and Stockton-on-Tees","20-29","100","100","22830","22850"
"In post","2021","AA/AO","Hartlepool and Stockton-on-Tees","30-39","160","150","23060","22850"
"In post","2021","AA/AO","Hartlepool and Stockton-on-Tees","40-49","160","150","23740","21550"
"In post","2021","AA/AO","Hartlepool and Stockton-on-Tees","50-59","290","260","23720","21010"
"In post","2021","AA/AO","Hartlepool and Stockton-on-Tees","60-64","80","60","23190","21010"
"In post","2021","AA/AO","Hartlepool and Stockton-on-Tees","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Heart of Essex","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Heart of Essex","20-29","100","100","26420","25850"
"In post","2021","AA/AO","Heart of Essex","30-39","80","80","26680","28380"
"In post","2021","AA/AO","Heart of Essex","40-49","110","100","25390","24850"
"In post","2021","AA/AO","Heart of Essex","50-59","110","110","24710","23270"
"In post","2021","AA/AO","Heart of Essex","60-64","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Heart of Essex","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Herefordshire, County of","20-29","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Herefordshire, County of","30-39","30","30","[c]","[c]"
"In post","2021","AA/AO","Herefordshire, County of","40-49","50","40","[c]","[c]"
"In post","2021","AA/AO","Herefordshire, County of","50-59","90","90","26880","21130"
"In post","2021","AA/AO","Herefordshire, County of","60-64","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Herefordshire, County of","65+","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Hertfordshire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Hertfordshire","20-29","140","140","26600","27850"
"In post","2021","AA/AO","Hertfordshire","30-39","130","120","26740","26420"
"In post","2021","AA/AO","Hertfordshire","40-49","120","110","25270","24470"
"In post","2021","AA/AO","Hertfordshire","50-59","190","180","24690","24180"
"In post","2021","AA/AO","Hertfordshire","60-64","70","70","23290","24180"
"In post","2021","AA/AO","Hertfordshire","65+","40","30","[c]","[c]"
"In post","2021","AA/AO","Hounslow and Richmond upon Thames","16-19","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Hounslow and Richmond upon Thames","20-29","220","220","27940","30720"
"In post","2021","AA/AO","Hounslow and Richmond upon Thames","30-39","190","180","28890","30720"
