"Status","Year","Sexual_orientation","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Heterosexual / straight","Animal and Plant Health Agency","Outer London - West and North West","60","60","33330","31690"
"In post","2022","Heterosexual / straight","Animal and Plant Health Agency","Shropshire and Staffordshire","70","70","29440","24920"
"In post","2022","Heterosexual / straight","Animal and Plant Health Agency","Southern Scotland","50","50","[c]","[c]"
"In post","2022","Heterosexual / straight","Animal and Plant Health Agency","Surrey, East and West Sussex","470","450","33310","28840"
"In post","2022","Heterosexual / straight","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Animal and Plant Health Agency","West Wales and The Valleys","160","140","28130","25100"
"In post","2022","Heterosexual / straight","Animal and Plant Health Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Attorney General's Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","70","60","34100","33300"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","East Anglia","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","48980","49700"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Greater Manchester","170","160","42630","37300"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Inner London - East","660","650","53070","54700"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Inner London - West","2390","2350","52550","54700"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Merseyside","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","North Yorkshire","350","340","33110","32000"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","340","310","29120","24100"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","South Yorkshire","40","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","Unknown","150","140","41900","37300"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","West Central Scotland","150","150","41440","33300"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","West Midlands","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Cabinet Office (excl. agencies)","West Yorkshire","70","70","44090","38420"
"In post","2022","Heterosexual / straight","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Centre for Environment, Fisheries and Aquaculture Science","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","60","60","35360","30640"
"In post","2022","Heterosexual / straight","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","180","160","34480","30220"
"In post","2022","Heterosexual / straight","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Charity Commission","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Charity Commission","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Charity Commission","Inner London - West","50","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Charity Commission","Merseyside","180","170","32790","29160"
"In post","2022","Heterosexual / straight","Companies House","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Companies House","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Companies House","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Companies House","East Wales","750","690","32220","27460"
"In post","2022","Heterosexual / straight","Companies House","Eastern Scotland","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Companies House","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Companies House","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Companies House","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Companies House","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Companies House","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Companies House","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Companies House","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Companies House","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Companies House","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Companies House","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Companies House","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Competition and Markets Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Competition and Markets Authority","Eastern Scotland","50","50","[c]","[c]"
"In post","2022","Heterosexual / straight","Competition and Markets Authority","Inner London - East","650","620","61100","56630"
"In post","2022","Heterosexual / straight","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Criminal Injuries Compensation Authority","West Central Scotland","200","180","28350","25120"
"In post","2022","Heterosexual / straight","Crown Commercial Service","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","East Anglia","110","110","38740","38330"
"In post","2022","Heterosexual / straight","Crown Commercial Service","East Wales","80","80","36740","32440"
"In post","2022","Heterosexual / straight","Crown Commercial Service","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","Inner London - East","50","50","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","Merseyside","300","290","38490","38330"
"In post","2022","Heterosexual / straight","Crown Commercial Service","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Commercial Service","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Office and Procurator Fiscal Service","Eastern Scotland","740","700","37230","31540"
"In post","2022","Heterosexual / straight","Crown Office and Procurator Fiscal Service","Highlands and Islands","80","70","33100","23530"
"In post","2022","Heterosexual / straight","Crown Office and Procurator Fiscal Service","North Eastern Scotland","110","100","34030","30040"
"In post","2022","Heterosexual / straight","Crown Office and Procurator Fiscal Service","Southern Scotland","280","260","35090","30040"
"In post","2022","Heterosexual / straight","Crown Office and Procurator Fiscal Service","West Central Scotland","810","760","36380","31540"
"In post","2022","Heterosexual / straight","Crown Prosecution Service","Bedfordshire and Hertfordshire","140","120","42640","40000"
"In post","2022","Heterosexual / straight","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","90","90","41270","35020"
"In post","2022","Heterosexual / straight","Crown Prosecution Service","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Prosecution Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Prosecution Service","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Prosecution Service","Derbyshire and Nottinghamshire","230","220","37920","31080"
"In post","2022","Heterosexual / straight","Crown Prosecution Service","Devon","80","80","39190","34480"
"In post","2022","Heterosexual / straight","Crown Prosecution Service","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Prosecution Service","East Anglia","90","80","35560","28430"
"In post","2022","Heterosexual / straight","Crown Prosecution Service","East Wales","220","210","40220","38180"
"In post","2022","Heterosexual / straight","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","60","50","41150","48080"
"In post","2022","Heterosexual / straight","Crown Prosecution Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Crown Prosecution Service","Essex","160","150","42090","40000"
"In post","2022","Heterosexual / straight","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","130","120","40220","38000"
