"Status","Year","Age","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Defence Equipment and Support","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Equipment and Support","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Science and Technology Laboratory","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Science and Technology Laboratory","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Science and Technology Laboratory","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Science and Technology Laboratory","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Science and Technology Laboratory","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Science and Technology Laboratory","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Science and Technology Laboratory","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Defence Science and Technology Laboratory","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","110","100","48970","52300"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Policy","60","60","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","Policy","40","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","90","90","42460","38370"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Development","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Development","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Development","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Development","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","International Trade","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport (excl. agencies)","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport (excl. agencies)","Unknown","70","70","47540","43550"
"Leaver Dept.","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","360","340","30200","27570"
"Leaver Dept.","2021","30-39","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Licensing Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Licensing Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Licensing Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Licensing Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Licensing Agency","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Licensing Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Licensing Agency","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Standards Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Standards Agency","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Driver and Vehicle Standards Agency","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Education and Skills Funding Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Education and Skills Funding Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Education and Skills Funding Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Education and Skills Funding Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Education and Skills Funding Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign and Commonwealth Office (excl. agencies)","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Government Actuary's Department","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Government Internal Audit Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Government Internal Audit Agency","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Government Legal Department","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Government Legal Department","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Government Legal Department","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Government Legal Department","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Health and Safety Executive","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Health and Safety Executive","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Health and Safety Executive","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Courts and Tribunals Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Courts and Tribunals Service","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Courts and Tribunals Service","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Courts and Tribunals Service","Operational Delivery","100","90","23220","21530"
"Leaver Dept.","2021","30-39","HM Courts and Tribunals Service","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Prison and Probation Service","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Prison and Probation Service","Operational Delivery","90","90","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Prison and Probation Service","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Prison and Probation Service","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Prison and Probation Service","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Prison and Probation Service","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs (excl. agencies)","Unknown","490","480","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury (excl. agencies)","Policy","40","40","[c]","[c]"
