"Status","Year","Region_ITL2","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Swindon","70","60","55560","54420"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Wiltshire","1650","1590","54100","52660"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Bath and North East Somerset, North Somerset and South Gloucestershire","150","150","100420","92370"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Bristol, City of","90","80","92100","84000"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Wiltshire","60","50","95210","92460"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","6380","6150","36560","36550"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Bristol, City of","2170","2040","35400","34390"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Gloucestershire","300","270","35770","33840"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Swindon","90","90","35830","36740"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Wiltshire","3180","3060","35360","35610"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","1530","1480","41280","39100"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Bristol, City of","160","150","28840","28200"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Gloucestershire","90","80","28950","28200"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Swindon","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Wiltshire","100","90","36050","32690"
"In post","2021","Greater Manchester","AA/AO","Greater Manchester North East","350","320","22930","21010"
"In post","2021","Greater Manchester","AA/AO","Greater Manchester North West","1060","940","21580","21010"
"In post","2021","Greater Manchester","AA/AO","Greater Manchester South East","690","610","20870","21010"
"In post","2021","Greater Manchester","AA/AO","Greater Manchester South West","1690","1520","20490","20140"
"In post","2021","Greater Manchester","AA/AO","Manchester","1930","1770","21690","21000"
"In post","2021","Greater Manchester","EO","Greater Manchester North East","590","560","27650","27570"
"In post","2021","Greater Manchester","EO","Greater Manchester North West","650","580","27420","27570"
"In post","2021","Greater Manchester","EO","Greater Manchester South East","410","380","27190","27570"
"In post","2021","Greater Manchester","EO","Greater Manchester South West","1720","1630","25860","25560"
"In post","2021","Greater Manchester","EO","Manchester","2430","2300","26450","26120"
"In post","2021","Greater Manchester","G6/G7","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","G6/G7","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","G6/G7","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","G6/G7","Greater Manchester South West","630","610","55950","52580"
"In post","2021","Greater Manchester","G6/G7","Manchester","1420","1370","56970","52920"
"In post","2021","Greater Manchester","SCS","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","SCS","Greater Manchester South West","40","40","[c]","[c]"
"In post","2021","Greater Manchester","SCS","Manchester","100","90","89060","86200"
"In post","2021","Greater Manchester","SEO/HEO","Greater Manchester North East","120","110","36170","34290"
"In post","2021","Greater Manchester","SEO/HEO","Greater Manchester North West","150","140","35660","34290"
"In post","2021","Greater Manchester","SEO/HEO","Greater Manchester South East","160","150","35290","33300"
"In post","2021","Greater Manchester","SEO/HEO","Greater Manchester South West","1820","1760","34180","31810"
"In post","2021","Greater Manchester","SEO/HEO","Manchester","2970","2850","34950","33310"
"In post","2021","Greater Manchester","Unknown","Greater Manchester North East","130","120","29090","30210"
"In post","2021","Greater Manchester","Unknown","Greater Manchester North West","120","110","30010","30210"
"In post","2021","Greater Manchester","Unknown","Greater Manchester South East","110","110","29860","30210"
"In post","2021","Greater Manchester","Unknown","Greater Manchester South West","250","240","31000","30210"
"In post","2021","Greater Manchester","Unknown","Manchester","140","130","28160","23840"
"In post","2021","Hampshire and Isle of Wight","AA/AO","Central Hampshire","810","780","23220","20920"
"In post","2021","Hampshire and Isle of Wight","AA/AO","Isle of Wight","570","520","24850","24040"
"In post","2021","Hampshire and Isle of Wight","AA/AO","North Hampshire","300","280","21290","20920"
"In post","2021","Hampshire and Isle of Wight","AA/AO","Portsmouth","1350","1230","22540","20920"
"In post","2021","Hampshire and Isle of Wight","AA/AO","South Hampshire","1350","940","20270","19520"
"In post","2021","Hampshire and Isle of Wight","AA/AO","Southampton","280","240","20860","21010"
"In post","2021","Hampshire and Isle of Wight","EO","Central Hampshire","720","680","27210","26670"
"In post","2021","Hampshire and Isle of Wight","EO","Isle of Wight","220","190","28300","27570"
"In post","2021","Hampshire and Isle of Wight","EO","North Hampshire","270","250","27220","27570"
"In post","2021","Hampshire and Isle of Wight","EO","Portsmouth","1160","1080","27310","26670"
"In post","2021","Hampshire and Isle of Wight","EO","South Hampshire","980","920","26140","26520"
"In post","2021","Hampshire and Isle of Wight","EO","Southampton","410","380","26830","27370"
"In post","2021","Hampshire and Isle of Wight","G6/G7","Central Hampshire","950","910","53350","53500"
"In post","2021","Hampshire and Isle of Wight","G6/G7","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","G6/G7","North Hampshire","100","90","72010","76050"
"In post","2021","Hampshire and Isle of Wight","G6/G7","Portsmouth","250","240","59580","54540"
"In post","2021","Hampshire and Isle of Wight","G6/G7","South Hampshire","420","400","54300","50520"
"In post","2021","Hampshire and Isle of Wight","G6/G7","Southampton","140","140","59910","55310"
"In post","2021","Hampshire and Isle of Wight","SCS","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","SCS","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","SCS","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","SCS","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","SCS","South Hampshire","30","30","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","SCS","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","SEO/HEO","Central Hampshire","1650","1600","35810","35390"
"In post","2021","Hampshire and Isle of Wight","SEO/HEO","Isle of Wight","80","80","38250","36710"
"In post","2021","Hampshire and Isle of Wight","SEO/HEO","North Hampshire","290","280","36640","34120"
"In post","2021","Hampshire and Isle of Wight","SEO/HEO","Portsmouth","1060","1010","36210","33900"
"In post","2021","Hampshire and Isle of Wight","SEO/HEO","South Hampshire","1200","1150","34010","33300"
"In post","2021","Hampshire and Isle of Wight","SEO/HEO","Southampton","370","350","37420","38650"
"In post","2021","Hampshire and Isle of Wight","Unknown","Central Hampshire","40","40","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Unknown","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Unknown","North Hampshire","60","50","29820","28200"
"In post","2021","Hampshire and Isle of Wight","Unknown","Portsmouth","80","70","38590","34340"
"In post","2021","Hampshire and Isle of Wight","Unknown","South Hampshire","80","70","31790","30590"
"In post","2021","Hampshire and Isle of Wight","Unknown","Southampton","70","60","28130","28200"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Herefordshire, County of","220","210","25050","21010"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Warwickshire","490","440","20940","21010"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Worcestershire","1110","1050","23760","22850"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","EO","Herefordshire, County of","140","130","28120","27570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","EO","Warwickshire","440","410","25780","27570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","EO","Worcestershire","510","480","28020","27570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","Worcestershire","80","80","55590","52120"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SCS","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SCS","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Herefordshire, County of","50","50","35740","33300"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Warwickshire","230","220","36530","34290"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Worcestershire","380","360","36790","35900"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Warwickshire","120","110","28390","24800"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Worcestershire","160","150","29780","28320"
"In post","2021","Highlands and Islands","AA/AO","Caithness and Sutherland and Ross and Cromarty","80","70","23780","22920"
"In post","2021","Highlands and Islands","AA/AO","Inverness and Nairn and Moray, Badenoch and Strathspey","470","440","21660","21010"
"In post","2021","Highlands and Islands","AA/AO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","160","140","23900","22920"
"In post","2021","Highlands and Islands","AA/AO","Na h-Eileanan Siar","100","90","21520","21010"
"In post","2021","Highlands and Islands","AA/AO","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","AA/AO","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","EO","Caithness and Sutherland and Ross and Cromarty","90","90","29660","28120"
"In post","2021","Highlands and Islands","EO","Inverness and Nairn and Moray, Badenoch and Strathspey","380","360","28680","27570"
"In post","2021","Highlands and Islands","EO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","130","120","28970","28120"
"In post","2021","Highlands and Islands","EO","Na h-Eileanan Siar","50","40","[c]","[c]"
"In post","2021","Highlands and Islands","EO","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","EO","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","G6/G7","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","G6/G7","Inverness and Nairn and Moray, Badenoch and Strathspey","40","40","[c]","[c]"
"In post","2021","Highlands and Islands","G6/G7","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","G6/G7","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","G6/G7","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","SCS","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","SEO/HEO","Caithness and Sutherland and Ross and Cromarty","30","30","[c]","[c]"
"In post","2021","Highlands and Islands","SEO/HEO","Inverness and Nairn and Moray, Badenoch and Strathspey","240","230","38180","37470"
"In post","2021","Highlands and Islands","SEO/HEO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","40","40","[c]","[c]"
"In post","2021","Highlands and Islands","SEO/HEO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","SEO/HEO","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","SEO/HEO","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Unknown","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - East","AA/AO","Hackney and Newham","770","670","24260","25060"
"In post","2021","Inner London - East","AA/AO","Haringey and Islington","700","670","27950","25450"
"In post","2021","Inner London - East","AA/AO","Lambeth","480","460","27900","25860"
"In post","2021","Inner London - East","AA/AO","Lewisham and Southwark","280","260","25980","25110"
"In post","2021","Inner London - East","AA/AO","Tower Hamlets","490","450","23610","23500"
"In post","2021","Inner London - East","EO","Hackney and Newham","1090","1010","30850","31060"
"In post","2021","Inner London - East","EO","Haringey and Islington","510","480","31130","31060"
"In post","2021","Inner London - East","EO","Lambeth","1280","1220","32180","31880"
"In post","2021","Inner London - East","EO","Lewisham and Southwark","570","560","30090","31060"
"In post","2021","Inner London - East","EO","Tower Hamlets","1020","980","29230","29570"
"In post","2021","Inner London - East","G6/G7","Hackney and Newham","290","270","63050","59160"
"In post","2021","Inner London - East","G6/G7","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - East","G6/G7","Lambeth","850","810","61260","59160"
"In post","2021","Inner London - East","G6/G7","Lewisham and Southwark","50","50","61810","60300"
"In post","2021","Inner London - East","G6/G7","Tower Hamlets","2550","2470","61730","59160"
"In post","2021","Inner London - East","SCS","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - East","SCS","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - East","SCS","Lambeth","190","160","105160","97400"
"In post","2021","Inner London - East","SCS","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - East","SCS","Tower Hamlets","440","420","95920","91920"
"In post","2021","Inner London - East","SEO/HEO","Hackney and Newham","770","740","39140","38510"
"In post","2021","Inner London - East","SEO/HEO","Haringey and Islington","150","140","40660","38710"
"In post","2021","Inner London - East","SEO/HEO","Lambeth","1510","1430","41200","40810"
"In post","2021","Inner London - East","SEO/HEO","Lewisham and Southwark","140","140","38390","36800"
"In post","2021","Inner London - East","SEO/HEO","Tower Hamlets","2320","2270","38640","38060"
"In post","2021","Inner London - East","Unknown","Hackney and Newham","120","120","29930","26810"
"In post","2021","Inner London - East","Unknown","Haringey and Islington","130","120","32840","34100"
