"Status","Year","Region_ITL3","Responsibility_level","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Leicestershire CC and Rutland","G6/G7","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","G6/G7","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","SCS","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","SEO/HEO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","SEO/HEO","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","SEO/HEO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","SEO/HEO","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Unknown","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","AA/AO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","AA/AO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","EO","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","EO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","EO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","EO","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","EO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","G6/G7","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","G6/G7","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","G6/G7","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","SCS","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","SCS","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","SCS","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","SEO/HEO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","SEO/HEO","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Unknown","HM Prison and Probation Service","160","150","34670","33700"
"New entrant CS","2022","Lincolnshire CC","AA/AO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","AA/AO","HM Prison and Probation Service","110","110","22790","23140"
"New entrant CS","2022","Lincolnshire CC","AA/AO","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","AA/AO","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","EO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","EO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","EO","Department for Work and Pensions (excl. agencies)","50","50","27570","27570"
"New entrant CS","2022","Lincolnshire CC","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","EO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","EO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","EO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","EO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","G6/G7","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","G6/G7","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","G6/G7","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","G6/G7","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","G6/G7","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","SCS","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","SEO/HEO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","SEO/HEO","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","SEO/HEO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","SEO/HEO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Unknown","HM Prison and Probation Service","100","90","28760","26310"
"New entrant CS","2022","Lisburn and Castlereagh","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","AA/AO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","EO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","EO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","SEO/HEO","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","SEO/HEO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","AA/AO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","AA/AO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","AA/AO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","AA/AO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","AA/AO","HM Revenue and Customs (excl. agencies)","660","640","21250","21250"
"New entrant CS","2022","Liverpool","AA/AO","Home Office","50","50","[c]","[c]"
"New entrant CS","2022","Liverpool","AA/AO","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","AA/AO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","AA/AO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","EO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","EO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","EO","Department for Work and Pensions (excl. agencies)","150","150","27570","27570"
"New entrant CS","2022","Liverpool","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","EO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","EO","HM Revenue and Customs (excl. agencies)","150","150","26420","26590"
"New entrant CS","2022","Liverpool","EO","Home Office","90","90","24880","24880"
"New entrant CS","2022","Liverpool","EO","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","EO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","EO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","EO","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","G6/G7","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","G6/G7","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","G6/G7","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","G6/G7","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","G6/G7","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","G6/G7","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","G6/G7","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","G6/G7","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","G6/G7","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SCS","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SEO/HEO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SEO/HEO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SEO/HEO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SEO/HEO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SEO/HEO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SEO/HEO","HM Revenue and Customs (excl. agencies)","120","120","33490","33080"
"New entrant CS","2022","Liverpool","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SEO/HEO","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SEO/HEO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SEO/HEO","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","Unknown","HM Prison and Probation Service","180","170","26530","24800"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","EO","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","Luton","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","EO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","G6/G7","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","SEO/HEO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","Unknown","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","Unknown","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","Department for Work and Pensions (excl. agencies)","110","110","21250","21260"
"New entrant CS","2022","Manchester","AA/AO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","HM Prison and Probation Service","100","100","22480","23140"
"New entrant CS","2022","Manchester","AA/AO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Department for Education (excl. agencies)","60","60","25000","25000"
"New entrant CS","2022","Manchester","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Department for Work and Pensions (excl. agencies)","150","150","27540","27570"
"New entrant CS","2022","Manchester","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","HM Revenue and Customs (excl. agencies)","110","110","26610","26590"
"New entrant CS","2022","Manchester","EO","Home Office","30","20","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","EO","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","G6/G7","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SCS","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SCS","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SCS","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SCS","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Department for Education (excl. agencies)","80","80","33550","36500"
"New entrant CS","2022","Manchester","SEO/HEO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Department for Work and Pensions (excl. agencies)","70","70","35740","35310"
"New entrant CS","2022","Manchester","SEO/HEO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","HM Revenue and Customs (excl. agencies)","80","80","33840","33080"
"New entrant CS","2022","Manchester","SEO/HEO","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","Unknown","HM Prison and Probation Service","150","140","27740","23170"
"New entrant CS","2022","Medway","AA/AO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","AA/AO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","AA/AO","HM Prison and Probation Service","140","140","26580","28140"
"New entrant CS","2022","Medway","AA/AO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","AA/AO","The Insolvency Service","[c]","[c]","[c]","[c]"
