"Status","Year","Region_ITL2","Parent_department","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Merseyside","Charity Commission","Declared non-disabled","170","160","33280","29160"
"In post","2022","Merseyside","Charity Commission","Unknown","160","150","30230","29160"
"In post","2022","Merseyside","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Business, Energy and Industrial Strategy","Declared non-disabled","30","30","[c]","[c]"
"In post","2022","Merseyside","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Digital, Culture, Media and Sport","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Levelling Up, Housing and Communities","Declared non-disabled","50","40","[c]","[c]"
"In post","2022","Merseyside","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Transport","Declared non-disabled","100","90","31510","26780"
"In post","2022","Merseyside","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department for Work and Pensions","Declared disabled","890","770","27110","27570"
"In post","2022","Merseyside","Department for Work and Pensions","Declared non-disabled","3630","3250","28760","27570"
"In post","2022","Merseyside","Department for Work and Pensions","Undeclared","200","180","30610","27570"
"In post","2022","Merseyside","Department for Work and Pensions","Unknown","160","160","27970","27570"
"In post","2022","Merseyside","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Department of Health and Social Care","Declared non-disabled","60","60","39030","36330"
"In post","2022","Merseyside","Department of Health and Social Care","Unknown","60","50","47950","38070"
"In post","2022","Merseyside","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","HM Land Registry","Declared disabled","60","50","27850","27130"
"In post","2022","Merseyside","HM Land Registry","Declared non-disabled","320","280","31590","27130"
"In post","2022","Merseyside","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","HM Land Registry","Unknown","130","120","26580","22600"
"In post","2022","Merseyside","HM Revenue and Customs","Declared disabled","570","520","31260","26820"
"In post","2022","Merseyside","HM Revenue and Customs","Declared non-disabled","3520","3300","32360","28030"
"In post","2022","Merseyside","HM Revenue and Customs","Undeclared","240","230","32930","28920"
"In post","2022","Merseyside","HM Revenue and Customs","Unknown","1740","1610","27670","22080"
"In post","2022","Merseyside","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Home Office","Declared disabled","470","430","26880","24890"
"In post","2022","Merseyside","Home Office","Declared non-disabled","4330","4010","26990","24890"
"In post","2022","Merseyside","Home Office","Undeclared","160","140","28010","25220"
"In post","2022","Merseyside","Home Office","Unknown","530","520","26030","24880"
"In post","2022","Merseyside","Ministry of Defence","Declared disabled","50","50","25540","22330"
"In post","2022","Merseyside","Ministry of Defence","Declared non-disabled","230","220","27870","26350"
"In post","2022","Merseyside","Ministry of Defence","Undeclared","50","40","[c]","[c]"
"In post","2022","Merseyside","Ministry of Defence","Unknown","40","40","[c]","[c]"
"In post","2022","Merseyside","Ministry of Justice","Declared disabled","300","280","28060","25120"
"In post","2022","Merseyside","Ministry of Justice","Declared non-disabled","1330","1230","29020","25630"
"In post","2022","Merseyside","Ministry of Justice","Undeclared","200","180","29820","29970"
"In post","2022","Merseyside","Ministry of Justice","Unknown","320","300","26190","24800"
"In post","2022","Merseyside","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","30","30","[c]","[c]"
"In post","2022","Merseyside","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","The National Archives","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","The National Archives","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","Declared non-disabled","120","110","46880","37420"
"In post","2022","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Transport","Declared non-disabled","60","60","35090","30490"
"In post","2022","North Eastern Scotland","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Work and Pensions","Declared disabled","50","50","31370","27570"
"In post","2022","North Eastern Scotland","Department for Work and Pensions","Declared non-disabled","290","260","42840","27570"
"In post","2022","North Eastern Scotland","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","HM Revenue and Customs","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Ministry of Defence","Declared non-disabled","60","60","39350","44070"
"In post","2022","North Eastern Scotland","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Ministry of Defence","Unknown","30","30","[c]","[c]"
"In post","2022","North Eastern Scotland","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Ministry of Justice","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Scottish Government","Declared disabled","60","60","35560","33070"
"In post","2022","North Eastern Scotland","Scottish Government","Declared non-disabled","550","520","36160","31540"
"In post","2022","North Eastern Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Scottish Government","Unknown","560","530","32750","30450"
"In post","2022","North Yorkshire","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Attorney General's Departments","Declared non-disabled","120","120","43060","38180"
"In post","2022","North Yorkshire","Attorney General's Departments","Unknown","30","30","[c]","[c]"
"In post","2022","North Yorkshire","Cabinet Office","Declared disabled","80","70","31580","32000"
"In post","2022","North Yorkshire","Cabinet Office","Declared non-disabled","310","300","33520","32000"
"In post","2022","North Yorkshire","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Cabinet Office","Unknown","150","140","32770","26670"
"In post","2022","North Yorkshire","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Department for Environment, Food and Rural Affairs","Declared disabled","110","100","33780","29690"
"In post","2022","North Yorkshire","Department for Environment, Food and Rural Affairs","Declared non-disabled","760","740","35190","31570"
"In post","2022","North Yorkshire","Department for Environment, Food and Rural Affairs","Undeclared","40","40","[c]","[c]"
"In post","2022","North Yorkshire","Department for Environment, Food and Rural Affairs","Unknown","90","80","33780","30230"
"In post","2022","North Yorkshire","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
