"Status","Year","Age","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Undeclared","Department for Transport (excl. agencies)","120","120","51330","49010"
"In post","2021","40-49","Undeclared","Department for Work and Pensions (excl. agencies)","990","910","27950","27570"
"In post","2021","40-49","Undeclared","Disclosure Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Driver and Vehicle Licensing Agency","130","130","27600","21590"
"In post","2021","40-49","Undeclared","Driver and Vehicle Standards Agency","70","70","30390","28600"
"In post","2021","40-49","Undeclared","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Food Standards Agency","110","110","41910","37990"
"In post","2021","40-49","Undeclared","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","70","70","51480","54270"
"In post","2021","40-49","Undeclared","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Government Legal Department","50","40","[c]","[c]"
"In post","2021","40-49","Undeclared","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Health and Safety Executive","50","50","[c]","[c]"
"In post","2021","40-49","Undeclared","HM Courts and Tribunals Service","300","270","26080","22080"
"In post","2021","40-49","Undeclared","HM Land Registry","40","40","[c]","[c]"
"In post","2021","40-49","Undeclared","HM Prison and Probation Service","1680","1600","32510","31650"
"In post","2021","40-49","Undeclared","HM Revenue and Customs (excl. agencies)","750","710","33950","31810"
"In post","2021","40-49","Undeclared","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Home Office (incl. agencies)","540","520","32910","29370"
"In post","2021","40-49","Undeclared","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Ministry of Defence (excl. agencies)","540","530","33800","33300"
"In post","2021","40-49","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","30","30","[c]","[c]"
"In post","2021","40-49","Undeclared","Ministry of Justice (excl. agencies)","100","100","46280","44950"
"In post","2021","40-49","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","National Records of Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Public Health England","120","100","52320","47540"
"In post","2021","40-49","Undeclared","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Scottish Government (excl. agencies)","30","30","[c]","[c]"
"In post","2021","40-49","Undeclared","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Valuation Office Agency","80","70","36550","31960"
"In post","2021","40-49","Undeclared","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Welsh Government (excl. agencies)","70","60","41730","37410"
"In post","2021","40-49","Unknown","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Advisory, Conciliation and Arbitration Service","180","170","33700","31040"
"In post","2021","40-49","Unknown","Animal and Plant Health Agency","50","50","[c]","[c]"
"In post","2021","40-49","Unknown","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Cabinet Office (excl. agencies)","610","590","63670","60700"
"In post","2021","40-49","Unknown","Centre for Environment, Fisheries and Aquaculture Science","80","70","36630","35900"
"In post","2021","40-49","Unknown","Charity Commission","60","50","37350","32810"
"In post","2021","40-49","Unknown","Companies House","50","50","29430","25000"
"In post","2021","40-49","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Crown Commercial Service","130","130","40140","35760"
"In post","2021","40-49","Unknown","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Crown Prosecution Service","340","310","44860","48080"
"In post","2021","40-49","Unknown","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Defence Equipment and Support","220","210","41190","40720"
"In post","2021","40-49","Unknown","Defence Science and Technology Laboratory","170","160","45820","46090"
"In post","2021","40-49","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","120","120","52850","53380"
"In post","2021","40-49","Unknown","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"In post","2021","40-49","Unknown","Department for Education (excl. agencies)","170","160","48360","49860"
"In post","2021","40-49","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","200","190","46990","47550"
"In post","2021","40-49","Unknown","Department for International Trade","120","120","52980","52750"
"In post","2021","40-49","Unknown","Department for Transport (excl. agencies)","60","60","47870","43360"
"In post","2021","40-49","Unknown","Department for Work and Pensions (excl. agencies)","580","550","30330","27570"
"In post","2021","40-49","Unknown","Department of Health and Social Care (excl. agencies)","470","450","54150","52080"
"In post","2021","40-49","Unknown","Disclosure Scotland","40","40","[c]","[c]"
"In post","2021","40-49","Unknown","Driver and Vehicle Licensing Agency","120","110","27030","21590"
"In post","2021","40-49","Unknown","Driver and Vehicle Standards Agency","200","190","29050","26700"
"In post","2021","40-49","Unknown","Education and Skills Funding Agency","50","50","[c]","[c]"
"In post","2021","40-49","Unknown","Education Scotland","50","50","[c]","[c]"
"In post","2021","40-49","Unknown","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Food Standards Scotland","30","30","[c]","[c]"
"In post","2021","40-49","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","360","350","55310","55990"
"In post","2021","40-49","Unknown","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Government Legal Department","100","90","62070","65680"
"In post","2021","40-49","Unknown","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","HM Courts and Tribunals Service","190","180","24920","21300"
"In post","2021","40-49","Unknown","HM Land Registry","370","350","30670","22350"
"In post","2021","40-49","Unknown","HM Prison and Probation Service","620","590","27110","24920"
"In post","2021","40-49","Unknown","HM Revenue and Customs (excl. agencies)","3900","3600","29470","25560"
"In post","2021","40-49","Unknown","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Home Office (incl. agencies)","310","300","36520","28650"
"In post","2021","40-49","Unknown","Insolvency Service","100","90","30880","27720"
"In post","2021","40-49","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Maritime and Coastguard Agency","50","50","[c]","[c]"
"In post","2021","40-49","Unknown","Medicines and Healthcare Products Regulatory Agency","160","150","51380","49780"
"In post","2021","40-49","Unknown","Ministry of Defence (excl. agencies)","1400","1340","35570","33300"
"In post","2021","40-49","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","40","40","[c]","[c]"
"In post","2021","40-49","Unknown","Ministry of Justice (excl. agencies)","150","150","49700","50290"
"In post","2021","40-49","Unknown","National Crime Agency","770","750","42270","40170"
"In post","2021","40-49","Unknown","National Records of Scotland","50","40","[c]","[c]"
"In post","2021","40-49","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Office for Standards in Education, Children's Services and Skills","40","40","[c]","[c]"
"In post","2021","40-49","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Planning Inspectorate","40","40","[c]","[c]"
"In post","2021","40-49","Unknown","Public Health England","520","480","48860","46840"
"In post","2021","40-49","Unknown","Registers of Scotland","110","110","33780","30080"
"In post","2021","40-49","Unknown","Revenue Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Royal Fleet Auxiliary","390","390","40220","35380"
"In post","2021","40-49","Unknown","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Scottish Courts and Tribunals Service","340","310","29340","29350"
"In post","2021","40-49","Unknown","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Scottish Government (excl. agencies)","670","640","46140","46190"
"In post","2021","40-49","Unknown","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Scottish Prison Service","720","700","32620","33650"
"In post","2021","40-49","Unknown","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Social Security Scotland","90","80","35610","30650"
"In post","2021","40-49","Unknown","Standards and Testing Agency","[c]","[c]","[c]","[c]"
