"Status","Year","Region_ITL3","Function_of_post","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","20-29","440","440","32140","32000"
"Leaver Dept.","2021","Unknown","No function","30-39","130","130","38900","32000"
"Leaver Dept.","2021","Unknown","No function","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Human Resources","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","No function","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","No function","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","No function","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","No function","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Property","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","No function","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","No function","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","No function","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","No function","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","No function","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Finance","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Human Resources","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","No function","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","No function","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","No function","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Property","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Security","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Finance","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Human Resources","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Human Resources","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Human Resources","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","No function","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","No function","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Project Delivery","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Project Delivery","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Security","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Communications","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Grants Management","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Grants Management","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Human Resources","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Project Delivery","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Finance","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","No function","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Security","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Project Delivery","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Human Resources","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","No function","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","No function","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Human Resources","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Legal","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","No function","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","No function","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","No function","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","No function","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Communications","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","No function","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","No function","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Project Delivery","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Communications","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Digital, Data & Technology","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","No function","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Analysis","20-29","80","80","35250","33130"
"Leaver Dept.","2021","Westminster","Analysis","30-39","50","50","[c]","[c]"
"Leaver Dept.","2021","Westminster","Analysis","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Analysis","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Analysis","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Commercial","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Commercial","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Commercial","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Commercial","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Communications","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Communications","20-29","70","70","35730","33390"
"Leaver Dept.","2021","Westminster","Communications","30-39","50","50","[c]","[c]"
"Leaver Dept.","2021","Westminster","Communications","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Communications","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Counter Fraud","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Counter Fraud","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Counter Fraud","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Counter Fraud","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Debt","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Digital, Data & Technology","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Digital, Data & Technology","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Digital, Data & Technology","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Digital, Data & Technology","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Digital, Data & Technology","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Finance","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Finance","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Finance","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Finance","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Finance","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Finance","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Human Resources","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Human Resources","20-29","80","80","31610","29250"
"Leaver Dept.","2021","Westminster","Human Resources","30-39","60","50","46850","45560"
"Leaver Dept.","2021","Westminster","Human Resources","40-49","40","40","[c]","[c]"
"Leaver Dept.","2021","Westminster","Human Resources","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Human Resources","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Human Resources","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Internal Audit","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Legal","20-29","40","40","[c]","[c]"
"Leaver Dept.","2021","Westminster","Legal","30-39","40","40","[c]","[c]"
"Leaver Dept.","2021","Westminster","Legal","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Legal","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Legal","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","No function","20-29","870","850","35890","33210"
"Leaver Dept.","2021","Westminster","No function","30-39","630","610","48120","51580"
"Leaver Dept.","2021","Westminster","No function","40-49","250","230","59800","56340"
"Leaver Dept.","2021","Westminster","No function","50-59","110","110","54950","45660"
"Leaver Dept.","2021","Westminster","No function","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","No function","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Project Delivery","20-29","50","50","[c]","[c]"
"Leaver Dept.","2021","Westminster","Project Delivery","30-39","50","40","[c]","[c]"
"Leaver Dept.","2021","Westminster","Project Delivery","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Project Delivery","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Property","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Property","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Property","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Property","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Security","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Security","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Security","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Security","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Unknown","20-29","570","420","37680","35060"
"Leaver Dept.","2021","Westminster","Unknown","30-39","460","370","47730","45200"
"Leaver Dept.","2021","Westminster","Unknown","40-49","220","180","58200","56550"
"Leaver Dept.","2021","Westminster","Unknown","50-59","100","90","56480","45370"
"Leaver Dept.","2021","Westminster","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Unknown","Unknown","90","30","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Analysis","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Analysis","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Commercial","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Commercial","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Commercial","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Commercial","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Digital, Data & Technology","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Digital, Data & Technology","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Finance","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Human Resources","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Human Resources","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Human Resources","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","No function","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","No function","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","No function","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","No function","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","No function","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Project Delivery","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Project Delivery","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Project Delivery","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Project Delivery","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Security","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Communications","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Human Resources","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Human Resources","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Human Resources","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","No function","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","No function","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","No function","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","No function","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","No function","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","No function","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","No function","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Communications","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Digital, Data & Technology","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Grants Management","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Human Resources","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Human Resources","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Human Resources","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Legal","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","No function","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","No function","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","No function","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","No function","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Project Delivery","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Project Delivery","40-49","[c]","[c]","[c]","[c]"
