"Status","Year","Region_ITL1","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","West Midlands (England)","SEO/HEO","Science and Engineering","150","130","37400","36710"
"In post","2021","West Midlands (England)","SEO/HEO","Security","70","70","38200","37770"
"In post","2021","West Midlands (England)","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","SEO/HEO","Tax","590","560","34190","31870"
"In post","2021","West Midlands (England)","SEO/HEO","Unknown","850","800","33800","32670"
"In post","2021","West Midlands (England)","SEO/HEO","Veterinarian","40","30","[c]","[c]"
"In post","2021","West Midlands (England)","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Unknown","Operational Delivery","1340","1230","29270","28200"
"In post","2021","West Midlands (England)","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Unknown","Other","40","40","[c]","[c]"
"In post","2021","West Midlands (England)","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA/AO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA/AO","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA/AO","Finance","170","130","20750","20640"
"In post","2021","Yorkshire and The Humber","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA/AO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA/AO","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA/AO","Medicine","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA/AO","Operational Delivery","7230","6540","23090","21430"
"In post","2021","Yorkshire and The Humber","AA/AO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA/AO","Other","630","600","20550","20920"
"In post","2021","Yorkshire and The Humber","AA/AO","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA/AO","Property","50","50","18640","17230"
"In post","2021","Yorkshire and The Humber","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA/AO","Science and Engineering","70","60","21660","21130"
"In post","2021","Yorkshire and The Humber","AA/AO","Security","320","310","29090","26750"
"In post","2021","Yorkshire and The Humber","AA/AO","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA/AO","Tax","330","320","20160","20140"
"In post","2021","Yorkshire and The Humber","AA/AO","Unknown","2690","2300","20780","21010"
"In post","2021","Yorkshire and The Humber","AA/AO","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","EO","Commercial","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","EO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","EO","Digital, Data and Technology","150","150","26490","25740"
"In post","2021","Yorkshire and The Humber","EO","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","EO","Finance","150","140","25520","25560"
"In post","2021","Yorkshire and The Humber","EO","Human Resources","60","60","25830","25860"
"In post","2021","Yorkshire and The Humber","EO","Intelligence Analysis","140","130","26920","25960"
"In post","2021","Yorkshire and The Humber","EO","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","EO","Legal","140","140","25850","25560"
"In post","2021","Yorkshire and The Humber","EO","Medicine","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","EO","Operational Delivery","3570","3320","27070","25860"
"In post","2021","Yorkshire and The Humber","EO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","EO","Other","420","410","26880","26670"
"In post","2021","Yorkshire and The Humber","EO","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","EO","Policy","130","120","24940","25000"
"In post","2021","Yorkshire and The Humber","EO","Project Delivery","80","70","25750","26350"
"In post","2021","Yorkshire and The Humber","EO","Property","150","140","26220","26180"
"In post","2021","Yorkshire and The Humber","EO","Psychology","50","50","26560","26850"
"In post","2021","Yorkshire and The Humber","EO","Science and Engineering","100","100","26870","26370"
"In post","2021","Yorkshire and The Humber","EO","Security","90","90","36350","40190"
"In post","2021","Yorkshire and The Humber","EO","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","EO","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","EO","Tax","460","440","25760","25560"
"In post","2021","Yorkshire and The Humber","EO","Unknown","4680","4170","27400","27570"
"In post","2021","Yorkshire and The Humber","G6/G7","Commercial","80","80","56930","53650"
"In post","2021","Yorkshire and The Humber","G6/G7","Communications","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6/G7","Digital, Data and Technology","290","280","55810","52940"
"In post","2021","Yorkshire and The Humber","G6/G7","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6/G7","Finance","160","160","55200","52280"
"In post","2021","Yorkshire and The Humber","G6/G7","Human Resources","110","110","55000","52580"
"In post","2021","Yorkshire and The Humber","G6/G7","Inspector of Education and Training","70","70","74820","75500"
"In post","2021","Yorkshire and The Humber","G6/G7","Intelligence Analysis","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6/G7","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6/G7","Legal","440","400","56940","55610"
"In post","2021","Yorkshire and The Humber","G6/G7","Medicine","40","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6/G7","Operational Delivery","440","430","56980","52580"
"In post","2021","Yorkshire and The Humber","G6/G7","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6/G7","Other","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6/G7","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6/G7","Policy","550","530","54150","50630"
"In post","2021","Yorkshire and The Humber","G6/G7","Project Delivery","140","140","53990","52580"
"In post","2021","Yorkshire and The Humber","G6/G7","Property","120","110","56390","54990"
"In post","2021","Yorkshire and The Humber","G6/G7","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6/G7","Science and Engineering","70","60","57060","53140"
"In post","2021","Yorkshire and The Humber","G6/G7","Security","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6/G7","Statistics","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6/G7","Tax","230","210","55150","52580"
"In post","2021","Yorkshire and The Humber","G6/G7","Unknown","840","800","55920","52580"
"In post","2021","Yorkshire and The Humber","G6/G7","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Policy","50","50","83190","74700"
"In post","2021","Yorkshire and The Humber","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Property","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Security","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS","Unknown","80","80","81660","75960"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Commercial","240","240","36150","36780"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Communications","60","60","36590","36520"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Counter Fraud","50","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Digital, Data and Technology","430","420","35280","35900"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Finance","300","290","34490","36330"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Human Resources","180","170","35660","34610"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Inspector of Education and Training","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Intelligence Analysis","80","80","33000","31700"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Internal Audit","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SEO/HEO","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Knowledge and Information Management","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Legal","250","230","34710","34480"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Medicine","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Operational Delivery","2490","2350","35850","34060"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Other","150","150","34700","33300"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Policy","830","800","34200","35900"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Project Delivery","290","280","35080","35600"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Property","260","250","35740","33300"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Psychology","100","100","36430","31180"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Science and Engineering","200","190","36320","36300"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Security","60","60","43080","38630"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Statistics","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Tax","560","530","33250","31810"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Unknown","2160","2010","34620","34290"
"In post","2021","Yorkshire and The Humber","SEO/HEO","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Operational Delivery","1320","1200","29670","30210"
"In post","2021","Yorkshire and The Humber","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Communications","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Counter Fraud","60","40","21370","21260"
"In post","2022","East Midlands (England)","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Finance","50","40","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Geography","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Human Resources","30","30","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Legal","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","AA/AO","Medicine","30","30","[c]","[c]"
