"Status","Year","Region_ITL3","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Leicestershire CC and Rutland","Unknown","Leicestershire, Rutland and Northamptonshire","240","230","28030","24880"
"In post","2022","Lewisham and Southwark","Declared disabled","Inner London - East","190","180","32820","31060"
"In post","2022","Lewisham and Southwark","Declared non-disabled","Inner London - East","920","880","34100","31060"
"In post","2022","Lewisham and Southwark","Undeclared","Inner London - East","90","90","33360","31060"
"In post","2022","Lewisham and Southwark","Unknown","Inner London - East","210","190","37830","33390"
"In post","2022","Lincolnshire CC","Declared disabled","Lincolnshire","410","380","28500","27570"
"In post","2022","Lincolnshire CC","Declared non-disabled","Lincolnshire","2100","1970","28880","26930"
"In post","2022","Lincolnshire CC","Undeclared","Lincolnshire","270","260","29470","27570"
"In post","2022","Lincolnshire CC","Unknown","Lincolnshire","230","220","28760","26110"
"In post","2022","Lisburn and Castlereagh","Declared disabled","Northern Ireland","30","30","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Declared non-disabled","Northern Ireland","300","290","28530","24890"
"In post","2022","Lisburn and Castlereagh","Undeclared","Northern Ireland","30","30","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Unknown","Northern Ireland","80","80","27810","24880"
"In post","2022","Liverpool","Declared disabled","Merseyside","1300","1190","29500","26590"
"In post","2022","Liverpool","Declared non-disabled","Merseyside","8290","7730","29640","26160"
"In post","2022","Liverpool","Undeclared","Merseyside","550","510","29910","27120"
"In post","2022","Liverpool","Unknown","Merseyside","2350","2220","29330","24890"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Declared non-disabled","Highlands and Islands","270","250","29700","27570"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","Highlands and Islands","50","40","[c]","[c]"
"In post","2022","Luton","Declared disabled","Bedfordshire and Hertfordshire","80","70","27640","27570"
"In post","2022","Luton","Declared non-disabled","Bedfordshire and Hertfordshire","400","350","27780","27570"
"In post","2022","Luton","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Luton","Unknown","Bedfordshire and Hertfordshire","60","50","27690","27000"
"In post","2022","Manchester","Declared disabled","Greater Manchester","1080","1010","33440","29510"
"In post","2022","Manchester","Declared non-disabled","Greater Manchester","6440","6140","35110","31420"
"In post","2022","Manchester","Undeclared","Greater Manchester","550","520","33610","31650"
"In post","2022","Manchester","Unknown","Greater Manchester","1820","1760","33040","29360"
"In post","2022","Medway","Declared disabled","Kent","180","170","31520","29290"
"In post","2022","Medway","Declared non-disabled","Kent","940","890","30990","29290"
"In post","2022","Medway","Undeclared","Kent","120","110","30730","31650"
"In post","2022","Medway","Unknown","Kent","220","210","32130","28710"
"In post","2022","Merton, Kingston upon Thames and Sutton","Declared disabled","Outer London - South","80","80","31660","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","Declared non-disabled","Outer London - South","440","420","32930","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","Unknown","Outer London - South","140","140","35310","36200"
"In post","2022","Mid and East Antrim","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mid Kent","Declared disabled","Kent","120","110","30900","29290"
"In post","2022","Mid Kent","Declared non-disabled","Kent","650","600","30950","29290"
"In post","2022","Mid Kent","Undeclared","Kent","70","60","33540","31650"
"In post","2022","Mid Kent","Unknown","Kent","90","90","32510","28760"
"In post","2022","Mid Lancashire","Declared disabled","Lancashire","790","700","27350","25860"
"In post","2022","Mid Lancashire","Declared non-disabled","Lancashire","3670","3320","29280","26820"
"In post","2022","Mid Lancashire","Undeclared","Lancashire","400","360","28820","26820"
"In post","2022","Mid Lancashire","Unknown","Lancashire","800","720","27270","22600"
"In post","2022","Mid Ulster","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Milton Keynes","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","240","220","30680","27570"
"In post","2022","Milton Keynes","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","1670","1590","33680","29260"
"In post","2022","Milton Keynes","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","130","120","33950","32690"
"In post","2022","Milton Keynes","Unknown","Berkshire, Buckinghamshire and Oxfordshire","220","210","30040","27570"
"In post","2022","Monmouthshire and Newport","Declared disabled","East Wales","500","470","33080","30770"
"In post","2022","Monmouthshire and Newport","Declared non-disabled","East Wales","3730","3460","35890","30810"
"In post","2022","Monmouthshire and Newport","Undeclared","East Wales","130","130","33470","30530"
"In post","2022","Monmouthshire and Newport","Unknown","East Wales","1710","1640","33970","30710"
"In post","2022","Na h-Eileanan Siar","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Declared non-disabled","Highlands and Islands","130","120","27520","27570"
"In post","2022","Na h-Eileanan Siar","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Declared non-disabled","Northern Ireland","50","50","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","Declared disabled","East Yorkshire and Northern Lincolnshire","100","90","27210","27570"
"In post","2022","North and North East Lincolnshire","Declared non-disabled","East Yorkshire and Northern Lincolnshire","630","560","26930","27370"
"In post","2022","North and North East Lincolnshire","Undeclared","East Yorkshire and Northern Lincolnshire","40","30","[c]","[c]"
"In post","2022","North and North East Lincolnshire","Unknown","East Yorkshire and Northern Lincolnshire","90","80","25290","22840"
"In post","2022","North and West Norfolk","Declared disabled","East Anglia","110","100","28730","27570"
"In post","2022","North and West Norfolk","Declared non-disabled","East Anglia","700","650","28490","27570"
"In post","2022","North and West Norfolk","Undeclared","East Anglia","50","40","[c]","[c]"
"In post","2022","North and West Norfolk","Unknown","East Anglia","80","80","25900","24430"
"In post","2022","North Hampshire","Declared disabled","Hampshire and Isle of Wight","110","110","30020","27570"
"In post","2022","North Hampshire","Declared non-disabled","Hampshire and Isle of Wight","720","680","33990","27570"
"In post","2022","North Hampshire","Undeclared","Hampshire and Isle of Wight","70","70","35960","28700"
"In post","2022","North Hampshire","Unknown","Hampshire and Isle of Wight","150","140","37590","30450"
"In post","2022","North Lanarkshire","Declared disabled","West Central Scotland","270","230","26530","22080"
"In post","2022","North Lanarkshire","Declared non-disabled","West Central Scotland","1720","1510","27420","26590"
"In post","2022","North Lanarkshire","Undeclared","West Central Scotland","90","70","27050","22080"
"In post","2022","North Lanarkshire","Unknown","West Central Scotland","720","660","28430","26900"
"In post","2022","North Northamptonshire","Declared disabled","Leicestershire, Rutland and Northamptonshire","100","90","26130","27570"
"In post","2022","North Northamptonshire","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","380","330","26220","26700"
"In post","2022","North Northamptonshire","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","Unknown","Leicestershire, Rutland and Northamptonshire","60","60","25390","23630"
"In post","2022","North Nottinghamshire","Declared disabled","Derbyshire and Nottinghamshire","160","140","29080","27570"
"In post","2022","North Nottinghamshire","Declared non-disabled","Derbyshire and Nottinghamshire","710","670","30870","27570"
"In post","2022","North Nottinghamshire","Undeclared","Derbyshire and Nottinghamshire","100","90","29820","31210"
"In post","2022","North Nottinghamshire","Unknown","Derbyshire and Nottinghamshire","130","120","26790","24960"
"In post","2022","North Yorkshire CC","Declared disabled","North Yorkshire","180","170","30070","27570"
"In post","2022","North Yorkshire CC","Declared non-disabled","North Yorkshire","1390","1320","31390","27570"
"In post","2022","North Yorkshire CC","Undeclared","North Yorkshire","150","140","30640","27570"
"In post","2022","North Yorkshire CC","Unknown","North Yorkshire","270","260","31000","27570"
"In post","2022","Northumberland","Declared disabled","Northumberland, and Tyne and Wear","60","60","28520","27570"
"In post","2022","Northumberland","Declared non-disabled","Northumberland, and Tyne and Wear","350","310","30110","27570"
"In post","2022","Northumberland","Undeclared","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","Unknown","Northumberland, and Tyne and Wear","40","40","[c]","[c]"
"In post","2022","Norwich and East Norfolk","Declared disabled","East Anglia","270","250","28240","27570"
"In post","2022","Norwich and East Norfolk","Declared non-disabled","East Anglia","1390","1260","29040","27570"
"In post","2022","Norwich and East Norfolk","Undeclared","East Anglia","90","80","30550","27570"
"In post","2022","Norwich and East Norfolk","Unknown","East Anglia","250","240","33640","28200"
"In post","2022","Nottingham","Declared disabled","Derbyshire and Nottinghamshire","1050","970","31060","27570"
"In post","2022","Nottingham","Declared non-disabled","Derbyshire and Nottinghamshire","5500","5150","33400","29360"
"In post","2022","Nottingham","Undeclared","Derbyshire and Nottinghamshire","450","420","33130","30470"
"In post","2022","Nottingham","Unknown","Derbyshire and Nottinghamshire","1830","1760","31050","26820"
"In post","2022","Orkney Islands","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","Declared non-disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Declared disabled","Overseas","240","240","47790","44970"
"In post","2022","Overseas","Declared non-disabled","Overseas","2350","2340","49080","47470"
"In post","2022","Overseas","Undeclared","Overseas","160","160","46740","41820"
"In post","2022","Overseas","Unknown","Overseas","940","930","51580","51500"
"In post","2022","Oxfordshire CC","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","280","260","33230","30450"
"In post","2022","Oxfordshire CC","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","1700","1600","32220","29260"
