"Status","Year","Sexual_orientation","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Heterosexual / straight","West Midlands (England)","Counter Fraud","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","West Midlands (England)","Digital, Data and Technology","560","540","40580","37000"
"In post","2021","Heterosexual / straight","West Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","West Midlands (England)","Finance","360","340","40400","37100"
"In post","2021","Heterosexual / straight","West Midlands (England)","Human Resources","250","240","39250","36720"
"In post","2021","Heterosexual / straight","West Midlands (England)","Inspector of Education and Training","90","90","65700","64500"
"In post","2021","Heterosexual / straight","West Midlands (England)","Intelligence Analysis","70","70","31110","27770"
"In post","2021","Heterosexual / straight","West Midlands (England)","Internal Audit","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","West Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","West Midlands (England)","Knowledge and Information Management","80","80","33350","28870"
"In post","2021","Heterosexual / straight","West Midlands (England)","Legal","420","390","44610","46210"
"In post","2021","Heterosexual / straight","West Midlands (England)","Medicine","120","110","57070","41720"
"In post","2021","Heterosexual / straight","West Midlands (England)","Operational Delivery","9310","8710","28020","25360"
"In post","2021","Heterosexual / straight","West Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","West Midlands (England)","Other","920","880","25960","22080"
"In post","2021","Heterosexual / straight","West Midlands (England)","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","West Midlands (England)","Policy","420","400","41250","36710"
"In post","2021","Heterosexual / straight","West Midlands (England)","Project Delivery","550","530","39780","37470"
"In post","2021","Heterosexual / straight","West Midlands (England)","Property","370","350","35110","33000"
"In post","2021","Heterosexual / straight","West Midlands (England)","Psychology","90","90","33460","29750"
"In post","2021","Heterosexual / straight","West Midlands (England)","Science and Engineering","220","200","32690","29680"
"In post","2021","Heterosexual / straight","West Midlands (England)","Security","260","250","29620","25560"
"In post","2021","Heterosexual / straight","West Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","West Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","West Midlands (England)","Tax","750","720","35990","31810"
"In post","2021","Heterosexual / straight","West Midlands (England)","Unknown","5060","4530","26900","27570"
"In post","2021","Heterosexual / straight","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Commercial","260","250","40830","37240"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Communications","80","80","41110","37760"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Counter Fraud","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Digital, Data and Technology","610","590","40260","36890"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Finance","480","450","36380","31810"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Human Resources","310","300","39790","37130"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Inspector of Education and Training","110","110","66330","70500"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Intelligence Analysis","210","200","32620","28520"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Internal Audit","50","50","[c]","[c]"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Knowledge and Information Management","80","70","35370","31460"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Legal","540","490","45480","48080"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Medicine","130","120","53740","37890"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Operational Delivery","10460","9610","28110","25560"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Operational Research","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Other","960","920","25610","22080"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Policy","970","930","42700","37350"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Project Delivery","380","370","38550","36540"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Property","430","400","36990","33300"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Psychology","140","140","34550","31180"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Science and Engineering","330","310","35440","31660"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Security","320","310","31490","30140"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Statistics","70","70","39680","36820"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Tax","760","720","34620","31810"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Unknown","6520","5850","30170","27570"
"In post","2021","Heterosexual / straight","Yorkshire and The Humber","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Operational Delivery","390","380","27540","25560"
"In post","2021","LGBO","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Other","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Planning","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Midlands (England)","Tax","50","50","32310","31810"
"In post","2021","LGBO","East Midlands (England)","Unknown","210","190","26370","27570"
"In post","2021","LGBO","East Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","Communications","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","Economics","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","Finance","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","Legal","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","Operational Delivery","360","340","28160","25930"
"In post","2021","LGBO","East of England","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East of England","Other","30","30","[c]","[c]"
