"Status","Year","Region_ITL2","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Derbyshire and Nottinghamshire","Department for Work and Pensions","LGBO","100","100","27500","27570"
"In post","2021","Derbyshire and Nottinghamshire","Department for Work and Pensions","Undeclared","270","230","30660","27570"
"In post","2021","Derbyshire and Nottinghamshire","Department for Work and Pensions","Unknown","600","520","26880","27570"
"In post","2021","Derbyshire and Nottinghamshire","Department of Health and Social Care","Heterosexual / straight","120","110","40810","33180"
"In post","2021","Derbyshire and Nottinghamshire","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","HM Land Registry","Heterosexual / straight","320","290","33780","27130"
"In post","2021","Derbyshire and Nottinghamshire","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","HM Land Registry","Undeclared","60","50","30450","27130"
"In post","2021","Derbyshire and Nottinghamshire","HM Land Registry","Unknown","170","150","29670","27130"
"In post","2021","Derbyshire and Nottinghamshire","HM Revenue and Customs","Heterosexual / straight","1950","1830","34750","31810"
"In post","2021","Derbyshire and Nottinghamshire","HM Revenue and Customs","LGBO","120","120","33940","31810"
"In post","2021","Derbyshire and Nottinghamshire","HM Revenue and Customs","Undeclared","270","250","33980","31810"
"In post","2021","Derbyshire and Nottinghamshire","HM Revenue and Customs","Unknown","1120","1060","28810","25560"
"In post","2021","Derbyshire and Nottinghamshire","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Ministry of Defence","Heterosexual / straight","180","180","29410","25680"
"In post","2021","Derbyshire and Nottinghamshire","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Ministry of Defence","Undeclared","40","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Ministry of Housing, Communities and Local Government","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Ministry of Justice","Heterosexual / straight","2470","2290","27410","24440"
"In post","2021","Derbyshire and Nottinghamshire","Ministry of Justice","LGBO","160","160","27640","25400"
"In post","2021","Derbyshire and Nottinghamshire","Ministry of Justice","Undeclared","320","290","27670","24470"
"In post","2021","Derbyshire and Nottinghamshire","Ministry of Justice","Unknown","510","460","26470","24920"
"In post","2021","Derbyshire and Nottinghamshire","National Crime Agency","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Office for Standards in Education","Heterosexual / straight","140","130","45330","39850"
"In post","2021","Derbyshire and Nottinghamshire","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Attorney General's Departments","Heterosexual / straight","80","80","39080","34480"
"In post","2021","Devon","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","50","50","29260","22220"
"In post","2021","Devon","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Department for Business, Energy and Industrial Strategy","Unknown","1760","1680","40060","39650"
"In post","2021","Devon","Department for Environment, Food and Rural Affairs","Heterosexual / straight","360","330","30300","25910"
"In post","2021","Devon","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Department for Environment, Food and Rural Affairs","Undeclared","30","30","[c]","[c]"
"In post","2021","Devon","Department for Environment, Food and Rural Affairs","Unknown","130","120","28250","25450"
"In post","2021","Devon","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Department for Transport","Heterosexual / straight","70","70","34400","31380"
"In post","2021","Devon","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Department for Work and Pensions","Heterosexual / straight","1330","1150","26140","27570"
"In post","2021","Devon","Department for Work and Pensions","LGBO","90","80","25750","27570"
"In post","2021","Devon","Department for Work and Pensions","Undeclared","170","150","25900","27570"
"In post","2021","Devon","Department for Work and Pensions","Unknown","470","380","24760","26080"
"In post","2021","Devon","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","HM Land Registry","Heterosexual / straight","530","480","35930","33840"
"In post","2021","Devon","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","HM Land Registry","Undeclared","90","80","36650","38450"
"In post","2021","Devon","HM Land Registry","Unknown","290","270","32320","29760"
"In post","2021","Devon","HM Revenue and Customs","Heterosexual / straight","250","230","27350","21250"
"In post","2021","Devon","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","HM Revenue and Customs","Unknown","130","120","25650","21100"
"In post","2021","Devon","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Devon","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Home Office","Heterosexual / straight","70","70","30240","25310"
"In post","2021","Devon","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Ministry of Defence","Heterosexual / straight","1030","990","29760","25680"
"In post","2021","Devon","Ministry of Defence","LGBO","50","40","[c]","[c]"
"In post","2021","Devon","Ministry of Defence","Undeclared","180","170","31260","26930"
"In post","2021","Devon","Ministry of Defence","Unknown","190","180","25060","20230"
"In post","2021","Devon","Ministry of Housing, Communities and Local Government","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Devon","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Ministry of Justice","Heterosexual / straight","1000","920","28460","25380"
"In post","2021","Devon","Ministry of Justice","LGBO","60","60","26040","24920"
"In post","2021","Devon","Ministry of Justice","Undeclared","130","120","30950","28220"
"In post","2021","Devon","Ministry of Justice","Unknown","180","160","27170","25830"
"In post","2021","Devon","National Crime Agency","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Devon","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Department for Environment, Food and Rural Affairs","Heterosexual / straight","110","100","34150","30420"
"In post","2021","Dorset and Somerset","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Department for Environment, Food and Rural Affairs","Unknown","90","80","32790","29270"
"In post","2021","Dorset and Somerset","Department for Transport","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Dorset and Somerset","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Department for Work and Pensions","Heterosexual / straight","600","540","26630","27570"
"In post","2021","Dorset and Somerset","Department for Work and Pensions","LGBO","50","40","[c]","[c]"
"In post","2021","Dorset and Somerset","Department for Work and Pensions","Undeclared","90","80","26430","27570"
"In post","2021","Dorset and Somerset","Department for Work and Pensions","Unknown","180","140","26890","27570"
"In post","2021","Dorset and Somerset","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","HM Land Registry","Heterosexual / straight","140","120","30720","27130"
"In post","2021","Dorset and Somerset","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","HM Land Registry","Unknown","120","110","27050","22350"
"In post","2021","Dorset and Somerset","Home Office","Heterosexual / straight","70","60","27790","26770"
"In post","2021","Dorset and Somerset","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Home Office","Undeclared","[c]","[c]","[c]","[c]"
